0,1.0,g,1,m,0
1.0,1.5,g,4,m,1
1.5,2.0,g,2,m,1
2.0,2.5,g,2,m,0
2.5,3.5,g,1,m,0
3.5,4.0,g,5,m,0
4.0,5.0,g,1,m,0
5.0,5.5,g,2,m,0
5.5,6.0,g,5,D7,0
6.0,7.0,g,1,M,0
7.0,8.0,g,4,M,0
8.0,8.5,g,2,d,0
8.5,10.0,g,1,m,0
10.0,10.5,B-,5,D7,1
10.5,11.0,g,5,M,0
11.0,11.5,g,1,M,0
11.5,13.5,g,5,M,0
13.5,14.5,g,1,m,0
14.5,15.0,g,4,m,1
15.0,15.5,g,2,m,1
15.5,16.0,g,2,m,0
16.0,17.0,g,1,m,0
17.0,17.5,g,5,M,0
17.5,18.5,g,1,m,0
18.5,19.5,g,2,m,0
19.5,20.0,g,2,m,1
20.0,20.5,g,2,m7,1
20.5,21.0,g,5,D7,0
21.0,22.5,g,1,m,0
