COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Beethoven, Ludwig van",Op018 No1,2,33,bII6,F major
"Beethoven, Ludwig van",Op018 No1,2,37,bII6,F major
"Beethoven, Ludwig van",Op018 No1,2,83,bII6,D major
"Beethoven, Ludwig van",Op018 No1,2,87,bII6,D major
"Beethoven, Ludwig van",Op018 No1,2,102,bII6,D minor
"Beethoven, Ludwig van",Op018 No3,2,33,bII6,F minor
"Beethoven, Ludwig van",Op018 No4,1,152,bII,C minor
"Beethoven, Ludwig van",Op018 No4,1,153,bII,C minor
"Beethoven, Ludwig van",Op018 No4,1,153,bII,C minor
"Beethoven, Ludwig van",Op018 No4,1,202,bII64,C minor
"Beethoven, Ludwig van",Op018 No4,1,204,bII,C minor
"Beethoven, Ludwig van",Op018 No5,1,153,bII,A major
"Beethoven, Ludwig van",Op018 No6,1,58,bII6,F minor
"Beethoven, Ludwig van",Op018 No6,1,231,bII6,Bb minor
"Beethoven, Ludwig van",Op018 No6,1,233,bII6,Bb minor
"Beethoven, Ludwig van",Op018 No6,2,27,bII,Eb minor
"Beethoven, Ludwig van",Op018 No6,2,28,bII6,Eb minor
"Beethoven, Ludwig van",Op018 No6,2,31,bII,Eb minor
"Beethoven, Ludwig van",Op018 No6,2,32,bII6,Eb minor
"Beethoven, Ludwig van",Op018 No6,2,33,bII,Eb minor
"Beethoven, Ludwig van",Op018 No6,2,34,bII6,Eb minor
"Beethoven, Ludwig van",Op059 No1,1,162,bII,F minor
"Beethoven, Ludwig van",Op059 No1,1,163,bII,F minor
"Beethoven, Ludwig van",Op059 No1,1,166,bII6,F minor
"Beethoven, Ludwig van",Op059 No1,2,58,bII,D minor
"Beethoven, Ludwig van",Op059 No1,2,59,bII,D minor
"Beethoven, Ludwig van",Op059 No1,2,60,bII,D minor
"Beethoven, Ludwig van",Op059 No1,2,61,bII,D minor
"Beethoven, Ludwig van",Op059 No1,2,294,bII,G minor
"Beethoven, Ludwig van",Op059 No1,2,295,bII,G minor
"Beethoven, Ludwig van",Op059 No1,2,296,bII,G minor
"Beethoven, Ludwig van",Op059 No1,2,297,bII,G minor
"Beethoven, Ludwig van",Op059 No1,3,30,bII,C minor
"Beethoven, Ludwig van",Op059 No1,3,30,bII6,C minor
"Beethoven, Ludwig van",Op059 No1,3,62,bII,C minor
"Beethoven, Ludwig van",Op059 No1,3,103,bII,F minor
"Beethoven, Ludwig van",Op059 No1,3,103,bII6,F minor
"Beethoven, Ludwig van",Op059 No1,3,123,bII6,F minor
"Beethoven, Ludwig van",Op059 No1,4,145,bII6,D minor
"Beethoven, Ludwig van",Op059 No1,4,154,bII6,D minor
"Beethoven, Ludwig van",Op059 No1,4,156,bII6,D minor
"Beethoven, Ludwig van",Op059 No2,4,73,bII,B minor
"Beethoven, Ludwig van",Op059 No2,4,73,bII64,B minor
"Beethoven, Ludwig van",Op059 No2,4,73,bII6,B minor
"Beethoven, Ludwig van",Op059 No2,4,74,bII6,B minor
"Beethoven, Ludwig van",Op059 No2,4,74,bII,B minor
"Beethoven, Ludwig van",Op059 No2,4,81,bII,B minor
"Beethoven, Ludwig van",Op059 No2,4,82,bII6,B minor
"Beethoven, Ludwig van",Op059 No2,4,219,bII6,E minor
"Beethoven, Ludwig van",Op059 No2,4,220,bII6,E minor
"Beethoven, Ludwig van",Op059 No2,4,227,bII6,E minor
"Beethoven, Ludwig van",Op059 No2,4,228,bII6,E minor
"Beethoven, Ludwig van",Op059 No2,4,232,bII6,E minor
"Beethoven, Ludwig van",Op059 No2,4,234,bII,E minor
"Beethoven, Ludwig van",Op059 No2,4,236,bII6,E minor
"Beethoven, Ludwig van",Op059 No2,4,240,bII6,E minor
"Beethoven, Ludwig van",Op059 No2,4,242,bII,E minor
"Beethoven, Ludwig van",Op059 No2,4,244,bII6,E minor
"Beethoven, Ludwig van",Op059 No2,4,340,bII6,E minor
"Beethoven, Ludwig van",Op059 No2,4,341,bII6,E minor
"Beethoven, Ludwig van",Op059 No2,4,342,bII6,E minor
"Beethoven, Ludwig van",Op059 No2,4,343,bII6,E minor
"Beethoven, Ludwig van",Op059 No2,4,348,bII6,E minor
"Beethoven, Ludwig van",Op059 No2,4,349,bII6,E minor
"Beethoven, Ludwig van",Op059 No2,4,350,bII6,E minor
"Beethoven, Ludwig van",Op059 No2,4,351,bII6,E minor
"Beethoven, Ludwig van",Op059 No2,4,356,bII6,E minor
"Beethoven, Ludwig van",Op059 No2,4,396,bII,E minor
"Beethoven, Ludwig van",Op059 No3,2,65,bII,F minor
"Beethoven, Ludwig van",Op059 No3,2,92,bII6,D minor
"Beethoven, Ludwig van",Op059 No3,2,119,bII,A major
"Beethoven, Ludwig van",Op095,1,6,bII,F minor
"Beethoven, Ludwig van",Op095,1,7,bII,F minor
"Beethoven, Ludwig van",Op095,1,19,bII,F minor
"Beethoven, Ludwig van",Op095,1,20,bII,F minor
