0,1.0,E,1,M,0
1.0,1.5,E,5,M,0
1.5,2.0,E,5,M,2
2.0,3.5,E,1,M,1
3.5,4.0,E,1,M,0
4.0,5.0,E,4,M,0
5.0,6.0,E,5,D7,2
6.0,7.0,E,1,M,1
7.0,8.0,E,5/5,D7,1
8.0,9.0,E,5,M,0
9.0,12.0,E,5,D7,0
12.0,17.0,E,1,M,0
17.0,17.5,E,5,M,0
17.5,18.0,E,5,D7,0
18.0,19.0,E,1,M,1
19.0,20.0,E,1,M,0
20.0,21.0,E,4,M,0
21.0,22.0,E,5,D7,0
22.0,23.0,E,1,M,0
23.0,24.0,E,5,M,1
24.0,25.0,E,1,M,0
25.0,26.5,E,6,m,0
26.5,27.0,E,5/2,D7,0
27.0,28.0,E,6,m,1
28.0,28.5,E,5,D7,0
28.5,29.0,E,5/5,M,0
29.0,29.5,E,5/5,D7,0
29.5,30.0,E,5,D7,0
30.0,30.5,E,5,M,0
30.5,31.5,E,5,D7,0
31.5,32.0,E,5,D7,3
32.0,32.5,E,5,M,1
32.5,33.0,E,7/2,d7,1
33.0,34.0,E,2,m,1
34.0,35.0,f#,5,D7,1
35.0,35.5,E,5,D7,0
35.5,36.0,E,4,M,2
36.0,37.0,f#,7,d7,1
37.0,38.0,f#,2,m,1
38.0,39.0,f#,5,D7,1
39.0,39.5,f#,5,D7,0
39.5,40.0,E,5,D7,0
40.0,40.5,E,2,m,0
40.5,41.0,f#,2,m,0
41.0,41.5,E,2,m,0
41.5,42.0,E,5,m,0
42.0,43.0,E,2,m,0
43.0,44.0,E,5,D7,1
44.0,45.0,E,1,M,0
45.0,46.0,E,5,M,0
46.0,47.5,E,5,M,1
47.5,48.0,E,5,D7,0
48.0,48.5,E,5,M,1
48.5,49.0,E,5/6,M,1
49.0,50.0,E,5/6,D7,0
50.0,51.5,E,6,m,0
51.5,52.0,E,2,m,1
52.0,52.5,E,1,M,2
52.5,53.0,E,1,M,0
53.0,54.0,E,5,D7,0
54.0,57.0,E,1,M,0
57.0,57.5,E,5,M,0
57.5,58.0,E,5,D7,0
58.0,59.5,E,1,M,1
59.5,60.0,E,1,M,0
60.0,61.0,E,4,M,0
61.0,62.0,E,5,D7,1
62.0,63.0,E,1,M,1
63.0,63.5,E,4,M,0
63.5,64.0,E,2,m,0
64.0,65.0,E,5,M,0
65.0,68.0,E,5,D7,0
68.0,76.0,E,1,M,0
