-0.5,0,0,,2.5,F,I,Exposition,First Subject Group,Theme a
4,3,3,,1,F,V65,,,
7.5,4,4,,2.5,None,None,Exposition,First Subject Group,Theme b
8,5,5,,1,F,I,,,
9,5,5,,2,F,V43,,,
10,6,6,,1,F,I6,,,
11,6,6,,2,F,V65,,,
12,7,7,,1,F,I64,,,
13,7,7,,2,F,V42/IV,,,
14,8,8,,1,F,IV6,,,
16,9,9,,1,None,None,Exposition,First Subject Group,Theme b'
17,9,9,,2,F,V65,,,
18,10,10,,1,F,I,,,
19,10,10,,2,F,ii6,,,
20,11,11,,1,F,I64,,,
21,11,11,,2,F,V7,,,
22,12,12,,1,F,I,,,
23.5,12,12,,2.5,None,None,Exposition,Transition,Theme a'
27.5,14,14,,2.5,A,Ger65,,,
32,17,17,,1,A,V,,,
32.5,17,17,,1.5,A,Ger65,,,
33,17,17,,2,A,V,,,
33.5,17,17,,2.5,A,Ger65,,,
34,18,18,,1,A,V,,,
35.5,18,18,,2.5,C,V,Exposition,Second Subject Group,Theme c
36,19,19,,1,C,I,,,
42,22,22,,1,C,V7,,,
44,23,23,,1,None,None,Exposition,Second Subject Group,Theme c
50,26,26,,1,C,I,,,
52,27,27,,1,None,None,Exposition,Second Subject Group,Theme c'
54,28,28,,1,G,ii,,,
56,29,29,,1,G,V7,,,
58,30,30,,1,G,I,Exposition,Second Subject Group,Theme d
59,30,30,,2,G,V43,,,
60,31,31,,1,G,I,,,
61,31,31,,2,G,V65,,,
62,32,32,,1,G,I,,,
63,32,32,,2,G,V43,,,
64,33,33,,1,G,I,,,
65,33,33,,2,G,V65,,,
66,34,34,,1,G,I,,,
67,34,34,,2,G,V65,,,
68,35,35,,1,G,I,,,
69,35,35,,2,G,V65,,,
70,36,36,,1,G,I,,,
74,38,38,,1,C,V42,Exposition,Second Subject Group,Theme e
75,38,38,,2,C,I,,,
76,39,39,,1,C,V42,,,
77,39,39,,2,C,I,,,
78,40,40,,1,C,ii6,,,
79,40,40,,2,C,V,,,
80,41,41,,1,C,I,,,
81.5,41,41,,2.5,c,i6,Exposition,Second Subject Group,Theme e'
82,42,42,,1,c,iio6,,,
83,42,42,,2,c,V6,,,
83.5,42,42,,2.5,c,i,,,
84,43,43,,1,c,iio6,,,
85,43,43,,2,c,V6,,,
85.5,43,43,,2.5,c,i,,,
86,44,44,,1,c,iio6,,,
87,44,44,,2,c,V7,,,
88,45,45,,1,c,VI,,,
90,46,46,,1,c,viio7/V,,,
92,47,47,,1,C,V42,Exposition,Second Subject Group,Theme f
93,47,47,,2,C,I,,,
94,48,48,,1,C,V43,,,
95,48,48,,2,C,I,,,
96,49,49,,1,C,V43,,,
97,49,49,,2,C,I6,,,
98,50,50,,1,C,V43,,,
99,50,50,,2,C,I6,,,
100,51,51,,1,C,ii6,Exposition,Second Subject Group,Theme a''
106,54,54,,1,C,V7,,,
108,55,55,,1,C,I,,,
109,55,55,,2,None,None,Exposition,Coda,Theme g
112,57,57,,1,C,IV,,,
113,57,57,,2,C,V65/V,,,
114,58,58,,1,C,I64,,,
115,58,58,,2,C,V,,,
116,59,59,,1,C,I,,,
117,59,59,,2,None,None,Exposition,Coda,Theme g
120,61,61,,1,C,IV,,,
121,61,61,,2,C,V65/V,,,
122,62,62,,1,C,I64,,,
123,62,62,,2,C,V,,,
124,63,63,,1,C,I,,,
125,63,63,,2,C,viio43/V,,,
126,64,64,,1,C,V,Exposition,Coda,Theme g'
128,65,65,,1,C,I,,,
131.5,66,=,0,2.5,F,I,expr,First Subject Group,Theme a
136,69,=,3,1,F,V65,,,
139.5,70,=,4,2.5,None,None,expr,First Subject Group,Theme b
140,71,=,5,1,F,I,,,
141,71,=,5,2,F,V43,,,
142,72,=,6,1,F,I6,,,
143,72,=,6,2,F,V65,,,
144,73,=,7,1,F,I64,,,
145,73,=,7,2,F,V42/IV,,,
146,74,=,8,1,F,IV6,,,
148,75,=,9,1,None,None,expr,First Subject Group,Theme b'
149,75,=,9,2,F,V65,,,
150,76,=,10,1,F,I,,,
151,76,=,10,2,F,ii6,,,
152,77,=,11,1,F,I64,,,
153,77,=,11,2,F,V7,,,
154,78,=,12,1,F,I,,,
155.5,78,=,12,2.5,None,None,expr,Transition,Theme a'
159.5,80,=,14,2.5,A,Gr+6,,,
164,83,=,17,1,A,V,,,
164.5,83,=,17,1.5,A,Gr+6,,,
165,83,=,17,2,A,V,,,
165.5,83,=,17,2.5,A,Gr+6,,,
166,84,=,18,1,A,V,,,
167.5,84,=,18,2.5,C,V,expr,Second Subject Group,Theme c
168,85,=,19,1,C,I,,,
174,88,=,22,1,C,V7,,,
176,89,=,23,1,None,None,expr,Second Subject Group,Theme c
182,92,=,26,1,C,I,,,
184,93,=,27,1,None,None,expr,Second Subject Group,Theme c'
186,94,=,28,1,G,ii,,,
188,95,=,29,1,G,V7,,,
190,96,=,30,1,G,I,expr,Second Subject Group,Theme d
191,96,=,30,2,G,V43,,,
192,97,=,31,1,G,I,,,
193,97,=,31,2,G,V65,,,
194,98,=,32,1,G,I,,,
195,98,=,32,2,G,V43,,,
196,99,=,33,1,G,I,,,
197,99,=,33,2,G,V65,,,
198,100,=,34,1,G,I,,,
199,100,=,34,2,G,V65,,,
200,101,=,35,1,G,I,,,
201,101,=,35,2,G,V65,,,
202,102,=,36,1,G,I,,,
206,104,=,38,1,C,V42,expr,Second Subject Group,Theme e
207,104,=,38,2,C,I,,,
208,105,=,39,1,C,V42,,,
209,105,=,39,2,C,I,,,
210,106,=,40,1,C,ii6,,,
211,106,=,40,2,C,V,,,
212,107,=,41,1,C,I,,,
213.5,107,=,41,2.5,c,i6,expr,Second Subject Group,Theme e'
214,108,=,42,1,c,iio6,,,
215,108,=,42,2,c,V6,,,
215.5,108,=,42,2.5,c,i,,,
216,109,=,43,1,c,iio6,,,
217,109,=,43,2,c,V6,,,
217.5,109,=,43,2.5,c,i,,,
218,110,=,44,1,c,iio6,,,
219,110,=,44,2,c,V7,,,
220,111,=,45,1,c,VI,,,
222,112,=,46,1,c,viio7/V,,,
224,113,=,47,1,C,V42,expr,Second Subject Group,Theme f
225,113,=,47,2,C,I,,,
226,114,=,48,1,C,V43,,,
227,114,=,48,2,C,I,,,
228,115,=,49,1,C,V43,,,
229,115,=,49,2,C,I6,,,
230,116,=,50,1,C,V43,,,
231,116,=,50,2,C,I6,,,
232,117,=,51,1,C,ii6,expr,Second Subject Group,Theme a''
238,120,=,54,1,C,V7,,,
240,121,=,55,1,C,I,,,
241,121,=,55,2,None,None,expr,Coda,Theme g
244,123,=,57,1,C,IV,,,
245,123,=,57,2,C,V65/V,,,
246,124,=,58,1,C,I64,,,
247,124,=,58,2,C,V,,,
248,125,=,59,1,C,I,,,
249,125,=,59,2,None,None,expr,Coda,Theme g
252,127,=,61,1,C,IV,,,
253,127,=,61,2,C,V65/V,,,
254,128,=,62,1,C,I64,,,
255,128,=,62,2,C,V,,,
256,129,=,63,1,C,I,,,
257,129,=,63,2,C,viio43/V,,,
258,130,=,64,1,C,V,expr,Coda,Theme g'
260,131,=,65,1,C,I,,,
264,133,67,,1,d,V,,,
268,135,69,,1,d,i,Development,d1,Theme h
269,135,69,,2,d,V,,,
270,136,70,,1,d,i,,,
272,137,71,,1,d,V,Development,d1,Theme h
273,137,71,,2,d,V/V,,,
274,138,72,,1,d,V,,,
276,139,73,,1,d,i,Development,d1,Theme h
277,139,73,,2,d,V,,,
278,140,74,,1,d,i,,,
280,141,75,,1,d,V,Development,d1,Theme h
281,141,75,,2,d,V/V,,,
282,142,76,,1,d,V,,,
284,143,77,,1,d,i,Development,d1,Theme i
286,144,78,,1,d,V43,,,
288,145,79,,1,d,i6,,,
290,146,80,,1,d,V65,,,
292,147,81,,1,d,i,,,
293,147,81,,2,g,viio64,,,
294,148,82,,1,g,i6,,,
295,148,82,,2,g,viio,,,
296,149,83,,1,g,i,Development,d1,Theme i
298,150,84,,1,g,V43,,,
300,151,85,,1,g,i6,,,
302,152,86,,1,g,V65,,,
304,153,87,,1,g,i,,,
305,153,87,,2,g,viio64,,,
306,154,88,,1,g,i6,,,
307,154,88,,2,g,viio,,,
308,155,89,,1,g,i,,,
309,155,89,,2,B-,viio64/V,,,
310,156,90,,1,B-,V7,,,
312,157,91,,1,B-,I,Development,d1,Theme i
314,158,92,,1,B-,V43,,,
316,159,93,,1,B-,I6,,,
318,160,94,,1,B-,V65,,,
320,161,95,,1,B-,I,Development,Re-transition,Theme h
324,163,97,,1,B-,V7,Development,Re-transition,Theme h
328,165,99,,1,b-,i,Development,Re-transition,Theme h
332,167,101,,1,b-,V7,Development,Re-transition,Theme h
336,169,103,,1,b-,i,Development,Re-transition,Theme h
340,171,105,,1,f,V7,Development,Re-transition,Theme h
344,173,107,,1,f,i,Development,Re-transition,Theme h
348,175,109,,1,f,VI,Development,Re-transition,Theme h'
351,176,110,,2,f,i64,,,
352,177,111,,1,f,viio7/V,,,
354,178,112,,1,d,Ger65,,,
356,179,113,,1,d,i64,,,
360,181,115,,1,d,V,,,
365.5,183,117,,2.5,D,I,Recapitulation,First Subject Group,Theme a
370,186,120,,1,D,V65,,,
373.5,187,121,,2.5,None,None,Recapitulation,First Subject Group,Theme b
374,188,122,,1,D,I,,,
375,188,122,,2,D,V43,,,
376,189,123,,1,D,I6,,,
377,189,123,,2,D,IV,,,
378,190,124,,1,D,V43/IV,,,
380,191,125,,1,D,IV6,,,
382,192,126,,1,None,None,Recapitulation,First Subject Group,Theme b'
383,192,126,,2,D,V65,,,
384,193,127,,1,D,I,,,
385,193,127,,2,D,ii6,,,
386,194,128,,1,D,I64,,,
387,194,128,,2,D,V7,,,
388,195,129,,1,D,I,,,
391.5,196,130,,2.5,None,None,Recapitulation,Transition,Theme a''
392,197,131,,1,F,ii,,,
396,199,133,,1,F,V7,,,
403.5,202,136,,2.5,None,None,Recapitulation,Transition,Theme b
404,203,137,,1,F,I,,,
405,203,137,,2,F,V43,,,
406,204,138,,1,F,I6,,,
407,204,138,,2,F,ii65,,,
408,205,139,,1,F,I64,,,
409,205,139,,2,F,V42/IV,,,
410,206,140,,1,F,IV6,,,
412,207,141,,1,None,None,Recapitulation,Transition,Theme b'
413,207,141,,2,F,V65,,,
414,208,142,,1,F,I,,,
415,208,142,,2,F,ii6,,,
416,209,143,,1,F,I64,,,
417,209,143,,2,F,V7,,,
418,210,144,,1,F,I,,,
419.8,210,144,,2.8,None,None,Recapitulation,Second Subject Group,Theme c
426,214,148,,1,F,V7,,,
428,215,149,,1,None,None,Recapitulation,Second Subject Group,Theme c
434,218,152,,1,F,I,,,
436,219,153,,1,A-,vi64,Recapitulation,Second Subject Group,Theme c''
440,221,155,,1,A-,vi,,,
442,222,156,,1,A-,V,,,
444,223,157,,1,None,None,Recapitulation,Second Subject Group,Theme c'''
448,225,159,,1,A-,V43,,,
450,226,160,,1,A-,I,,,
451,226,160,,2,A-,V42/ii,,,
452,227,161,,1,F,IV6,,,
453,227,161,,2,F,It6,,,
454,228,162,,1,F,V,,,
455,228,162,,2,C,V65,Recapitulation,Second Subject Group,Theme d
456,229,163,,1,C,I,,,
457,229,163,,2,C,V43,,,
458,230,164,,1,C,I,,,
459,230,164,,2,C,V65,,,
460,231,165,,1,C,I,,,
461,231,165,,2,C,V43,,,
462,232,166,,1,C,I,,,
463,232,166,,2,C,V43,,,
464,233,167,,1,C,I,,,
465,233,167,,2,C,V43,,,
466,234,168,,1,C,I,,,
470,236,170,,1,F,V42,Recapitulation,Second Subject Group,Theme e
471,236,170,,2,F,I,,,
472,237,171,,1,F,V42,,,
473,237,171,,2,F,I,,,
474,238,172,,1,F,ii,,,
475,238,172,,2,F,V,,,
476,239,173,,1,F,I,,,
477,239,173,,2,f,i,,,
477.5,239,173,,2.5,None,None,Recapitulation,Second Subject Group,Theme e'
478,240,174,,1,f,iio6,,,
479,240,174,,2,f,V6,,,
479.5,240,174,,2.5,f,i,,,
480,241,175,,1,f,iio6,,,
481,241,175,,2,f,V6,,,
481.5,241,175,,2.5,f,i,,,
482,242,176,,1,f,iio6,,,
483,242,176,,2,f,V7,,,
484,243,177,,1,f,VI,,,
486,244,178,,1,f,viio7/V,,,
488,245,179,,1,F,V42,Recapitulation,Second Subject Group,Theme f
489,245,179,,2,F,I,,,
490,246,180,,1,F,V43,,,
491,246,180,,2,F,I,,,
492,247,181,,1,F,V43,,,
493,247,181,,2,F,I6,,,
494,248,182,,1,F,V43,,,
495,248,182,,2,F,I6,,,
496,249,183,,1,F,ii6,Recapitulation,Second Subject Group,Theme a''
502,252,186,,1,F,V7,,,
504,253,187,,1,F,I,,,
505,253,187,,2,F,V42/V,,,
506,254,188,,1,F,I64,,,
507,254,188,,2,F,V7,,,
508,255,189,,1,F,I,,,
509,255,189,,2,None,None,Recapitulation,Coda,Theme g
512,257,191,,1,F,IV6,,,
513,257,191,,2,F,V65/V,,,
514,258,192,,1,F,I64,,,
515,258,192,,2,F,V,,,
516,259,193,,1,F,I,,,
517,259,193,,2,None,None,Recapitulation,Coda,Theme g
520,261,195,,1,F,IV6,,,
521,261,195,,2,F,V65/V,,,
522,262,196,,1,F,I64,,,
523,262,196,,2,F,V,,,
524,263,197,,1,F,I,,,
525,263,197,,2,None,None,Recapitulation,Coda,Theme g'
526,264,198,,1,F,V,,,
528,265,199,,1,F,I,,,
530,266,200,,1,F,V,,,
532,267,201,,1,F,I,,,
536,269,=,67,1,d,V,,,
540,271,=,69,1,d,i,devr,d1,Theme h
541,271,=,69,2,d,V,,,
542,272,=,70,1,d,i,,,
544,273,=,71,1,d,V,devr,d1,Theme h
545,273,=,71,2,d,V/V,,,
546,274,=,72,1,d,V,,,
548,275,=,73,1,d,i,devr,d1,Theme h
549,275,=,73,2,d,V,,,
550,276,=,74,1,d,i,,,
552,277,=,75,1,d,V,devr,d1,Theme h
553,277,=,75,2,d,V/V,,,
554,278,=,76,1,d,V,,,
556,279,=,77,1,d,i,devr,d1,Theme i
558,280,=,78,1,d,V43,,,
560,281,=,79,1,d,i6,,,
562,282,=,80,1,d,V65,,,
564,283,=,81,1,d,i,,,
565,283,=,81,2,g,viio64,,,
566,284,=,82,1,g,i6,,,
567,284,=,82,2,g,viio,,,
568,285,=,83,1,g,i,devr,d1,Theme i
570,286,=,84,1,g,V43,,,
572,287,=,85,1,g,i6,,,
574,288,=,86,1,g,V65,,,
576,289,=,87,1,g,i,,,
577,289,=,87,2,g,viio64,,,
578,290,=,88,1,g,i6,,,
579,290,=,88,2,g,viio,,,
580,291,=,89,1,g,i,,,
581,291,=,89,2,B-,viio64/V,,,
582,292,=,90,1,B-,V7,,,
584,293,=,91,1,B-,I,devr,d1,Theme i
586,294,=,92,1,B-,V43,,,
588,295,=,93,1,B-,I6,,,
590,296,=,94,1,B-,V65,,,
592,297,=,95,1,B-,I,devr,Re-transition,Theme h
596,299,=,97,1,B-,V7,devr,Re-transition,Theme h
600,301,=,99,1,b-,i,devr,Re-transition,Theme h
604,303,=,101,1,b-,V7,devr,Re-transition,Theme h
608,305,=,103,1,b-,i,devr,Re-transition,Theme h
612,307,=,105,1,f,V7,devr,Re-transition,Theme h
616,309,=,107,1,f,i,devr,Re-transition,Theme h
620,311,=,109,1,f,VI,devr,Re-transition,Theme h'
623,312,=,110,2,f,i64,,,
