0,2.0,d,1,m,0
2.0,2.5,d,5,m,0
2.5,4.0,d,1,m,0
4.0,4.5,d,5,m,0
4.5,5.0,d,2,m,0
5.0,5.5,d,4,m,0
5.5,6.5,d,5,m,0
6.5,9.5,d,5,M,0
9.5,10.0,d,5,D7,0
10.0,11.0,d,5,m,0
11.0,12.0,d,5,D7,0
12.0,13.0,d,1,m,0
13.0,14.0,d,1,m,1
14.0,15.0,d,1,m,0
15.0,16.0,d,1,m,1
16.0,17.5,d,1,m,0
17.5,18.0,d,5,M,1
18.0,20.0,d,1,m,0
20.0,21.0,d,5,m,0
21.0,22.0,d,1,m,1
22.0,23.0,d,1,m,0
23.0,24.0,d,1,m,1
24.0,25.0,d,2-,M,0
25.0,26.0,g,7,d7,2
26.0,26.5,g,4,Gr+6,2
26.5,27.0,g,4,Gr+6,1
27.0,28.0,g,7,d7,2
28.0,28.5,g,1,m,2
28.5,29.0,g,1,m,0
29.0,30.0,g,5,m,0
30.0,31.0,g,1,m,0
31.0,32.5,g,7,d7,2
32.5,33.5,g,7,d7,1
33.5,34.0,g,7,d7,2
34.0,34.5,g,7,m,1
34.5,36.0,g,1,m,1
36.0,37.0,d,5,D7,0
37.0,37.5,d,1,m,0
37.5,38.0,d,1,m,1
38.0,39.0,d,1,m,2
39.0,39.5,d,1,m,1
39.5,40.0,d,1,m,0
40.0,40.5,d,1,m,2
40.5,41.0,d,1,M,2
41.0,41.5,d,4,d7,2
41.5,42.0,d,4,m,2
42.0,43.0,d,5,D7,0
43.0,43.5,d,7,d,1
43.5,44.0,d,2,d,1
44.0,45.0,d,2,m,1
45.0,46.0,d,7,d,1
46.0,46.5,d,5,m,1
46.5,47.0,d,5,M,1
47.0,47.5,d,1,M,1
47.5,48.0,d,1,m,1
48.0,49.5,d,5,m,0
49.5,50.0,d,1,m,0
50.0,50.5,d,5,D7,0
50.5,51.0,d,5,m,0
51.0,52.0,d,1,m,0
52.0,52.5,d,5,m,0
52.5,54.0,d,7,d,0
54.0,54.5,d,5,m,0
54.5,57.0,d,1,m,0
57.0,57.5,d,1,m,1
57.5,58.0,d,1,m,0
58.0,59.0,d,7,d,0
59.0,60.0,d,7,d7,0
60.0,60.5,F,7,d7,0
60.5,66.0,F,1,M,0
66.0,66.5,F,4,M,0
66.5,67.0,F,4,Gr+6,0
67.0,68.0,F,7,d7,0
68.0,68.5,F,5,D7,0
68.5,72.5,F,1,M,0
72.5,73.0,F,4,M,0
73.0,74.0,F,7,d7,0
74.0,74.5,F,5,D7,0
74.5,75.0,F,5,M,0
75.0,75.5,F,1,M,2
75.5,77.0,F,1,M,0
77.0,77.5,F,7,m,1
