-0.125,0,0,,4.875,c,viio7/V,intro,i1,Theme a
4,2,2,,1,c,V,,,
5,2,2,,2,c,i,,,
6,2,2,,3,c,V6,,,
7.875,2,2,,4.875,None,None,intro,i1,Theme a
8,3,3,,1,f,viio7/V,,,
12,4,4,,1,f,viio43,,,
13,4,4,,2,f,i6,,,
14,4,4,,3,f,V6,,,
15.875,4,4,,4.875,None,None,intro,i1,Theme a'
16,5,5,,1,b-,viio7/V,,,
17,5,5,,2,b-,i64,,,
20,6,6,,1,b-,iv65,,,
21,6,6,,2,A-,V65,,,
23,6,6,,4,A-,I,,,
24,7,7,,1,e-,viio7/V,,,
25,7,7,,2,e-,i64,,,
27,7,7,,4,e-,Ger65,,,
28,8,8,,1,D-,viio7/vi,,,
29,8,8,,2,D-,I,,,
31,8,8,,4,A-,viio7/V,,,
33,9,9,,2,A-,I64,,,
36,10,10,,1,b-,viio7/V,,,
37,10,10,,2,b-,i64,,,
38,10,10,,3,c,viio7/iv,,,
38.5,10,10,,3.5,c,iv6,,,
39.5,10,10,,4.5,c,It6,,,
40,11,11,,1,c,V7,,,
40.5,11,11,,1.5,None,None,intro,i2,Theme b
43,11,11,,4,c,i6,,,
44,12,12,,1,c,viio42/V,,,
45,12,12,,2,c,V43,,,
46,12,12,,3,c,i,,,
47,12,12,,4,c,viio7/V,,,
48,13,13,,1,c,V7,,,
48.5,13,13,,1.5,None,None,intro,i2,Theme b'
51,13,13,,4,c,i6,,,
52,14,14,,1,c,viio42/V,,,
53,14,14,,2,c,V43,,,
54,14,14,,3,c,i,,,
55,14,14,,4,c,viio7/V,,,
56,15,15,,1,c,V,,,
72,19,19,,1,c,i,,,
75.5,19,19,,4.5,c,V,Exposition,First Subject Group,Theme c
76,20,20,,1,c,i,,,
78,20,20,,3,c,V6,,,
79.5,20,20,,4.5,None,None,Exposition,First Subject Group,Theme c'
80,21,21,,1,c,i,,,
82,21,21,,3,c,V6,,,
84,22,22,,1,c,V,,,
86,22,22,,3,c,i,,,
88,23,23,,1,c,V,,,
90,23,23,,3,c,i,,,
91.25,23,23,,4.25,None,None,Exposition,First Subject Group,Theme d
92,24,24,,1,c,V,,,
94,24,24,,3,c,i6,,,
96,25,25,,1,c,iio6,,,
98,25,25,,3,c,viio6/iv,,,
100,26,26,,1,c,iv6,,,
102,26,26,,3,c,V6,,,
103,26,26,,4,c,i,,,
104,27,27,,1,c,viio65,,,
106,27,27,,3,c,V43,,,
108,28,28,,1,c,V7,,,
112,29,29,,1,c,i,Exposition,First Subject Group,Theme c'
114,29,29,,3,c,V7,,,
119,30,30,,4,c,i,,,
120,31,31,,1,c,V7,,,
123,31,31,,4,c,i,,,
123.5,31,31,,4.5,None,None,Exposition,First Subject Group,Theme c''
124,32,32,,1,c,V7,,,
126,32,32,,3,c,i,,,
128,33,33,,1,c,i6,,,
130,33,33,,3,c,iv,,,
132,34,34,,1,c,iv6,,,
133,34,34,,2,c,viio65/V,,,
135,34,34,,4,c,viio7/V,,,
136,35,35,,1,c,i64,,,
137,35,35,,2,c,V7,,,
138,35,35,,3,c,i,Exposition,Transition,Theme c'''
140,36,36,,1,c,V7,,,
144,37,37,,1,c,i,,,
146,37,37,,3,c,iv64,,,
148,38,38,,1,E-,vii¿7,,,
150,38,38,,3,E-,V65,,,
152,39,39,,1,E-,I,Exposition,Transition,Theme c'''
154,39,39,,3,E-,V7,,,
156,40,40,,1,f,i,,,
158,40,40,,3,f,iio,,,
159,40,40,,4,f,V65,,,
160,41,41,,1,A-,viio,,,
162,41,41,,3,A-,I,,,
163,41,41,,4,A-,V7/ii,,,
164,42,42,,1,A-,ii6,,,
166,42,42,,3,A-,ii,,,
167,42,42,,4,A-,viio7,,,
168,43,43,,1,A-,V7,,,
170,43,43,,3,A-,I,Exposition,Transition,Theme c'''
172,44,44,,1,A-,V7,,,
174,44,44,,3,A-,I6,,,
177,45,45,,2,D-,viio7/vi,,,
180,46,46,,1,D-,vi,,,
182,46,46,,3,D-,ii,,,
184,47,47,,1,D-,vii¿7,,,
188,48,48,,1,D-,I,Exposition,Transition,Theme e
192,49,49,,1,A-,viio7/V,,,
196,50,50,,1,A-,V,,,
197,50,50,,2,None,None,Exposition,Second Subject Group,Theme f
199,50,50,,4,A-,I64,,,
200,51,51,,1,A-,V7,,,
