0,1.0,A,5,D7,1
1.0,2.0,A,5,D7,0
2.0,3.0,A,5,D7,1
3.0,4.0,A,5,D7,0
4.0,5.0,A,5,D7,1
5.0,6.5,A,1,M,0
6.5,7.0,A,4,M,0
7.0,8.0,A,5,D7,0
8.0,9.0,A,1,M,0
9.0,10.0,A,5,D7,0
10.0,11.0,A,1,M,0
11.0,11.5,A,5,M,0
11.5,12.0,A,5,D7,0
12.0,12.5,A,4,M,0
12.5,15.0,A,1,M,0
15.0,16.0,A,5,D7,0
16.0,17.0,A,1,M,0
17.0,18.0,A,5,D7,0
18.0,19.0,A,1,M,0
19.0,19.5,A,5,M,0
19.5,20.0,A,5,D7,0
20.0,21.0,A,4,M,0
21.0,22.5,A,1,M,0
22.5,23.0,A,5,D7,0
23.0,24.0,A,1,M,0
24.0,24.5,A,5/5,D7,1
24.5,25.0,A,5,D7,1
25.0,25.5,A,5,D7,0
25.5,27.0,A,5/5,D7,1
27.0,27.5,A,5,D7,0
27.5,28.0,A,5/5,D7,0
28.0,28.5,A,5/5,D7,1
28.5,29.0,A,5,D7,1
29.0,30.5,A,1,M,0
30.5,31.0,A,5,D7,0
31.0,33.5,A,1,M,0
33.5,34.0,A,5,M,0
34.0,35.0,A,1,M,0
35.0,36.0,A,1,M,2
36.0,37.0,A,1,M,0
37.0,37.5,g#,1,M,2
37.5,38.0,A,5,M,2
38.0,38.5,g#,5/5,D7,0
38.5,39.0,g#,5,D7,0
39.0,39.5,g#,1,m,2
39.5,40.0,g#,1,m,0
40.0,41.5,A,1,M,0
41.5,42.0,A,5,M,0
42.0,43.0,A,1,M,0
43.0,44.0,A,4,M,2
44.0,45.0,A,1,M,0
45.0,45.5,g#,1,M,2
45.5,46.0,g#,1,M,1
46.0,46.5,c#,5/5,D7,0
46.5,47.0,A,5/5,D7,0
47.0,48.0,A,5,M,0
48.0,49.0,A,4,M,1
49.0,49.5,A,5,D7,0
49.5,50.0,A,5,M,0
50.0,50.5,A,4,M,1
50.5,51.0,A,4,M,0
51.0,52.0,A,5,M,0
52.0,52.5,A,1,M,1
52.5,53.0,A,5/5,M,1
53.0,54.5,A,5,D7,1
54.5,55.0,A,5,D7,0
55.0,56.0,A,5,M,0
56.0,57.0,A,1,M,0
57.0,57.5,A,5,M,0
57.5,58.0,A,5,D7,0
58.0,59.0,A,1,M,0
59.0,60.0,A,5,M,0
60.0,60.5,A,4,M,2
60.5,63.0,A,1,M,0
63.0,64.0,A,5,D7,0
64.0,65.0,A,1,M,0
65.0,66.0,A,5,D7,0
66.0,67.0,A,1,M,0
67.0,68.0,A,5,M,0
68.0,68.5,A,4,M,2
68.5,69.0,A,4,M,0
69.0,70.5,A,1,M,0
70.5,71.0,A,5,D7,0
71.0,72.0,A,1,M,0
72.0,73.0,A,5/5,D7,1
73.0,73.5,A,5,D7,0
73.5,75.0,A,5/5,D7,1
75.0,75.5,A,5,D7,0
75.5,76.0,A,5/5,D7,0
76.0,77.0,A,5/5,D7,1
77.0,77.5,A,5,M,0
77.5,78.0,A,1,M,0
78.0,78.5,A,5,M,0
78.5,79.0,A,5,D7,0
79.0,80.5,A,1,M,0
80.5,81.0,E,1,M,0
81.0,82.0,A,1,M,2
82.0,82.5,A,1,M,0
82.5,83.0,E,1,M,0
83.0,84.0,A,1,M,2
84.0,85.0,A,1,M,0
85.0,86.0,E,1,M,1
86.0,86.5,E,5/5,D7,0
86.5,87.0,A,5/5,D7,0
87.0,87.5,A,5,M,0
87.5,88.0,A,5,D7,1
88.0,89.0,A,1,M,0
89.0,90.0,A,5,D7,0
90.0,91.0,A,1,M,0
91.0,92.0,A,5,M,0
92.0,92.5,A,4,M,2
92.5,93.0,A,4,M,0
93.0,94.5,A,1,M,0
94.5,95.0,A,5,D7,0
95.0,96.0,A,1,M,0
96.0,96.5,A,5/5,D7,1
96.5,97.0,A,5,D7,1
97.0,97.5,A,5,D7,0
97.5,98.0,A,5/5,D7,1
98.0,99.0,A,5,D7,1
99.0,99.5,A,5,D7,0
99.5,100.0,A,5/5,D7,0
100.0,100.5,A,5/5,D7,1
100.5,101.0,A,5,D7,1
101.0,101.5,A,5,M,0
101.5,102.5,A,1,M,0
102.5,103.0,A,5,D7,0
103.0,104.0,A,1,M,0
