0,11.0,e-,1,m,0
11.0,11.5,e-,6-,M,1
11.5,12.5,e-,6-,Gr+6,1
12.5,13.5,e-,4,Gr+6,1
13.5,14.0,e-,7,d7,0
14.0,20.0,e-,1,m,0
20.0,20.5,e-,7,m,0
20.5,23.0,e-,7,d7,0
23.0,23.5,e-,7,m,0
23.5,24.5,e-,1,m,0
24.5,26.0,e-,1,m,1
26.0,29.0,e-,4,m,1
29.0,29.5,e-,2,m,1
29.5,30.0,e-,4,d7,1
30.0,30.5,e-,1,m,0
30.5,31.5,e-,1,m,1
31.5,32.0,e-,2,m,1
32.0,33.0,e-,1,m,2
33.0,33.5,e-,1,m,0
33.5,34.5,e-,4,m,1
34.5,35.0,e-,2,m,1
35.0,36.0,e-,4,Gr+6,1
36.0,39.0,e-,5,M,0
39.0,42.5,e-,5,D7,0
42.5,43.5,e-,5,D7,3
43.5,44.0,e-,5/4,D7,3
44.0,45.0,e-,5,D7,0
45.0,45.5,e-,5,M,0
45.5,47.5,e-,5,D7,0
47.5,48.0,e-,5/5,D7,0
48.0,48.5,E-,5/5,D7,0
48.5,52.0,E-,7/5,d7,0
52.0,52.5,e-,1,M,0
52.5,54.5,G-,1,M,0
54.5,55.5,G-,5,D7,0
55.5,56.5,G-,1,M,0
56.5,57.0,e-,1,M,0
57.0,58.0,e-,7,M,0
58.0,59.0,e-,4,M,0
59.0,60.0,e-,7,D7,0
60.0,60.5,e-,7,d7,2
60.5,61.5,e-,5,D7,0
61.5,64.0,E-,5,D7,0
64.0,66.5,E-,1,M,0
66.5,70.5,E-,5,D7,0
70.5,72.5,E-,1,M,0
72.5,73.0,E-,5,D7,0
73.0,74.0,E-,5,D7,2
74.0,75.5,E-,5,D7,3
75.5,76.5,E-,5,D7,0
76.5,79.5,E-,1,M,0
79.5,80.0,E-,5,M,0
80.0,82.5,E-,5,D7,3
82.5,85.0,E-,1,M,0
85.0,88.5,E-,5,D7,0
88.5,89.0,E-,1,D7,0
89.0,91.5,E-,5/4,D7,0
91.5,92.0,E-,5,D7,0
92.0,92.5,E-,5,M,0
92.5,95.5,E-,5,M,1
95.5,96.0,E-,5,D7,1
96.0,98.0,E-,7,d7,0
98.0,98.5,E-,4,M,0
98.5,99.0,E-,1,M,2
99.0,101.0,E-,1,M,1
101.0,101.5,E-,1,M,0
101.5,102.0,E-,1,M,1
102.0,102.5,E-,4,M,2
102.5,103.5,E-,4,M,0
103.5,104.0,E-,5,M,0
104.0,104.5,E-,5,D7,0
104.5,105.0,E-,1,M,0
105.0,107.5,A-,5,D7,0
107.5,109.0,A-,1,M,0
109.0,110.0,A-,1,M,2
110.0,110.5,A-,1,M,0
110.5,113.5,A-,5,D7,0
113.5,115.0,A-,1,M,0
115.0,115.5,A-,1,M,2
115.5,116.0,E-,1,M,2
116.0,116.5,E-,1,M,0
116.5,118.5,E-,5/4,D7,0
118.5,119.0,C-,5/4,D7,3
119.0,119.5,E-,5/4,D7,0
119.5,120.5,E-,1,M,0
120.5,121.0,E-,1,M,1
121.0,121.5,E-,1,M,0
121.5,122.5,E-,1,M,2
122.5,125.5,E-,7/5,d7,0
125.5,126.0,E-,5,D7,2
126.0,128.5,E-,5,D7,3
128.5,131.5,E-,1,M,0
131.5,132.0,E-,6,m,0
132.0,133.0,E-,5/5,D7,0
133.0,133.5,E-,7/5,D7,0
133.5,135.5,E-,7/5,d7,0
135.5,136.0,E-,7/5,d7,1
136.0,138.5,E-,7/5,D7,1
138.5,140.0,E-,7/5,D7,0
140.0,140.5,E-,5/5,D7,0
140.5,141.5,e-,5,M,0
141.5,142.0,e-,1,M,0
142.0,143.0,E-,1,M,0
143.0,144.5,E-,7,d7,0
144.5,145.5,e-,7/5,d7,0
145.5,147.5,e-,7,d7,0
147.5,148.0,e-,7,d7,2
148.0,149.0,e-,1,m,0
149.0,149.5,e-,7,m,0
149.5,150.5,e-,5,m,0
150.5,151.0,e-,5,M,0
151.0,151.5,E-,5,M,0
151.5,152.5,E-,1,M,0
152.5,153.0,e-,5,D7,0
153.0,155.5,e-,1,m,0
155.5,156.0,e-,1,M,0
156.0,158.5,e-,1,m,0
158.5,159.0,a-,1,m,0
159.0,159.5,a-,2,m,0
159.5,160.0,A-,4,m,0
160.0,160.5,e-,4,m,0
160.5,161.0,E-,1,m,0
161.0,161.5,E-,1,M,0
161.5,162.0,E-,5,M,0
162.0,162.5,E-,1,m,0
162.5,163.0,e-,1,M,0
163.0,163.5,e-,1,m,0
163.5,164.0,E-,5,M,0
164.0,164.5,E-,7,M,0
164.5,165.0,E-,4,M,0
165.0,165.5,E-,1,M,0
165.5,166.0,E-,5/5,D7,0
166.0,166.5,E-,5/5,D7,2
166.5,168.0,e-,5/5,D7,2
168.0,169.0,e-,5,D7,2
169.0,169.5,e-,5,D7,0
169.5,172.0,e-,1,m,1
172.0,173.5,e-,1,m,0
173.5,177.0,e-,1,m,2
177.0,177.5,e-,1,m,0
177.5,181.5,e-,7/5,d7,0
181.5,185.5,e-,5,D7,0
185.5,186.0,e-,7,d7,0
186.0,186.5,e-,7,Gr+6,0
186.5,187.0,e-,7,Gr+6,1
187.0,187.5,e-,7,d7,1
187.5,194.5,e-,5,D7,0
194.5,197.5,e-,5,M,0
197.5,209.5,e-,1,m,0
