COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,11,IV6,E minor
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,15,IV6,E minor
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,23,IV6,E minor
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,27,IV6,E minor
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,30,I6,B minor
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,31,I6,A minor
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,47,vib7,E minor
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,51,vib7,E minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,18,IV65,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,22,IV65,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,62,ii6,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,72,IV6,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,82,IV6,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,89,iiø2[no5],D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,94,ii65,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,110,IV,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,114,IV,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,116,I,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,128,I,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,151,v43,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,178,vb3,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,187,i,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,188,i,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,217,ii7,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,226,iio[no5],D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,238,viø7[no5],D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,246,ii7,D minor
"Beethoven, Ludwig van", ,Op34,6,viio7,F major
"Beethoven, Ludwig van", ,Op34,20,viio7,F major
"Beethoven, Ludwig van", ,Op34,24,viio7,D major
"Beethoven, Ludwig van", ,Op34,28,viio7,D major
"Beethoven, Ludwig van", ,Op34,38,viio7,D major
"Beethoven, Ludwig van", ,Op34,42,viio7,D major
"Beethoven, Ludwig van", ,Op34,63,iv,Bb major
"Beethoven, Ludwig van", ,Op34,64,viio43,Bb major
"Beethoven, Ludwig van", ,Op34,72,viio7,G major
"Beethoven, Ludwig van", ,Op34,82,viio7,G major
"Beethoven, Ludwig van", ,Op34,86,viio7,G major
"Beethoven, Ludwig van", ,Op34,104,viio7,Eb major
"Beethoven, Ludwig van", ,Op34,108,viio7,Eb major
"Beethoven, Ludwig van", ,Op34,132,I,C minor
"Beethoven, Ludwig van", ,Op34,133,I,C minor
"Beethoven, Ludwig van", ,Op34,134,I,C minor
"Beethoven, Ludwig van", ,Op34,135,I,C minor
"Beethoven, Ludwig van", ,Op34,164,iv,F major
"Beethoven, Ludwig van", ,Op34,165,i6,F major
"Beethoven, Ludwig van", ,Op34,166,i,F major
"Beethoven, Ludwig van", ,Op34,166,-VI,F major
"Beethoven, Ludwig van", ,Op34,167,-VI,F major
"Beethoven, Ludwig van", ,Op34,197,viio7,F major
"Beethoven, Ludwig van", ,Op76,112,i,D major
"Beethoven, Ludwig van", ,Op76,113,i,D major
"Beethoven, Ludwig van", ,WoO 63,83,ii6,C minor
"Beethoven, Ludwig van", ,WoO 64,39,I,F minor
"Beethoven, Ludwig van", ,WoO 65,90,i64,D major
"Beethoven, Ludwig van", ,WoO 65,92,i64,D major
"Beethoven, Ludwig van", ,WoO 65,172,iv,D major
"Beethoven, Ludwig van", ,WoO 65,203,IV,D minor
"Beethoven, Ludwig van", ,WoO 65,395,viio43,D major
"Beethoven, Ludwig van", ,WoO 65,396,i6,D major
"Beethoven, Ludwig van", ,WoO 65,399,-VI,D major
"Beethoven, Ludwig van", ,WoO 65,486,viio42,D major
"Beethoven, Ludwig van", ,WoO 65,494,viio42,D major
"Beethoven, Ludwig van", ,WoO 66,261,I,A minor
"Beethoven, Ludwig van", ,WoO 68,222,iv6,C major
"Beethoven, Ludwig van", ,WoO 68,235,v,C major
"Beethoven, Ludwig van", ,WoO 68,237,i,C major
"Beethoven, Ludwig van", ,WoO 68,240,-III,C major
"Beethoven, Ludwig van", ,WoO 68,240,-VI65,C major
"Beethoven, Ludwig van", ,WoO 68,242,i,C major
"Beethoven, Ludwig van", ,WoO 68,244,-III,C major
"Beethoven, Ludwig van", ,WoO 68,245,iv,C major
"Beethoven, Ludwig van", ,WoO 68,245,viio7,C major
"Beethoven, Ludwig van", ,WoO 69,110,viio43,C major
"Beethoven, Ludwig van", ,WoO 71,30,v6,A major
"Beethoven, Ludwig van", ,WoO 71,30,iv6,A major
"Beethoven, Ludwig van", ,WoO 71,31,v,A major
"Beethoven, Ludwig van", ,WoO 71,69,ii6,A minor
"Beethoven, Ludwig van", ,WoO 71,73,ii6,A minor
"Beethoven, Ludwig van", ,WoO 71,74,ii6,A minor
"Beethoven, Ludwig van", ,WoO 71,80,I,A minor
"Beethoven, Ludwig van", ,WoO 71,82,ii6,A minor
"Beethoven, Ludwig van", ,WoO 71,111,iv6,A major
"Beethoven, Ludwig van", ,WoO 71,112,iv6,A major
"Beethoven, Ludwig van", ,WoO 71,120,iv6,A major
"Beethoven, Ludwig van", ,WoO 71,121,iv6,A major
"Beethoven, Ludwig van", ,WoO 71,146,ii6,A minor
"Beethoven, Ludwig van", ,WoO 71,189,iiø43,A major
"Beethoven, Ludwig van", ,WoO 71,191,iv64,A major
"Beethoven, Ludwig van", ,WoO 71,193,iv6,A major
"Beethoven, Ludwig van", ,WoO 71,198,iiø43,A major
"Beethoven, Ludwig van", ,WoO 71,230,I,A minor
"Beethoven, Ludwig van", ,WoO 71,232,I,A minor
"Beethoven, Ludwig van", ,WoO 71,292,iio6,A major
"Beethoven, Ludwig van", ,WoO 72,213,iv64,C major
"Beethoven, Ludwig van", ,WoO 73,96,I,Bb minor
"Beethoven, Ludwig van", ,WoO 73,303,iv64,Bb major
