COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,6,viio43/iv,E minor
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,7,viio7/iv,E minor
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,10,viio43/iv,E minor
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,10,viio64/iv,E minor
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,13,viio43/v,E minor
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,14,viio43/iv,E minor
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,22,viio43/iv,E minor
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,26,viio43/iv,E minor
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,39,viio7/iv,E minor
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,46,viio43/iv,E minor
"Bach, Johann Sebastian","B Minor mass, BWV232",Crucifixus,50,viio43/iv,E minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,17,viio64/IV,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,21,viio64/IV,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,22,V65/v,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,31,viio7/V,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,32,viio64[no5]/V,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,33,viio64[no5]/IV,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,34,V65/VII,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,34,viio64[no5]/III,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,36,V/V,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,37,V2/IV,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,38,V65/VII,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,41,V7/IV,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,45,V43/IV,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,73,V43/iv,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,76,viio7/v,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,77,viio7/iv,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,80,V7/v,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,81,viio43/iv,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,81,V7/iv,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,93,viio65/iv,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,97,V73/iv,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,97,V/iv,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,101,V73/iv,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,101,V/iv,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,105,viio6/V,Bb major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,106,V/IV,Bb major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,108,V/iv,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,108,V73/iv,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,109,viio64/v,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,109,V73/v,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,110,viio7/iv,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,111,viio7/v,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,113,V65/v,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,114,V65/IV,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,119,V65[no5]/v,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,121,V/V,Bb major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,131,viio5/V,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,140,viio64[no3]/V,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,148,viiø7/V,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,148,V2/V,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,149,V65/vi,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,150,V65/V,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,154,V43/V,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,162,viio64/V,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,166,V7/V,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,170,V65/V,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,173,V65[no5]/IV,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,177,viio/vi,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,182,V7/IV,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,184,V64/IV,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,187,V64/IV,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,188,V/IV,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,189,V2/IV,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,193,V6/IV,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,194,V6/V,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,197,V/IV,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,198,V65/V,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,203,V65/V,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,204,V7/IV,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,205,V65/V,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,206,viio7/vi,D major
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,213,V65/VI,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,220,V65/VII,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,221,V64/III,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,221,V2/III,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,221,V65/VI,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,225,V7/III,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,241,V7/III,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,241,V/VI,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,245,V/III,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,245,V/VI,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,252,viio64/iv,D minor
"Bach, Johann Sebastian","Partita No2, BWV1004",5 Chaconne,253,viio6/iv,D minor
"Beethoven, Ludwig van", ,Op34,3,V42/IV,F major
"Beethoven, Ludwig van", ,Op34,11,V7/V,F major
"Beethoven, Ludwig van", ,Op34,12,V7/V,F major
"Beethoven, Ludwig van", ,Op34,13,V7/V,F major
"Beethoven, Ludwig van", ,Op34,17,V42/IV,F major
"Beethoven, Ludwig van", ,Op34,28,viio6/V,D major
"Beethoven, Ludwig van", ,Op34,32,viio43/V,D major
"Beethoven, Ludwig van", ,Op34,33,V43/V/V,D major
"Beethoven, Ludwig van", ,Op34,33,V7/V,D major
"Beethoven, Ludwig van", ,Op34,34,V7/V,D major
"Beethoven, Ludwig van", ,Op34,35,V7/V,D major
"Beethoven, Ludwig van", ,Op34,42,viio7/V,D major
"Beethoven, Ludwig van", ,Op34,50,viio7/vi,Bb major
"Beethoven, Ludwig van", ,Op34,50,viio/V,Bb major
"Beethoven, Ludwig van", ,Op34,55,viio6/V,Bb major
"Beethoven, Ludwig van", ,Op34,55,V7/V,Bb major
"Beethoven, Ludwig van", ,Op34,64,viio7/V,Bb major
"Beethoven, Ludwig van", ,Op34,76,V42/V,G major
"Beethoven, Ludwig van", ,Op34,77,V43/V/V,G major
"Beethoven, Ludwig van", ,Op34,77,V7/V,G major
"Beethoven, Ludwig van", ,Op34,78,V7/V,G major
"Beethoven, Ludwig van", ,Op34,79,V7/V,G major
"Beethoven, Ludwig van", ,Op34,91,viiø7/V,Eb major
"Beethoven, Ludwig van", ,Op34,98,viiø7/V,Eb major
"Beethoven, Ludwig van", ,Op34,99,viio7/V/V,Eb major
"Beethoven, Ludwig van", ,Op34,99,V7/V,Eb major
"Beethoven, Ludwig van", ,Op34,100,V/V,Eb major
"Beethoven, Ludwig van", ,Op34,100,V7/V,Eb major
"Beethoven, Ludwig van", ,Op34,101,V/V,Eb major
"Beethoven, Ludwig van", ,Op34,101,V7/V,Eb major
"Beethoven, Ludwig van", ,Op34,105,viiø7/V,Eb major
"Beethoven, Ludwig van", ,Op34,116,viio7/V,C minor
"Beethoven, Ludwig van", ,Op34,120,viio65/V,C minor
"Beethoven, Ludwig van", ,Op34,120,V7/V/V,C minor
"Beethoven, Ludwig van", ,Op34,121,viio7/V/V,C minor
"Beethoven, Ludwig van", ,Op34,121,V/V,C minor
"Beethoven, Ludwig van", ,Op34,122,V/V,C minor
"Beethoven, Ludwig van", ,Op34,123,V/V,C minor
"Beethoven, Ludwig van", ,Op34,136,V7/iv,C minor
"Beethoven, Ludwig van", ,Op34,137,V7/iv,C minor
"Beethoven, Ludwig van", ,Op34,138,V7/iv,C minor
"Beethoven, Ludwig van", ,Op34,141,V42/IV,F major
"Beethoven, Ludwig van", ,Op34,148,viio6/V,F major
"Beethoven, Ludwig van", ,Op34,149,V7/V,F major
"Beethoven, Ludwig van", ,Op34,150,V/V,F major
"Beethoven, Ludwig van", ,Op34,151,V/V,F major
"Beethoven, Ludwig van", ,Op34,155,V42/IV,F major
"Beethoven, Ludwig van", ,Op34,180,viiø7/V,F major
"Beethoven, Ludwig van", ,Op34,188,V7/V,F major
"Beethoven, Ludwig van", ,Op34,189,V7/V,F major
"Beethoven, Ludwig van", ,Op34,190,V7/V,F major
"Beethoven, Ludwig van", ,Op34,197,viio/V,F major
"Beethoven, Ludwig van", ,Op76,7,V7/vi,D major
"Beethoven, Ludwig van", ,Op76,23,V7/vi,D major
"Beethoven, Ludwig van", ,Op76,40,V6/vi,D major
"Beethoven, Ludwig van", ,Op76,55,V/vi,D major
"Beethoven, Ludwig van", ,Op76,71,V7/vi,D major
"Beethoven, Ludwig van", ,Op76,89,viio65/V,D major
"Beethoven, Ludwig van", ,Op76,103,V7/vi,D major
"Beethoven, Ludwig van", ,Op76,104,V7/vi,D major
