COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Bach, Johann Sebastian",Chorales,002,2,i,E major
"Bach, Johann Sebastian",Chorales,003,10,IV,A minor
"Bach, Johann Sebastian",Chorales,005,13,viiø7,D minor
"Bach, Johann Sebastian",Chorales,005,14,I,D minor
"Bach, Johann Sebastian",Chorales,006,7,iiø6/5,F major
"Bach, Johann Sebastian",Chorales,007,22,I,B minor
"Bach, Johann Sebastian",Chorales,007,32,v6,E major
"Bach, Johann Sebastian",Chorales,007,32,bVIImaj7,E major
"Bach, Johann Sebastian",Chorales,008,14,I,C minor
"Bach, Johann Sebastian",Chorales,008,14,I,C minor
"Bach, Johann Sebastian",Chorales,008,20,I,F minor
"Bach, Johann Sebastian",Chorales,011,28,I,D minor
"Bach, Johann Sebastian",Chorales,012,16,I,A minor
"Bach, Johann Sebastian",Chorales,013,10,IV6/5,A minor
"Bach, Johann Sebastian",Chorales,013,11,IV6,E minor
"Bach, Johann Sebastian",Chorales,013,14,IV2,A minor
"Bach, Johann Sebastian",Chorales,013,16,I,A minor
"Bach, Johann Sebastian",Chorales,014,7,IV6/5,E minor
"Bach, Johann Sebastian",Chorales,015,2,I,A minor
"Bach, Johann Sebastian",Chorales,015,7,I6,D minor
"Bach, Johann Sebastian",Chorales,015,12,I,D minor
"Bach, Johann Sebastian",Chorales,016,11,IV,B minor
"Bach, Johann Sebastian",Chorales,017,1,IV,E minor
"Bach, Johann Sebastian",Chorales,017,8,I,B minor
"Bach, Johann Sebastian",Chorales,017,18,I,E minor
"Bach, Johann Sebastian",Chorales,019,3,IV,G minor
"Bach, Johann Sebastian",Chorales,019,8,IV,G minor
"Bach, Johann Sebastian",Chorales,019,9,I,G minor
"Bach, Johann Sebastian",Chorales,021,11,v,G major
"Bach, Johann Sebastian",Chorales,022,6,ii7,C minor
"Bach, Johann Sebastian",Chorales,023,1,IV6,A minor
"Bach, Johann Sebastian",Chorales,023,12,I,A minor
"Bach, Johann Sebastian",Chorales,025,1,ii,F minor
"Bach, Johann Sebastian",Chorales,025,12,I,F minor
"Bach, Johann Sebastian",Chorales,028,8,I,B minor
"Bach, Johann Sebastian",Chorales,030,12,I,E minor
"Bach, Johann Sebastian",Chorales,031,4,I,A minor
"Bach, Johann Sebastian",Chorales,031,10,I,A minor
