0,4.0,F,1,M,0
4.0,5.0,F,5,M,0
5.0,6.5,F,1,M,2
6.5,7.0,F,1,M,0
7.0,8.0,F,5,M,0
8.0,10.0,F,1,M,0
10.0,12.0,F,5/4,D7,0
12.0,13.0,F,4,M,0
13.0,13.5,F,2,D7,1
13.5,14.0,F,2,m,1
14.0,15.0,F,5,M,0
15.0,16.0,F,7/6,d7,0
16.0,17.0,F,6,m,0
17.0,18.0,F,5,M,0
18.0,20.0,F,5,D7,0
20.0,23.0,F,1,M,0
23.0,24.0,F,5,M,0
24.0,24.5,F,2,m,0
24.5,25.0,F,2,m,1
25.0,26.0,F,5/2,D7,0
26.0,28.0,F,2,m,0
28.0,29.0,F,4,M,0
29.0,30.0,F,2,m,0
30.0,31.0,F,1,M,2
31.0,32.0,F,5,D7,0
32.0,32.5,F,5/4,D7,3
32.5,33.0,F,4,M,1
33.0,33.5,F,1,M,0
33.5,34.0,F,5,M,0
34.0,38.0,F,1,M,0
38.0,40.0,F,5/4,D7,0
40.0,41.0,F,4,M,0
41.0,41.5,F,7,D7,0
41.5,42.0,F,2,m,1
42.0,42.5,F,5,M,2
42.5,43.0,F,1,M,0
43.0,44.0,F,5,M,0
44.0,47.0,F,1,M,0
47.0,48.0,F,5,M,0
48.0,49.0,F,6,m,0
49.0,50.0,F,5/2,D7,0
50.0,52.0,F,6,m,0
52.0,53.5,F,4,M,0
53.5,54.0,F,2,m,0
54.0,55.0,F,1,M,2
55.0,56.0,F,5,D7,0
56.0,56.5,F,5,D7,3
56.5,57.0,F,4,M,1
57.0,57.5,F,1,M,0
57.5,58.0,F,5,D7,0
58.0,61.5,F,1,M,0
61.5,62.0,F,5,M,0
62.0,63.0,F,5/4,D7,0
63.0,63.5,F,5,D7,0
63.5,64.0,F,5/4,D7,0
64.0,65.0,F,4,M,0
65.0,66.0,F,2,m,1
66.0,67.0,F,1,M,2
67.0,67.5,F,5,D7,0
67.5,70.0,F,5/4,D7,0
70.0,70.5,F,5,D7,0
70.5,72.0,F,4,M,0
72.0,74.0,F,1,M,0
74.0,75.0,F,5,M,0
75.0,76.0,F,5,D7,0
76.0,78.0,F,5/4,D7,0
78.0,80.0,F,4,M,0
80.0,81.0,F,1,m,0
81.0,82.0,F,1,M,0
82.0,84.0,F,5,M,0
84.0,85.0,C,5,D7,1
85.0,85.5,F,5/5,D7,1
85.5,86.0,f,5/5,D7,1
86.0,86.5,F,1,m,0
86.5,87.0,f,1,m,0
87.0,88.0,f,5,M,0
88.0,89.0,f,1,m,0
89.0,89.5,f,1,m,1
89.5,91.0,f,1,m,0
91.0,91.5,f,5,m,0
91.5,92.0,f,1,m,0
92.0,93.0,A-,5,D7,0
93.0,93.5,A-,5,M,1
93.5,94.0,A-,5,M,0
94.0,96.5,A-,1,M,0
96.5,97.0,A-,1,m,0
97.0,97.5,A-,1,M,0
97.5,98.0,c,2,m7,1
98.0,99.0,c,5,m,2
99.0,99.5,c,5,D7,0
99.5,100.0,f,5,M,1
100.0,100.5,f,1,M,0
100.5,101.0,c,4,M,1
101.0,101.5,f,1,M,2
101.5,102.0,f,5,M,0
102.0,102.5,f,1,M,0
102.5,103.0,f,1,m,0
103.0,103.5,f,5,D7,2
103.5,104.0,c,5,D7,0
104.0,105.0,c,1,m,0
105.0,105.5,c,1,M,0
105.5,106.0,c,2,m7,1
106.0,106.5,c,5,m,2
106.5,107.0,c,1,m,0
107.0,107.5,F,5,M,0
107.5,108.0,F,5,M,1
108.0,108.5,F,4,M,0
108.5,109.0,c,5/2,d7,0
109.0,109.5,F,2,m,1
109.5,110.0,F,5,D7,0
110.0,113.0,F,1,M,0
113.0,113.5,F,5,M,0
113.5,116.0,F,5/4,D7,0
116.0,117.0,F,4,M,0
117.0,117.5,F,4,D7,1
117.5,118.0,F,2,m,1
118.0,119.0,F,5,M,2
119.0,120.0,F,5,D7,0
120.0,124.0,F,1,M,0
