0,0.5,e-,5,m,0
0.5,1.0,e-,5,m,1
1.0,1.5,e-,5,M,1
1.5,2.0,e-,5,M,0
2.0,2.5,G-,1,m,0
2.5,3.0,e-,1,m,0
3.0,3.5,e-,7,d7,0
3.5,4.0,e-,5,D7,0
4.0,4.5,e-,2,m,0
4.5,5.0,e-,7,m,1
5.0,6.0,e-,1,m,2
6.0,8.5,e-,5,D7,2
8.5,9.0,e-,5,D7,3
9.0,11.5,C-,5,D7,3
11.5,12.0,C-,4,D7,3
12.0,13.0,C-,5,D7,0
13.0,14.0,C-,5,D7,1
14.0,15.0,C-,5,D7,3
15.0,15.5,C-,5,D7,2
15.5,16.0,C-,5,m,0
16.0,17.0,C-,5,D7,0
17.0,17.5,C-,5,m,0
17.5,18.0,C-,2,m,0
18.0,18.5,C-,5,D7,0
18.5,19.0,C-,5,D7,3
19.0,20.5,C-,5,D7,0
20.5,21.0,C-,5,D7,3
21.0,21.5,C-,5,D7,2
21.5,23.5,C-,2,m,2
23.5,24.0,C-,2,m,0
24.0,24.5,C-,5,D7,0
24.5,25.0,C-,5,D7,3
25.0,26.0,C-,5,D7,0
26.0,27.0,C-,5,D7,3
27.0,27.5,C-,5,D7,2
27.5,28.0,C-,5,m,0
28.0,29.0,C-,5,D7,0
29.0,30.0,C-,2,m,0
30.0,31.5,C-,5,D7,0
31.5,32.0,C-,5,M,0
32.0,35.0,C-,5,D7,0
35.0,36.0,c,5,D7,0
36.0,36.5,C-,5,D7,0
36.5,37.0,c,5,D7,0
37.0,38.0,c,7,d7,0
38.0,38.5,G,5,M,0
38.5,39.0,c,1,M,0
39.0,39.5,G-,1,M,0
39.5,40.0,b,5,m,1
40.0,41.0,b,1,m,1
41.0,41.5,b,2,m,1
41.5,42.0,c,2,m,1
42.0,42.5,b,2,m,1
42.5,43.0,C,5,m,2
43.0,43.5,C,5,D7,2
43.5,44.0,C,5,m,2
44.0,44.5,C,1,M,0
44.5,45.0,C,1,m,0
45.0,45.5,D-,2,m,0
45.5,46.0,D-,5,D7,0
46.0,48.0,D-,5,D7,3
48.0,50.5,D-,5,D7,0
50.5,51.0,C-,5,D7,0
51.0,54.5,G-,5,D7,0
54.5,59.0,b,5,D7,0
59.0,59.5,C-,5,D7,0
59.5,64.0,G,5,D7,0
64.0,64.5,G,5,D7,1
64.5,66.0,G,5,D7,0
66.0,66.5,e,5,D7,3
66.5,67.0,e,4,D7,2
67.0,67.5,e,4,D7,1
67.5,68.0,G,5,D7,0
68.0,69.0,G,4,M,0
69.0,72.0,G,5,D7,0
72.0,72.5,C,5,D7,0
72.5,79.5,F,5,D7,0
79.5,80.0,C,5,D7,0
80.0,81.0,F,5,D7,0
81.0,85.5,B-,5,D7,0
85.5,88.0,F,5,D7,0
88.0,89.0,F,1,M,0
89.0,90.0,F,5,D7,0
90.0,90.5,F,1,M,0
90.5,91.0,F,5,D7,0
91.0,92.0,F,5,M,0
92.0,93.0,F,5,D7,0
93.0,94.0,a,5,D7,0
94.0,94.5,a,5,m,0
94.5,95.0,a,1,m,0
95.0,96.0,a,1,M,2
96.0,96.5,a,1,m,0
96.5,98.0,a,5,m,0
98.0,98.5,a,1,D7,2
98.5,99.0,a,1,M,2
99.0,99.5,a,1,m,0
99.5,100.0,a,5,m,0
100.0,101.0,a,5/4,D7,0
101.0,101.5,e,5,D7,0
101.5,103.0,a,5,D7,0
103.0,104.5,a,5,M,0
104.5,105.0,a,1,M,0
105.0,106.0,f#,7,d7,0
106.0,106.5,f#,5,D7,0
106.5,107.0,f#,5,m,0
107.0,107.5,A,5,M,0
107.5,108.0,f#,5,M,0
108.0,110.5,f#,7,d7,0
110.5,111.0,f#,7/5,d7,0
111.0,114.5,f#,5,D7,0
114.5,115.0,f#,5,D7,2
115.0,115.5,f#,5,M,1
115.5,116.0,e-,1,M,0
116.0,116.5,f#,1,M,0
116.5,117.0,e-,1,m,2
117.0,117.5,e-,7,m,2
117.5,118.0,e-,5,D7,2
118.0,118.5,e-,7,d7,0
118.5,119.0,e-,7,d7,1
119.0,120.0,e-,1,m,2
120.0,120.5,e-,5,D7,0
120.5,123.0,e-,5,D7,2
123.0,125.0,e-,5,D7,3
125.0,126.0,C-,5,D7,3
126.0,126.5,C-,4,D7,3
126.5,127.0,e-,4,D7,3
127.0,127.5,e-,1,D7,0
127.5,128.0,e-,1,m,0
128.0,129.0,e-,5,D7,1
129.0,129.5,e-,5,D7,0
129.5,130.0,e-,1,D7,0
130.0,131.5,e-,5,D7,3
131.5,132.0,e-,4,D7,3
132.0,132.5,e-,1,D7,0
132.5,133.0,e-,5,m,0
133.0,135.0,e-,5,D7,1
135.0,136.0,C-,5,D7,0
136.0,138.0,C-,5,D7,3
138.0,141.0,C-,4,M,1
141.0,142.0,C-,1,M,0
142.0,145.5,G-,5,D7,0
145.5,146.0,G-,2,D7,1
146.0,146.5,G-,2,m,1
146.5,147.0,e-,2,m,1
147.0,147.5,e-,4,m,1
147.5,148.0,e-,1,m,1
148.0,148.5,e-,5,M,1
148.5,150.0,e-,5,M,0
150.0,150.5,G-,5,M,0
150.5,151.5,G-,1,M,0
151.5,154.5,G-,1,M,2
154.5,159.0,G-,1,M,0
