0,1.5,b,1,m,0
1.5,2.0,b,7/5,d7,0
2.0,3.0,b,5,M,0
3.0,4.5,b,1,m,0
4.5,5.0,b,7/5,d7,0
5.0,6.0,b,5,M,0
6.0,7.0,b,1,m,1
7.0,7.5,b,2,d,1
7.5,8.0,b,5,d,1
8.0,9.0,b,5,m,0
9.0,10.5,b,5,M,0
10.5,11.0,b,1,M,0
11.0,13.0,b,1,m,0
13.0,15.0,b,2,m7,1
15.0,17.0,b,1,m,0
17.0,17.5,b,1,m,2
17.5,19.0,b,1,m,0
19.0,20.0,b,5,M,0
20.0,25.0,b,1,m,0
25.0,26.0,b,2,m7,1
26.0,27.0,b,5,D7,0
27.0,28.5,b,1,M,2
28.5,29.0,b,1,m,0
29.0,29.5,b,1,m,2
29.5,30.0,f#,1,m,2
30.0,30.5,b,1,m,0
30.5,31.0,b,5,m,0
31.0,34.0,b,5,D7,0
34.0,34.5,b,5,D7,1
34.5,35.0,b,5,D7,0
35.0,36.0,b,1,m,0
36.0,37.0,b,7,d7,0
37.0,38.0,b,1,m,1
38.0,39.0,b,2,m,1
39.0,42.0,b,1,m,0
42.0,45.0,b,5,D7,0
45.0,46.5,b,1,m,0
46.5,47.0,b,7/5,d7,0
47.0,48.0,b,5,M,0
48.0,49.5,b,1,m,0
49.5,50.0,b,7/5,d7,0
50.0,51.0,b,5,M,0
51.0,52.0,b,1,m,1
52.0,52.5,b,2,d,1
52.5,53.0,b,5,d,1
53.0,54.0,b,5,m,0
54.0,55.5,b,5,M,0
55.5,56.0,b,1,M,0
56.0,58.0,b,1,m,0
58.0,59.5,b,2,m7,1
59.5,60.0,b,2,m,1
60.0,62.0,b,1,m,0
62.0,62.5,b,1,m,2
62.5,64.0,b,1,m,0
64.0,65.0,b,5,M,0
65.0,70.0,b,1,m,0
70.0,70.5,b,2,m,1
70.5,71.0,b,2,D7,1
71.0,71.5,b,5,D7,0
71.5,72.0,D,5,D7,0
72.0,72.5,D,1,M,2
72.5,73.0,D,1,M,0
73.0,74.0,b,1,M,0
74.0,76.0,f#,1,m,0
76.0,76.5,f#,5,D7,0
76.5,79.0,b,5,D7,0
79.0,79.5,b,5,D7,1
79.5,80.0,b,5,D7,0
80.0,81.0,b,1,m,0
81.0,81.5,b,7,d7,2
81.5,82.0,b,7,d7,0
82.0,83.0,b,1,m,1
83.0,84.0,b,2,m,1
84.0,84.5,b,1,M,1
84.5,85.5,b,1,M,0
85.5,86.5,b,1,M,1
86.5,87.0,b,1,m,0
87.0,90.0,b,5,D7,0
90.0,91.5,b,1,m,0
91.5,92.0,b,7/5,d7,0
92.0,93.0,b,5,M,0
93.0,94.5,b,1,m,0
94.5,95.0,b,7/5,d7,0
95.0,96.0,b,5,M,0
96.0,97.0,b,1,m,1
97.0,98.0,b,2,d,1
98.0,99.0,b,5,m,0
99.0,101.0,b,5,M,0
101.0,103.0,b,1,m,0
103.0,104.5,b,2,m7,1
104.5,105.0,b,2,m,1
105.0,107.0,b,1,m,0
107.0,107.5,b,1,m,2
107.5,109.0,b,1,m,0
109.0,110.0,b,5,M,0
110.0,115.0,b,1,m,0
115.0,115.5,b,2,m,1
115.5,116.0,b,2,m7,1
116.0,117.0,b,5,D7,0
117.0,118.0,b,1,M,2
118.0,118.5,b,1,m,2
118.5,119.0,b,1,m,0
119.0,120.0,b,1,m,2
120.0,120.5,b,1,m,0
120.5,121.0,b,5,m,0
121.0,124.0,b,5,D7,0
124.0,124.5,b,5,D7,1
124.5,125.0,b,5,D7,0
125.0,126.0,b,1,m,0
126.0,127.0,b,7,d7,0
127.0,128.0,b,1,m,1
128.0,129.0,b,2,m,1
129.0,129.5,b,1,m,2
129.5,132.0,b,1,m,0
132.0,135.0,b,5,D7,0
135.0,136.5,b,1,m,0
136.5,137.0,b,7/5,d7,0
137.0,138.0,b,5,M,0
138.0,139.5,b,1,m,0
139.5,140.0,b,7/5,d7,0
140.0,141.0,b,5,M,0
141.0,142.0,b,1,m,1
142.0,143.0,b,7,d,1
143.0,144.0,b,5,m,0
144.0,145.5,b,5,M,0
145.5,146.0,b,1,M,0
146.0,148.0,b,1,m,0
148.0,149.0,b,2,m7,1
149.0,149.5,b,2,m,1
149.5,150.0,b,7,m,1
150.0,152.0,b,1,m,0
152.0,152.5,b,1,m,2
152.5,154.0,b,1,m,0
154.0,155.0,b,5,M,0
155.0,160.0,b,1,m,0
160.0,160.5,D,5,D7,2
160.5,162.0,D,5,D7,0
162.0,164.0,D,1,M,0
164.0,164.5,f#,1,m,2
164.5,165.5,f#,1,m,0
165.5,166.0,b,1,m,0
166.0,169.0,b,5,D7,0
169.0,169.5,b,5,D7,1
169.5,170.0,b,5,D7,0
170.0,171.0,b,1,m,0
171.0,172.0,b,7,d7,0
172.0,173.0,b,1,m,1
173.0,174.0,b,2,m,1
174.0,174.5,b,1,m,2
174.5,177.0,b,1,m,0
177.0,177.5,b,5,D7,1
177.5,178.0,b,5,m,2
178.0,179.0,b,1,m,1
179.0,179.5,b,5,D7,2
179.5,181.0,b,5,D7,3
181.0,182.0,b,1,m,1
182.0,182.5,b,5,D7,1
182.5,184.0,b,5,D7,0
184.0,185.0,b,1,m,0
185.0,185.5,b,7,d7,0
185.5,186.0,b,7,d7,1
186.0,187.0,b,1,m,1
187.0,188.0,b,2,m,1
188.0,188.5,b,1,M,1
188.5,189.5,b,1,M,0
189.5,190.5,b,1,M,1
190.5,191.0,b,1,m,0
191.0,194.0,b,5,M,0
194.0,195.0,b,1,m,0
195.0,195.5,b,1,M,0
195.5,196.0,b,7/5,d7,0
196.0,197.0,b,5,D7,0
197.0,197.5,b,1,M,0
197.5,198.5,B,1,M,0
198.5,199.0,B,5,m,0
199.0,200.0,b,5,D7,0
200.0,200.5,b,1,m,1
200.5,201.0,b,1,m,0
201.0,202.0,b,2,m,1
202.0,202.5,B,2,m,0
202.5,205.0,B,5,M,0
205.0,206.5,B,1,M,1
206.5,208.0,B,1,M,0
208.0,211.0,B,1,M,1
