0,2.0,a,1,m,0
2.0,2.5,a,5,m,0
2.5,3.0,a,4,m,0
3.0,5.0,a,1,m,0
5.0,5.5,a,5,m,1
5.5,6.0,a,4,m,1
6.0,8.0,a,1,m,0
8.0,8.5,a,5,D7,0
8.5,9.0,a,7,m,2
9.0,12.0,a,1,m,0
12.0,13.0,a,1,M,2
13.0,13.5,C,1,M,2
13.5,15.0,a,1,M,2
15.0,19.0,a,1,m,0
19.0,20.5,a,1,M,1
20.5,21.0,a,1,m,1
21.0,23.5,a,1,m,0
23.5,24.0,a,6,m,0
24.0,25.5,a,6,M,0
25.5,26.0,a,4,M,0
26.0,27.0,a,4,m,1
27.0,27.5,a,4,M,0
27.5,28.0,a,4,m,0
28.0,28.5,a,4,M,0
28.5,29.0,a,4,M,1
29.0,29.5,a,4,Gr+6,1
29.5,30.0,a,4,Gr+6,2
30.0,30.5,a,5,M,2
30.5,31.5,a,1,M,2
31.5,33.0,A,1,M,2
33.0,33.5,a,1,m,0
33.5,34.0,A,1,m,1
34.0,34.5,a,1,m,0
34.5,35.0,a,4,m,0
35.0,35.5,a,4,m,1
35.5,36.0,A,4,m,1
36.0,42.0,A,1,M,0
42.0,54.5,A,5,M,0
54.5,55.0,A,1,M,0
55.0,56.0,A,5,M,0
56.0,56.5,A,5,D7,0
56.5,57.0,A,5/5,D7,0
57.0,59.5,A,1,M,0
59.5,60.5,A,5,M,0
60.5,61.0,A,1,M,0
61.0,62.0,A,5,M,0
62.0,63.0,A,5/5,D7,0
63.0,64.5,A,1,M,0
64.5,65.5,A,1,m,0
65.5,66.0,A,5/5,M,0
66.0,67.0,A,5/5,D7,0
67.0,68.5,a,5/5,D7,0
68.5,69.0,a,5,D7,1
69.0,69.5,a,5,D7,0
69.5,71.5,a,5,D7,3
71.5,72.0,a,5,D7,0
72.0,74.0,a,1,m,0
74.0,74.5,a,7,d7,0
74.5,75.0,a,7,d7,2
75.0,78.0,a,1,m,0
78.0,78.5,a,1,M,2
78.5,79.0,a,5,M,2
79.0,81.0,C,1,M,2
81.0,84.0,a,1,m,0
84.0,87.0,a,1,M,0
87.0,89.5,a,1,m,0
89.5,90.0,a,6,m,0
90.0,91.5,a,6,M,0
91.5,92.0,a,4,M,0
92.0,92.5,a,4,m,1
92.5,93.0,a,2,m,1
93.0,94.5,a,4,M,0
94.5,95.0,a,4,M,1
95.0,96.0,a,4,Gr+6,1
96.0,96.5,a,5,M,2
96.5,97.5,a,1,M,2
97.5,99.0,A,1,M,2
99.0,99.5,a,1,m,0
99.5,100.0,a,1,M,1
100.0,100.5,a,1,m,0
100.5,101.0,a,4,m,0
101.0,101.5,a,4,m,1
101.5,102.0,A,4,m,1
102.0,108.0,A,1,M,0
108.0,111.5,A,5,M,0
111.5,112.0,A,1,M,0
112.0,114.0,A,5,M,0
114.0,114.5,A,1,M,0
114.5,116.0,A,5,M,0
116.0,116.5,A,1,M,0
116.5,118.0,A,5,M,0
118.0,120.0,A,1,M,0
120.0,120.5,A,5,M,0
120.5,121.5,A,1,M,0
121.5,122.0,A,5,M,0
122.0,122.5,A,5,D7,0
122.5,123.0,A,5/5,D7,0
123.0,126.0,A,1,M,0
126.0,126.5,A,5,M,0
126.5,128.0,A,1,M,0
128.0,129.0,A,5/5,D7,0
129.0,130.5,A,1,M,0
130.5,131.0,A,1,m,0
131.0,131.5,E,1,m,0
131.5,132.0,A,5/5,M,0
132.0,133.0,A,5/5,D7,0
133.0,133.5,a,5/5,d7,0
133.5,134.5,a,5/5,D7,0
134.5,135.0,a,5/5,D7,1
135.0,135.5,a,7,d7,0
135.5,136.0,a,7,d7,2
136.0,137.0,a,5,D7,3
137.0,137.5,a,5,D7,2
137.5,138.0,a,5,D7,0
138.0,140.0,a,1,m,0
140.0,141.0,a,7,d7,0
141.0,144.0,a,1,m,0
144.0,144.5,a,1,m,2
144.5,145.0,a,1,D7,2
145.0,147.0,C,1,M,2
147.0,147.5,a,1,m,0
147.5,149.0,a,6,m,0
149.0,150.0,a,1,m,0
150.0,150.5,C,1,M,0
150.5,151.0,a,1,M,0
151.0,153.0,C,1,M,1
153.0,155.5,a,1,m,0
155.5,156.0,F,1,m,0
156.0,158.0,F,1,M,0
158.0,158.5,F,7,d7,1
158.5,159.0,F,7,d,1
159.0,159.5,F,1,M,0
159.5,160.0,F,4,M,0
160.0,160.5,d,1,m,0
160.5,161.0,A,4,M,0
161.0,161.5,a,4,Gr+6,0
161.5,162.0,a,4,Gr+6,2
162.0,162.5,A,5,M,2
162.5,165.0,A,1,M,2
165.0,165.5,d,1,m,0
165.5,166.0,d,1,M,0
166.0,167.0,d,1,m,0
167.0,167.5,d,1,m,1
167.5,168.0,A,1,m,0
168.0,170.0,A,1,M,0
170.0,171.5,A,5,M,0
171.5,174.0,A,1,M,0
