0,1,1,,1,E-,I,A,a1,Theme a
4,2,2,,1,E-,V7,,,
8,3,3,,1,E-,I,,,
12,4,4,,1,E-,V7,,,
14,4,4,,3,E-,I,,,
16,5,=,1,1,E-,I,A,a1,Theme a
20,6,=,2,1,E-,V7,,,
24,7,=,3,1,E-,I,,,
28,8,=,4,1,E-,V7,,,
30,8,=,4,3,E-,I,,,
32,9,5,,1,E-,V7,A,a1,Theme b
42.5,11,7,,3.5,E-,viio7/vi,,,
43,11,7,,4,E-,vi,,,
43.5,11,7,,4.5,E-,V/vi,,,
44,12,8,,1,E-,IV7,,,
44.5,12,8,,1.5,E-,V6/V,,,
45,12,8,,2,E-,V7,,,
46,12,8,,3,E-,I,,,
48,13,=,5,1,E-,V7,A,a1,Theme b
58.5,15,=,7,3.5,E-,viio7/vi,,,
59,15,=,7,4,E-,vi,,,
59.5,15,=,7,4.5,E-,V/vi,,,
60,16,=,8,1,E-,IV7,,,
60.5,16,=,8,1.5,E-,V6/V,,,
61,16,=,8,2,E-,V7,,,
62,16,=,8,3,E-,I,,,
64,17,9,,1,E-,I,A,a2,Theme c
72,19,11,,1,E-,V43,,,
76,20,12,,1,E-,V7,,,
78,20,12,,3,E-,I,,,
80,21,=,9,1,E-,I,A,a2,Theme c
88,23,=,11,1,E-,V43,,,
92,24,=,12,1,E-,V7,,,
94,24,=,12,3,E-,I,,,
95.5,24,12,,4.5,None,None,A,a2,Theme d
96,25,13,,1,f,V,,,
100,26,14,,1,f,viio/V,,,
100.5,26,14,,1.5,f,V42,,,
101,26,14,,2,f,i6,,,
101.5,26,14,,2.5,f,V65,,,
102,26,14,,3,f,i,,,
106,27,15,,3,E-,V7,,,
108,28,16,,1,E-,I64,,,
109,28,16,,2,E-,V7,,,
110,28,16,,3,E-,I,,,
111.5,28,16,,4.5,None,None,A,a2,Theme d
112,29,17,,1,f,V,,,
116,30,18,,1,f,viio/V,,,
116.5,30,18,,1.5,f,V42,,,
117,30,18,,2,f,i6,,,
117.5,30,18,,2.5,f,V6,,,
118,30,18,,3,f,i,,,
122,31,19,,3,E-,V7,,,
124,32,20,,1,E-,I64,,,
125,32,20,,2,E-,V7,,,
126,32,20,,3,E-,I,,,
127.5,32,20,,4.5,None,None,A,a3,Theme a
128,33,21,,1,E-,I,,,
132,34,22,,1,E-,V7,,,
136,35,23,,1,E-,I,,,
140,36,24,,1,E-,V7,,,
142,36,24,,3,E-,I,,,
143.5,36,24,,4.5,None,None,A,a3,Theme a
144,37,25,,1,E-,I,,,
148,38,26,,1,E-,V7,,,
152,39,27,,1,E-,I,,,
156,40,28,,1,E-,V7,,,
158,40,28,,3,E-,I,,,
160,41,29,,1,E-,V7,A,a3,Theme b
170.5,43,31,,3.5,E-,viio7/vi,,,
171,43,31,,4,E-,vi,,,
171.5,43,31,,4.5,E-,V/vi,,,
172,44,32,,1,E-,IV7,,,
172.5,44,32,,1.5,E-,V6/V,,,
173,44,32,,2,E-,V7,,,
174,44,32,,3,E-,I,,,
176,45,33,,1,E-,V7,A,a3,Theme b
186.5,47,35,,3.5,E-,viio7/vi,,,
187,47,35,,4,E-,vi,,,
187.5,47,35,,4.5,E-,V/vi,,,
188,48,36,,1,E-,IV7,,,
188.5,48,36,,1.5,E-,V6/V,,,
189,48,36,,2,E-,V7,,,
190,48,36,,3,E-,I,,,
191.5,48,36,,4.5,None,None,B,b1,Theme e
192,49,37,,1,C,I,,,
196.5,50,38,,2.5,C,V43,,,
197.5,50,38,,3.5,None,None,B,b1,Theme e
198,51,39,,1,C,V,,,
201,52,40,,1,C,V65,,,
202.5,52,40,,2.5,C,I,,,
203.5,52,40,,3.5,None,None,B,b1,Theme f
204,53,41,,1,C,I,,,
205.5,53,41,,2.5,C,vi65,,,
207,54,42,,1,C,IV,,,
208.5,54,42,,2.5,G,vii¿65/IV,,,
210,55,43,,1,G,V65/ii,,,
211.5,55,43,,2.5,G,ii,,,
213,56,44,,1,G,V7,,,
214.5,56,44,,2.5,G,I,,,
215.5,56,44,,3.5,None,None,B,b1,Theme e
216,57,=,37,1,C,I,,,
220.5,58,=,38,2.5,C,V43,,,
221.5,58,=,38,3.5,None,None,B,b1,Theme e
222,59,=,39,1,C,V,,,
225,60,=,40,1,C,V65,,,
226.5,60,=,40,2.5,C,I,,,
227.5,60,=,40,3.5,None,None,B,b1,Theme f
228,61,=,41,1,C,I,,,
229.5,61,=,41,2.5,C,vi65,,,
231,62,=,42,1,C,IV,,,
232.5,62,=,42,2.5,G,vii=65/IV,,,
234,63,=,43,1,G,V65/ii,,,
235.5,63,=,43,2.5,G,ii,,,
236.5,64,=,44,0.5,None,None,B,b2,Theme g'
237,64,=,44,1,G,V7,,,
238.5,64,=,44,2.5,G,I,,,
239.5,64,44,,3.5,None,None,B,b2,Theme g
240,65,45,,1,C,V,,,
243,66,46,,1,C,V7,,,
252,69,49,,1,C,I6,,,
253.5,69,49,,2.5,C,vi65,,,
255,70,50,,1,C,IV,,,
256.5,70,50,,2.5,C,viio,,,
258,71,51,,1,C,I,,,
259.5,71,51,,2.5,C,ii7,,,
261,72,52,,1,C,V7,,,
262.5,72,52,,2.5,C,I,,,
264,73,53,,1,E-,V/vi,,,
267,74,54,,1,E-,V7/vi,,,
276,77,57,,1,E-,vi6,,,
277.5,77,57,,2.5,E-,IV65,,,
279,78,58,,1,E-,ii,,,
280.5,78,58,,2.5,E-,V65,,,
282,79,59,,1,E-,V7,,,
294,83,63,,1,E-,I,C,c1,Theme a
298,84,64,,1,E-,V7,,,
302,85,65,,1,E-,I,,,
306,86,66,,1,E-,V7,,,
308,86,66,,3,E-,I,,,
310,87,67,,1,E-,I,C,c1,Theme a
314,88,68,,1,E-,V7,,,
318,89,69,,1,E-,I,,,
322,90,70,,1,E-,V7,,,
323.5,90,70,,2.5,E-,V42,,,
324,90,70,,3,E-,I6,,,
326,91,71,,1,E-,V7,C,c1,Theme b
336.5,93,73,,3.5,E-,viio7/vi,,,
337,93,73,,4,E-,vi,,,
337.5,93,73,,4.5,E-,V/vi,,,
338,94,74,,1,E-,IV7,,,
338.5,94,74,,1.5,E-,V6/V,,,
339,94,74,,2,E-,V7,,,
340,94,74,,3,E-,I,,,
342,95,75,,1,E-,V43,C,c1,Theme b
350,97,77,,1,E-,V65,,,
352.5,97,77,,3.5,E-,viio65/vi,,,
353,97,77,,4,E-,IV64,,,
353.5,97,77,,4.5,E-,V6/vi,,,
