0,12.0,f#,1,m,0
12.0,13.0,b,1,m,0
13.0,15.5,b,1,M,0
15.5,17.5,G,1,M,0
17.5,18.0,G,4,m,0
18.0,18.5,b,4,m,0
18.5,20.5,b,2-,m,0
20.5,21.0,b,2-,M,0
21.0,21.5,f#,2-,M,1
21.5,23.0,b,2-,M,1
23.0,23.5,b,2-,m,1
23.5,24.0,b,2-,m,0
24.0,24.5,b,2-,m,1
24.5,25.5,b,7,m,0
25.5,28.5,b,7,d7,0
28.5,29.0,b,7,d7,1
29.0,32.0,b,7,d7,0
32.0,32.5,b,7,d7,1
32.5,33.0,b,7,d7,2
33.0,36.0,b,7,d7,0
36.0,37.0,b,1,M,1
37.0,39.0,b,1,m,1
39.0,40.0,b,4,m,0
40.0,42.0,b,4,m,1
42.0,42.5,b,4,Gr+6,1
42.5,48.0,f#,4,Gr+6,1
48.0,54.0,f#,5,M,0
54.0,56.0,f#,1,m,0
56.0,56.5,f#,5,M,0
56.5,57.0,f#,5,m,0
57.0,60.0,f#,1,m,0
60.0,62.5,f#,5,M,1
62.5,66.0,f#,5,M,0
66.0,66.5,f#,1,M,0
66.5,68.0,f#,1,m,0
68.0,68.5,f#,5,M,0
68.5,74.0,f#,1,m,0
74.0,75.0,f#,1,M,0
75.0,78.0,f#,5,M,0
78.0,80.5,f#,7,d7,0
80.5,84.0,f#,7,d7,2
84.0,87.0,f#,1,m,0
87.0,94.5,f#,7,d7,0
94.5,95.0,f#,7/4,d7,0
95.0,96.0,f#,4,m,0
96.0,96.5,f#,1,m,0
96.5,99.0,f#,1,m,2
99.0,101.0,f#,5,M,0
101.0,102.0,f#,5,D7,0
102.0,105.0,f#,1,M,0
105.0,106.0,f#,5,M,0
106.0,107.5,D,5,M,0
107.5,108.0,D,4,M,0
108.0,108.5,f#,4,Gr+6,0
108.5,111.0,f#,7,d7,0
111.0,111.5,f#,4,M,2
111.5,113.0,f#,4,M,0
113.0,114.0,f#,4,Gr+6,1
114.0,115.0,f#,1,m,0
115.0,117.0,f#,1,m,2
117.0,120.0,f#,5,M,0
120.0,125.0,f#,1,m,0
125.0,126.0,f#,7,d7,0
126.0,131.0,f#,1,m,0
131.0,132.0,f#,7,d7,0
132.0,137.0,f#,1,m,0
137.0,138.0,f#,7,d7,0
138.0,147.0,f#,1,m,0
