0,1,1,,1,F#,I,Exposition,First Subject Group,Theme a
2,2,2,,1,F#,viio64,,,
3,2,2,,2,F#,I,,,
3.5,2,2,,2.5,F#,V7/IV,,,
4,3,3,,1,F#,IV6,,,
5,3,3,,2,F#,V6,,,
6,4,4,,1,F#,I,,,
7,4,4,,2,None,None,Exposition,First Subject Group,Theme b
12,6,6,,1,F#,V7,,,
15,6,6,,4,None,None,Exposition,First Subject Group,Theme c
16,7,7,,1,F#,I,,,
17,7,7,,2,F#,IV,,,
18,7,7,,3,F#,I6,,,
19,7,7,,4,F#,vi6,,,
20,8,8,,1,F#,V,,,
21,8,8,,2,F#,I,,,
23,8,8,,4,None,None,Exposition,Transition,Theme d
24,9,9,,1,F#,V7,,,
28,10,10,,1,F#,I6,,,
32,11,11,,1,F#,V42,,,
34,11,11,,3,F#,V7,,,
36,12,12,,1,F#,I,,,
37,12,12,,2,F#,V,,,
38,12,12,,3,F#,I,,,
40,13,13,,1,None,None,Exposition,Transition,Theme d'
42,13,13,,3,F#,ii6,,,
44,14,14,,1,F#,V,,,
45,14,14,,2,F#,I,,,
46,14,14,,3,F#,V7,,,
48,15,15,,1,F#,V65,Exposition,Transition,Theme d''
50,15,15,,3,F#,V7,,,
52,16,16,,1,F#,I,,,
53,16,16,,2,None,None,Exposition,Transition,Theme e
56,17,17,,1,d#,viio6,,,
60,18,18,,1,d#,V42,,,
62,18,18,,3,d#,V43,,,
63,18,18,,4,d#,V7,,,
64,19,19,,1,d#,i64,,,
65,19,19,,2,d#,viio64,,,
66,19,19,,3,d#,i6,,,
67,19,19,,4,None,None,Exposition,Transition,Theme e'
68,20,20,,1,d#,viio42/V,,,
69,20,20,,2,d#,V42/VII,,,
70,20,20,,3,d#,viio42/V,,,
71,20,20,,4,d#,V42/VII,,,
72,21,21,,1,d#,viio42/V,,,
73,21,21,,2,d#,V42/VII,,,
75,21,21,,4,d#,i6,,,
76,22,22,,1,d#,viio42/V,,,
77,22,22,,2,d#,V42/VII,,,
78,22,22,,3,d#,viio42/V,,,
79,22,22,,4,d#,V42/VII,,,
80,23,23,,1,d#,viio42/V,,,
81,23,23,,2,d#,V42/VII,,,
83,23,23,,4,d#,i6,,,
84,24,24,,1,C#,V42,,,
85,24,24,,2,C#,I6,,,
88,25,25,,1,C#,viio42/V,,,
92,26,26,,1,C#,Ger65,,,
96,27,27,,1,C#,V7,,,
100,28,28,,1,C#,I,,,
102,28,28,,3,None,None,Exposition,Second Subject Group,Theme f
103,28,28,,4,C#,IV,,,
104,29,29,,1,C#,I,,,
107,29,29,,4,C#,V7,,,
108,30,30,,1,C#,I,,,
109,30,30,,2,None,None,Exposition,Second Subject Group,Theme f'
111,30,30,,4,C#,IV,,,
112,31,31,,1,C#,I,,,
114,31,31,,3,C#,V7/ii,,,
115,31,31,,4,C#,ii,,,
116,32,32,,1,C#,V7,,,
120,33,33,,1,C#,I,,,
122,33,33,,3,C#,V7/ii,,,
123,33,33,,4,C#,ii,,,
124,34,34,,1,C#,V7,,,
128,35,35,,1,C#,I,,,
130,35,35,,3,C#,V7,,,
132,36,36,,1,C#,I,,,
134,36,36,,3,None,None,Exposition,Coda,Theme f''
135,36,36,,4,C#,V7,,,
136,37,37,,1,C#,I,,,
137,37,37,,2,C#,V7,,,
138,37,37,,3,C#,I,,,
139,37,37,,4,C#,V7,,,
140,38,38,,1,C#,I,,,
141,38,38,,2,F#,V43,,,
143,38,38,,4,None,None,Exposition,First Subject Group,Theme b
144,39,39,,1,F#,I,,,
148,40,=,6,1,F#,V7,,,
151,40,=,6,4,None,None,Exposition,First Subject Group,Theme c
152,41,=,7,1,F#,I,,,
153,41,=,7,2,F#,IV,,,
154,41,=,7,3,F#,I6,,,
155,41,=,7,4,F#,vi6,,,
156,42,=,8,1,F#,V,,,
157,42,=,8,2,F#,I,,,
159,42,=,8,4,None,None,Exposition,Transition,Theme d
160,43,=,9,1,F#,V7,,,
164,44,=,10,1,F#,I6,,,
168,45,=,11,1,F#,V42,,,
170,45,=,11,3,F#,V7,,,
172,46,=,12,1,F#,I,,,
173,46,=,12,2,F#,V,,,
174,46,=,12,3,F#,I,,,
176,47,=,13,1,None,None,Exposition,Transition,Theme d'
178,47,=,13,3,F#,ii6,,,
180,48,=,14,1,F#,V,,,
181,48,=,14,2,F#,I,,,
182,48,=,14,3,F#,V7,,,
184,49,=,15,1,F#,V65,Exposition,Transition,Theme d''
186,49,=,15,3,F#,V7,,,
188,50,=,16,1,F#,I,,,
189,50,=,16,2,None,None,Exposition,Transition,Theme e
192,51,=,17,1,d#,viio6,,,
196,52,=,18,1,d#,V43,,,
198,52,=,18,3,d#,V65,,,
199,52,=,18,4,d#,V7,,,
200,53,=,19,1,d#,i64,,,
201,53,=,19,2,d#,viio64,,,
202,53,=,19,3,d#,i6,,,
203,53,=,19,4,None,None,Exposition,Transition,Theme e'
204,54,=,20,1,d#,viio42/V,,,
205,54,=,20,2,d#,V42/VII,,,
206,54,=,20,3,d#,viio42/V,,,
207,54,=,20,4,d#,V42/VII,,,
208,55,=,21,1,d#,viio42/V,,,
209,55,=,21,2,d#,V42/VII,,,
211,55,=,21,4,d#,i6,,,
212,56,=,22,1,d#,viio42/V,,,
213,56,=,22,2,d#,V42/VII,,,
214,56,=,22,3,d#,viio42/V,,,
215,56,=,22,4,d#,V42/VII,,,
216,57,=,23,1,d#,viio42/V,,,
217,57,=,23,2,d#,V42/VII,,,
219,57,=,23,4,d#,i6,,,
220,58,=,24,1,C#,V42,,,
221,58,=,24,2,C#,I6,,,
224,59,=,25,1,C#,viio42/V,,,
228,60,=,26,1,C#,Gr+6,,,
232,61,=,27,1,C#,V7,,,
236,62,=,28,1,C#,I,,,
238,62,=,28,3,None,None,Exposition,Second Subject Group,Theme f
239,62,=,28,4,C#,IV,,,
240,63,=,29,1,C#,I,,,
243,63,=,29,4,C#,V7,,,
244,64,=,30,1,C#,I,,,
245,64,=,30,2,None,None,Exposition,Second Subject Group,Theme f'
247,64,=,30,4,C#,IV,,,
248,65,=,31,1,C#,I,,,
250,65,=,31,3,C#,V7/ii,,,
251,65,=,31,4,C#,ii,,,
252,66,=,32,1,C#,V7,,,
256,67,=,33,1,C#,I,,,
258,67,=,33,3,C#,V7/ii,,,
259,67,=,33,4,C#,ii,,,
260,68,=,34,1,C#,V7,,,
264,69,=,35,1,C#,I,,,
266,69,=,35,3,C#,V7,,,
268,70,=,36,1,C#,I,,,
270,70,=,36,3,None,None,Exposition,Second Subject Group,Theme f''
271,70,=,36,4,C#,V7,,,
272,71,=,37,1,C#,I,,,
273,71,=,37,2,C#,V7,,,
274,71,=,37,3,C#,I,,,
275,71,=,37,4,C#,V7,,,
276,72,38a,38,1,C#,I,,,
277,72,38a,38,2,f#,V43,,,
279,72,38a,38,4,None,None,Development,d1,Theme b'
280,73,39a,39,1,f#,i,,,
284,74,40,,1,f#,iv,,,
287,74,40,,4,A,IV64,,,
288,75,41,,1,A,V65,,,
290,75,41,,3,A,V,,,
292,76,42,,1,A,I,Development,Re-transition,Theme b''
294,76,42,,3,g#,iv64,,,
296,77,43,,1,g#,V65,,,
297,77,43,,2,g#,i6,,,
300,78,44,,1,g#,i,,,
304,79,45,,1,d#,viio7,Development,Re-transition,Theme b'''
311,80,46,,4,d#,V65,,,
312,81,47,,1,d#,i,,,
314,81,47,,3,d#,viio6,,,
315,81,47,,4,d#,V65,,,
316,82,48,,1,d#,i,,,
318,82,48,,3,c#,viio6,,,
319,82,48,,4,c#,V65,,,
320,83,49,,1,c#,i,,,
322,83,49,,3,c#,viio6,,,
323,83,49,,4,c#,V65,,,
324,84,50,,1,c#,i,,,
326,84,50,,3,B,V43,,,
327,84,50,,4,B,V65,,,
328,85,51,,1,B,I,,,
329,85,51,,2,B,V65,,,
330,85,51,,3,B,I,,,
331,85,51,,4,B,V,,,
332,86,52,,1,B,I,,,
334,86,52,,3,F#,viio7,,,
344,89,55,,1,F#,V7,,,
351,90,56,,4,None,None,Recapitulation,First Subject Group,Theme b
352,91,57,,1,F#,I,,,
356,92,58,,1,F#,V7,,,
359,92,58,,4,None,None,Recapitulation,First Subject Group,Theme c
360,93,59,,1,F#,I,,,
361,93,59,,2,F#,IV,,,
362,93,59,,3,F#,I6,,,
363,93,59,,4,F#,vi6,,,
364,94,60,,1,F#,V,,,
365,94,60,,2,F#,I,,,
367,94,60,,4,None,None,Recapitulation,Transition,Theme d'''
368,95,61,,1,F#,V7,,,
372,96,62,,1,F#,I6,,,
376,97,63,,1,F#,V7/ii,,,
380,98,64,,1,F#,ii6,,,
383,98,64,,4,E,I6,,,
384,99,65,,1,E,ii6,,,
386,99,65,,3,E,V7,,,
388,100,66,,1,E,I,,,
389,100,66,,2,E,V,,,
390,100,66,,3,E,I,,,
392,101,67,,1,None,None,Recapitulation,Transition,Theme d''''
394,101,67,,3,E,ii6,,,
396,102,68,,1,f#,V/VII,,,
397,102,68,,2,f#,V43,,,
398,102,68,,3,f#,i,,,
400,103,69,,1,None,None,Recapitulation,Transition,Theme d''''
402,103,69,,3,f#,iio6,,,
404,104,70,,1,b,V7/V,,,
405,104,70,,2,b,V7,,,
406,104,70,,3,b,i,,,
408,105,71,,1,None,None,Recapitulation,Transition,Theme d'''''
410,105,71,,3,b,iio6,,,
412,106,72,,1,b,V7,,,
413,106,72,,2,b,i,,,
414,106,72,,3,b,V65,,,
416,107,73,,1,B,viio6,,,
417,107,73,,2,B,I,,,
418,107,73,,3,B,viio,,,
420,108,74,,1,B,V6,,,
422,108,74,,3,B,V7,,,
424,109,75,,1,B,I,,,
425,109,75,,2,None,None,Recapitulation,Transition,Theme e
428,110,76,,1,B,viio6,,,
432,111,77,,1,g#,V42,,,
434,111,77,,3,g#,V43,,,
435,111,77,,4,g#,V7,,,
436,112,78,,1,g#,i64,,,
437,112,78,,2,g#,viio64,,,
438,112,78,,3,g#,i6,,,
439,112,78,,4,None,None,Recapitulation,Transition,Theme e''
440,113,79,,1,g#,viio43/VII,,,
441,113,79,,2,g#,V42/VII,,,
442,113,79,,3,g#,viio43/VII,,,
443,113,79,,4,g#,V42/VII,,,
444,114,80,,1,g#,viio43/VII,,,
445,114,80,,2,g#,V42/VII,,,
447,114,80,,4,g#,i6,,,
