COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Beethoven, Ludwig van",Op002 No1,1,29,viio43,Ab major
"Beethoven, Ludwig van",Op002 No1,1,30,viio43,Ab major
"Beethoven, Ludwig van",Op002 No2,1,64,viio65,G major
"Beethoven, Ludwig van",Op002 No2,1,65,viio65,G major
"Beethoven, Ludwig van",Op002 No2,1,190,viio65,F major
"Beethoven, Ludwig van",Op002 No2,1,284,viio65,C major
"Beethoven, Ludwig van",Op002 No2,1,285,viio65,C major
"Beethoven, Ludwig van",Op002 No3,1,218,bVI,C major
"Beethoven, Ludwig van",Op002 No3,1,219,bVI,C major
"Beethoven, Ludwig van",Op002 No3,1,220,bVI,C major
"Beethoven, Ludwig van",Op002 No3,1,221,bVI,C major
"Beethoven, Ludwig van",Op002 No3,1,222,bVI,C major
"Beethoven, Ludwig van",Op002 No3,1,223,bVI,C major
"Beethoven, Ludwig van",Op002 No3,1,228,viio65,C major
"Beethoven, Ludwig van",Op002 No3,1,230,viio42,C major
"Beethoven, Ludwig van",Op007,1,115,bVII,Bb major
"Beethoven, Ludwig van",Op007,1,116,iv64,Bb major
"Beethoven, Ludwig van",Op007,1,117,viio7,Bb major
"Beethoven, Ludwig van",Op007,1,123,bVII,Bb major
"Beethoven, Ludwig van",Op007,1,124,iv,Bb major
"Beethoven, Ludwig van",Op007,1,125,iiø7,Bb major
"Beethoven, Ludwig van",Op007,1,125,viio65,Bb major
"Beethoven, Ludwig van",Op007,1,295,bVII,Eb major
"Beethoven, Ludwig van",Op007,1,296,iv64,Eb major
"Beethoven, Ludwig van",Op007,1,297,viio7,Eb major
"Beethoven, Ludwig van",Op007,1,303,iv,Eb major
"Beethoven, Ludwig van",Op007,1,306,viio65,Eb major
"Beethoven, Ludwig van",Op010 No1,1,105,I,C minor
"Beethoven, Ludwig van",Op010 No1,1,106,I,C minor
"Beethoven, Ludwig van",Op010 No1,1,107,I,C minor
"Beethoven, Ludwig van",Op010 No1,1,108,I,C minor
"Beethoven, Ludwig van",Op013(Pathetique),1,13,I,C minor
"Beethoven, Ludwig van",Op013(Pathetique),1,21,I,C minor
"Beethoven, Ludwig van",Op013(Pathetique),1,42,viio7,Bb major
"Beethoven, Ludwig van",Op013(Pathetique),1,97,v,Eb major
"Beethoven, Ludwig van",Op013(Pathetique),1,109,v,Eb major
"Beethoven, Ludwig van",Op013(Pathetique),1,171,ii6,C minor
"Beethoven, Ludwig van",Op013(Pathetique),1,172,ii6,C minor
"Beethoven, Ludwig van",Op013(Pathetique),1,172,ii,C minor
"Beethoven, Ludwig van",Op013(Pathetique),1,179,ii6,C minor
"Beethoven, Ludwig van",Op013(Pathetique),1,180,ii6,C minor
"Beethoven, Ludwig van",Op013(Pathetique),1,180,ii,C minor
"Beethoven, Ludwig van",Op013(Pathetique),1,197,I,C minor
"Beethoven, Ludwig van",Op013(Pathetique),1,205,I,C minor
"Beethoven, Ludwig van",Op013(Pathetique),1,287,I,C minor
"Beethoven, Ludwig van",Op013(Pathetique),1,301,I,C minor
"Beethoven, Ludwig van",Op014 No1,1,15,iv6,E major
"Beethoven, Ludwig van",Op014 No1,1,16,viio7,F# major
"Beethoven, Ludwig van",Op014 No1,1,17,viio43,F# major
"Beethoven, Ludwig van",Op014 No1,1,18,viio42,F# major
"Beethoven, Ludwig van",Op014 No1,1,19,viio43,F# major
"Beethoven, Ludwig van",Op014 No1,1,20,viio43,F# major
"Beethoven, Ludwig van",Op014 No1,1,46,iv64,B major
"Beethoven, Ludwig van",Op014 No1,1,48,iv64,B major
"Beethoven, Ludwig van",Op014 No1,1,79,viio7,B major
"Beethoven, Ludwig van",Op014 No1,1,80,viio7,B major
"Beethoven, Ludwig van",Op014 No1,1,81,iv,B major
"Beethoven, Ludwig van",Op014 No1,1,82,iv6,B major
"Beethoven, Ludwig van",Op014 No1,1,83,iv,B major
"Beethoven, Ludwig van",Op014 No1,1,85,iv,B major
"Beethoven, Ludwig van",Op014 No1,1,86,iv6,B major
"Beethoven, Ludwig van",Op014 No1,1,87,iv,B major
"Beethoven, Ludwig van",Op014 No1,1,107,viio43,B major
"Beethoven, Ludwig van",Op014 No1,1,108,viio42,B major
"Beethoven, Ludwig van",Op014 No1,1,109,viio43,B major
"Beethoven, Ludwig van",Op014 No1,1,110,viio42,B major
"Beethoven, Ludwig van",Op014 No1,1,111,viio43,B major
"Beethoven, Ludwig van",Op014 No1,1,137,iv64,E major
"Beethoven, Ludwig van",Op014 No1,1,139,iv64,E major
"Beethoven, Ludwig van",Op022,1,28,bVII,F major
"Beethoven, Ludwig van",Op022,1,28,viio7,F major
"Beethoven, Ludwig van",Op022,1,47,viio43,F major
"Beethoven, Ludwig van",Op022,1,57,iio6,F major
"Beethoven, Ludwig van",Op022,1,59,iio6,F major
"Beethoven, Ludwig van",Op022,1,60,viio43,F major
"Beethoven, Ludwig van",Op022,1,102,viio42,Ab major
"Beethoven, Ludwig van",Op022,1,148,iv,F major
"Beethoven, Ludwig van",Op022,1,150,iv,F major
"Beethoven, Ludwig van",Op022,1,159,bVII,Bb major
"Beethoven, Ludwig van",Op022,1,159,viio7,Bb major
"Beethoven, Ludwig van",Op022,1,178,viio43,Bb major
"Beethoven, Ludwig van",Op022,1,188,iio,Bb major
"Beethoven, Ludwig van",Op022,1,190,iio,Bb major
