COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Beethoven, Ludwig van",Op002 No1,1,54,Ger65,Bb minor
"Beethoven, Ludwig van",Op002 No1,1,62,It6,C minor
"Beethoven, Ludwig van",Op002 No1,1,140,Ger65,F minor
"Beethoven, Ludwig van",Op002 No1,1,142,Ger65,F minor
"Beethoven, Ludwig van",Op002 No1,1,144,Ger65,F minor
"Beethoven, Ludwig van",Op002 No3,1,42,It6,G minor
"Beethoven, Ludwig van",Op002 No3,1,176,It6,C minor
"Beethoven, Ludwig van",Op007,1,33,Ger65,Bb minor
"Beethoven, Ludwig van",Op007,1,34,Ger65,Bb minor
"Beethoven, Ludwig van",Op007,1,98,Ger65,Bb major
"Beethoven, Ludwig van",Op007,1,106,It6,Bb major
"Beethoven, Ludwig van",Op007,1,278,Ger65,Eb major
"Beethoven, Ludwig van",Op007,1,286,It6,Eb major
"Beethoven, Ludwig van",Op010 No1,1,45,Ger65,Eb major
"Beethoven, Ludwig van",Op010 No1,1,204,Ger65,F minor
"Beethoven, Ludwig van",Op010 No1,1,264,Ger65,C minor
"Beethoven, Ludwig van",Op010 No2,1,14,Ger65,A major
"Beethoven, Ludwig van",Op010 No2,1,15,Ger65,A major
"Beethoven, Ludwig van",Op010 No2,1,16,Ger65,A major
"Beethoven, Ludwig van",Op010 No2,1,17,Ger65,A major
"Beethoven, Ludwig van",Op010 No2,1,17,Ger65,A major
"Beethoven, Ludwig van",Op010 No2,1,112,Ger65,D minor
"Beethoven, Ludwig van",Op010 No2,1,161,It6,F major
"Beethoven, Ludwig van",Op010 No3,1,165,It6,D minor
"Beethoven, Ludwig van",Op010 No3,1,166,It6,D minor
"Beethoven, Ludwig van",Op010 No3,1,320,Ger65,D major
"Beethoven, Ludwig van",Op010 No3,1,321,Ger65,D major
"Beethoven, Ludwig van",Op010 No3,1,322,Ger65,D major
"Beethoven, Ludwig van",Op013(Pathetique),1,17,Ger65,C minor
"Beethoven, Ludwig van",Op013(Pathetique),1,25,Ger65,C minor
"Beethoven, Ludwig van",Op013(Pathetique),1,30,Ger65,C minor
"Beethoven, Ludwig van",Op013(Pathetique),1,34,Ger65,C minor
"Beethoven, Ludwig van",Op013(Pathetique),1,201,Ger65,C minor
"Beethoven, Ludwig van",Op013(Pathetique),1,218,It6,F minor
"Beethoven, Ludwig van",Op013(Pathetique),1,250,Ger65,C minor
"Beethoven, Ludwig van",Op014 No1,1,106,Ger65/IV,B major
"Beethoven, Ludwig van",Op014 No1,1,151,It6/IV,E major
"Beethoven, Ludwig van",Op014 No1,1,153,It6/IV,E major
"Beethoven, Ludwig van",Op014 No2,1,106,Ger65,G minor
"Beethoven, Ludwig van",Op028(Pastorale),1,76,It6,F# major
"Beethoven, Ludwig van",Op028(Pastorale),1,78,It6,F# major
"Beethoven, Ludwig van",Op028(Pastorale),1,79,It6,F# major
