0,3.5,e-,1,m,0
3.5,4.0,e-,1,m,1
4.0,5.0,e-,4,m,1
5.0,5.5,e-,4,M,0
5.5,6.0,e-,1,M,0
6.0,6.5,e-,5,M,0
6.5,7.5,e-,1,M,0
7.5,8.0,e-,5,M,0
8.0,8.5,e-,4,M,0
8.5,9.5,e-,4,m,0
9.5,10.0,e-,2,m,0
10.0,11.5,e-,1,m,0
11.5,13.0,e-,4,m,0
13.0,18.0,e-,1,m,0
18.0,18.5,e-,1,M,0
18.5,19.0,e-,1,M,1
19.0,19.5,e-,1,d7,0
19.5,20.0,e-,7,d7,0
20.0,21.0,C-,5,D7,1
21.0,22.0,C-,5,D7,0
22.0,23.0,C-,1,M,0
23.0,23.5,E-,1,d7,0
23.5,24.0,e-,7,d7,0
24.0,25.0,C-,5,D7,1
25.0,26.0,C-,5,D7,0
26.0,26.5,C-,1,M,0
26.5,27.0,E-,1,M,0
27.0,28.0,e-,1,M,0
28.0,29.0,e-,4,m,0
29.0,29.5,e-,5,M,0
29.5,30.0,e-,1,m,0
30.0,30.5,e-,4,m,1
30.5,31.0,e-,4,M,1
31.0,32.0,e-,7/5,d7,1
32.0,33.0,E-,5,M,1
33.0,34.0,E-,5,M,0
34.0,35.0,E-,1,M,0
35.0,35.5,E-,5,M,0
35.5,36.0,E-,1,M,0
36.0,36.5,E-,2,m,0
36.5,38.0,E-,5,D7,0
38.0,39.0,E-,1,M,1
39.0,43.0,E-,1,M,0
43.0,44.0,E-,5,D7,0
44.0,44.5,A-,2,m,0
44.5,46.0,E-,5,D7,0
46.0,48.0,a-,1,m,0
48.0,50.0,a-,1,M,0
50.0,52.5,a-,1,m,0
52.5,53.0,a-,1,M,0
53.0,53.5,a-,5,M,0
53.5,54.0,a-,1,M,0
54.0,56.5,a-,1,m,0
56.5,58.0,a-,1,M,0
58.0,62.5,a-,1,m,0
62.5,66.0,e-,1,m,0
66.0,67.0,e-,4,m,0
67.0,67.5,a-,1,M,0
67.5,68.0,e-,1,M,0
68.0,70.0,C-,5,M,0
70.0,70.5,C-,1,M,0
70.5,71.0,C-,1,m,0
71.0,71.5,a-,4,m,0
71.5,72.0,a-,2,m,0
72.0,73.5,e-,1,m,0
73.5,75.0,e-,4,m,0
75.0,80.0,e-,1,m,0
80.0,80.5,E-,1,M,0
80.5,81.0,C-,1,M,0
81.0,81.5,C-,1,d7,0
81.5,82.0,C-,7,D7,0
82.0,83.0,C-,5,D7,3
83.0,84.0,C-,5,D7,0
84.0,85.0,C-,1,M,0
85.0,85.5,C-,1,d7,0
85.5,86.0,C-,7,d7,0
86.0,86.5,C-,5,D7,3
86.5,87.0,C-,5,D7,1
87.0,88.0,C-,5,D7,0
88.0,88.5,C-,1,M,0
88.5,90.0,E-,1,M,0
90.0,90.5,E-,4,m,0
90.5,91.0,e-,4,m,0
91.0,91.5,E-,1,M,0
91.5,92.0,E-,1,m,0
92.0,92.5,E-,4,m,1
92.5,93.0,E-,1,m,1
93.0,94.0,E-,7/5,d7,1
94.0,95.0,E-,5,M,1
95.0,96.0,E-,5,M,0
96.0,97.0,E-,1,M,0
97.0,97.5,E-,5,M,0
97.5,98.0,E-,1,M,0
98.0,98.5,E-,2,m,0
98.5,100.0,E-,5,D7,0
100.0,101.0,E-,4,M,1
101.0,101.5,E-,4,M,0
101.5,105.0,E-,1,M,0
105.0,106.0,E-,7,D7,0
106.0,106.5,E-,2,m,0
106.5,108.0,E-,5,D7,0
108.0,108.5,E-,1,M,0
108.5,110.0,a-,1,m,0
110.0,112.0,a-,1,M,0
