0,1,1,,1,d,i,Exposition,Transition,Theme a
7,2,2,,4,d,V65,Exposition,First Subject Group,Theme b
8,3,3,,1,d,i,,,
9,3,3,,2,d,V64,,,
10,3,3,,3,d,i6,,,
11,3,3,,4,d,V65,,,
12,4,4,,1,d,i,,,
13,4,4,,2,d,V64,,,
14,4,4,,3,d,i6,,,
15,4,4,,4,d,V65/iv,,,
16,5,5,,1,d,iv,,,
17,5,5,,2,d,i64,,,
18,5,5,,3,d,iv6,,,
19,5,5,,4,d,It6,,,
20,6,6,,1,d,viio43/V,,,
22,6,6,,3,d,V,,,
24,7,7,,1,d,V6/III,Exposition,Transition,Theme a
31,8,8,,4,d,V65/III,Exposition,Transition,Theme b'
32,9,9,,1,d,III,,,
35,9,9,,4,d,V65/iv,,,
36,10,10,,1,d,iv,,,
39,10,10,,4,d,N6,,,
41,11,11,,2,d,viio43,,,
45,12,12,,2,d,viio7/V,,,
48,13,13,,1,d,i64,,,
78,20,20,,3,d,V7,,,
80,21,21,,1,d,i,Exposition,Transition,Theme a'
96,25,25,,1,d,V43,Exposition,Transition,Theme a'
112,29,29,,1,d,i6,Exposition,Transition,Theme a''
120,31,31,,1,a,V6,,,
128,33,33,,1,a,VI6,Exposition,Transition,Theme a''
136,35,35,,1,a,viio6,,,
144,37,37,,1,a,i6,Exposition,Transition,Theme a'''
148,38,38,,1,a,viio7/V,,,
160,41,41,,1,a,V7,,,
163,41,41,,4,None,None,Exposition,Second Subject Group,Theme c
176,45,45,,1,a,i64,,,
179,45,45,,4,None,None,Exposition,Second Subject Group,Theme c
192,49,49,,1,a,V7,,,
195,49,49,,4,None,None,Exposition,Second Subject Group,Theme c'
216,55,55,,1,a,i6,,,
217,55,55,,2,None,None,Exposition,Second Subject Group,Theme d
218,55,55,,3,a,N6,,,
224,57,57,,1,a,i6,,,
226,57,57,,3,a,N6,,,
232,59,59,,1,a,i6,,,
234,59,59,,3,a,N6,,,
237,60,60,,2,a,V6/V,,,
238,60,60,,3,a,i64,,,
241,61,61,,2,a,V64/iv,,,
242,61,61,,3,a,iv6,,,
243,61,61,,4,a,V6/iv,,,
