0,1,1,,1,E-,I,Exposition,First Subject Group,Theme b
11.5,4,4,,2.67,None,None,Exposition,First Subject Group,Theme b
13.5,5,5,,2,E-,ii7,,,
15,6,6,,1,E-,I6,,,
18,7,7,,1,E-,V7,,,
19.5,7,7,,2,E-,vi7,,,
21,8,8,,1,E-,V65,,,
24,9,9,,1,E-,I,Exposition,First Subject Group,Theme b'
25.5,9,9,,2,E-,ii7,,,
27,10,10,,1,E-,I6,,,
28.5,10,10,,2,E-,V65/IV,,,
30,11,11,,1,E-,IV,,,
33,12,12,,1,E-,I64,,,
34.5,12,12,,2,E-,V7,,,
36,13,13,,1,E-,I,Exposition,First Subject Group,Theme b'
40.5,14,14,,2,E-,IV6,,,
42,15,15,,1,E-,I64,,,
45,16,16,,1,E-,V7,,,
48,17,17,,1,E-,I,Exposition,Transition,Theme c
54,19,19,,1,E-,V7,,,
60,21,21,,1,E-,I,Exposition,Transition,Theme c
66,23,23,,1,E-,V7,,,
72,25,25,,1,E-,V42/IV,Exposition,Transition,Theme d
78,27,27,,1,E-,IV6,,,
82,28,28,,None,None,None,Exposition,Transition,Theme d
84,29,29,,1,b-,viio43,,,
90,31,31,,1,b-,i6,,,
96,33,33,,1,b-,Ger65,Exposition,Transition,Theme d'
102,35,35,,1,b-,V7,,,
105,36,36,,1,b-,i64,,,
108,37,37,,1,b-,V7,,,
111,38,38,,1,b-,i64,,,
114,39,39,,1,B-,V,,,
120,41,41,,1,B-,V7,Exposition,Second Subject Group,Theme e
124.5,42,42,,2,B-,I,,,
126,43,43,,1,B-,V7,Exposition,Second Subject Group,Theme e
130.5,44,44,,2,B-,I,,,
132,45,45,,1,B-,viio6/vi,Exposition,Second Subject Group,Theme e'
133.5,45,45,,2,B-,vi,,,
135,46,46,,1,B-,viio6/IV,,,
136.5,46,46,,2,B-,IV,,,
138,47,47,,1,B-,viio6/ii,,,
139.5,47,47,,2,B-,ii,,,
141,48,48,,1,B-,I64,,,
142.5,48,48,,2,B-,V7,,,
144,49,49,,1,B-,I,,,
150,51,51,,1,B-,V7,Exposition,Second Subject Group,Theme e
154.5,52,52,,2,B-,I,,,
156,53,53,,1,B-,V7,Exposition,Second Subject Group,Theme e
160.5,54,54,,2,B-,I,,,
162,55,55,,1,B-,viio6/vi,Exposition,Second Subject Group,Theme e'
163.5,55,55,,2,B-,vi,,,
165,56,56,,1,B-,viio6/IV,,,
166.5,56,56,,2,B-,IV,,,
168,57,57,,1,B-,viio6/ii,,,
169.5,57,57,,2,B-,ii7,,,
171,58,58,,1,B-,I64,,,
172.5,58,58,,2,B-,V7,,,
174,59,59,,1,B-,I,,,
175.5,59,59,,2,None,None,Exposition,Second Subject Group,Theme f
177,60,60,,1,B-,V43,,,
178.5,60,60,,2,B-,I6,,,
180,61,61,,1,B-,ii6,,,
181.5,61,61,,2,B-,ii,,,
183,62,62,,1,B-,V43/ii,,,
184.5,62,62,,2,B-,ii6,,,
186,63,63,,1,B-,V,,,
187.5,63,63,,2,None,None,Exposition,Second Subject Group,Theme f'
189,64,64,,1,B-,viio6/V,,,
190.5,64,64,,2,B-,V65,,,
192,65,65,,1,B-,I,,,
193.5,65,65,,2,B-,V6,,,
195,66,66,,1,B-,vi7,,,
196.5,66,66,,2,B-,V7/V,,,
198,67,67,,1,B-,V,,,
199.5,67,67,,2,B-,I,Exposition,Second Subject Group,Theme f
201,68,68,,1,B-,V43,,,
202.5,68,68,,2,B-,I6,,,
204,69,69,,1,B-,ii6,,,
205.5,69,69,,2,B-,ii,,,
207,70,70,,1,B-,V43/ii,,,
208.5,70,70,,2,B-,ii6,,,
210,71,71,,1,B-,V,,,
211.5,71,71,,2,None,None,Exposition,Second Subject Group,Theme f''
213,72,72,,1,B-,viio/V,,,
214.5,72,72,,2,B-,V42,,,
216,73,73,,1,B-,I6,,,
217.5,73,73,,2,None,None,Exposition,Second Subject Group,Theme f'''
219,74,74,,1,B-,V7,,,
220.5,74,74,,2,B-,vi6,,,
222,75,75,,1,B-,V,,,
223.5,75,75,,2,B-,IV6,,,
225,76,76,,1,B-,iii6,,,
226.5,76,76,,2,B-,ii6,,,
228,77,77,,1,B-,I6,,,
229.5,77,77,,2,B-,V,,,
