0,9.5,E,1,M,0
9.5,12.0,E,4,M,0
12.0,12.5,E,2,m,0
12.5,15.0,E,5,D7,0
15.0,18.0,E,1,M,0
18.0,19.0,E,1,m,0
19.0,19.5,E,6,m,0
19.5,21.0,E,1,m,0
21.0,21.5,E,5,m,0
21.5,22.0,E,5,M,0
22.0,23.0,E,5,D7,0
23.0,24.5,E,5,M,0
24.5,25.0,c#,5,D7,0
25.0,25.5,E,5,D7,0
25.5,26.0,c#,5,D7,0
26.0,26.5,E,5,D7,0
26.5,27.0,E,5/5,D7,1
27.0,28.5,E,5/6,D7,0
28.5,30.0,E,5,D7,0
30.0,30.5,E,5,D7,1
30.5,33.0,E,2,m,1
33.0,34.0,E,1,M,1
34.0,34.5,E,5,M,1
34.5,36.0,E,5,D7,0
36.0,37.5,E,1,M,0
37.5,39.0,E,2,m,0
39.0,40.0,E,5,D7,0
40.0,41.5,E,1,M,1
41.5,43.5,E,1,M,0
43.5,45.0,E,5,D7,0
45.0,54.0,E,1,M,0
54.0,55.5,E,1,m,0
55.5,59.5,e,1,m,0
59.5,60.0,E,1,m,0
60.0,60.5,E,5,M,1
60.5,61.5,C,5,M,1
61.5,63.0,C,5,M,0
63.0,63.5,F,1,M,0
63.5,64.5,C,1,M,1
64.5,66.0,C,1,M,0
66.0,66.5,F,5,M,0
66.5,67.5,F,5,D7,0
67.5,69.0,F,5,D7,3
69.0,69.5,F,1,M,0
69.5,70.0,F,1/4,M,0
70.0,70.5,F,5/4,M,0
70.5,71.0,F,4/4,M,1
71.0,72.0,F,5/4,M,1
72.0,73.0,F,4,M,0
73.0,73.5,F,4,m,0
73.5,74.0,F,2,m,1
74.0,75.0,F,7,d7,0
75.0,80.0,F,5,D7,0
80.0,81.0,E,1,D7,0
81.0,81.5,E,5,D7,0
81.5,82.5,e,5,D7,0
82.5,83.0,e,5,d7,0
83.0,83.5,E,5,d7,0
83.5,84.0,E,7,d7,0
84.0,84.5,E,1,D7,0
84.5,85.0,E,1,d7,0
85.0,85.5,E,1,D7,0
85.5,86.0,E,1,d7,0
86.0,92.5,E,1,M,0
92.5,93.0,E,6,m,0
93.0,94.0,E,2,m,0
94.0,94.5,E,5,D7,1
94.5,95.0,E,1,M,0
95.0,95.5,E,5,D7,1
95.5,96.0,E,2,M,1
96.0,96.5,E,7,d7,0
96.5,97.0,E,5,D7,1
97.0,97.5,E,5/5,D7,1
97.5,98.0,E,5,D7,1
98.0,99.5,E,5,D7,0
99.5,100.5,E,1,M,0
100.5,101.0,E,1,m,1
101.0,103.0,E,2,m,0
103.0,103.5,E,7,D7,1
103.5,104.0,E,7,d7,3
104.0,104.5,E,7,D7,1
104.5,105.0,E,5,D7,0
105.0,105.5,E,1/4,D7,0
105.5,106.0,E,1,M,2
106.0,106.5,E,1,M,0
106.5,107.0,E,1/4,D7,0
107.0,107.5,E,1,M,0
107.5,108.0,E,1,M,1
108.0,108.5,E,7,D7,1
108.5,109.0,E,5,D7,0
109.0,109.5,E,5/2,D7,1
109.5,110.5,E,2,m,1
110.5,112.5,E,2,m,0
112.5,113.0,E,2,m,1
113.0,113.5,E,2,m,0
113.5,114.5,E,5,D7,0
114.5,115.0,E,2,D7,0
115.0,115.5,E,5,D7,0
115.5,116.0,E,1,M,2
116.0,116.5,E,1,M,1
116.5,117.0,E,1,M,0
117.0,117.5,E,2,m,0
117.5,118.5,E,7/5,d7,0
118.5,120.5,E,5,M,0
120.5,121.0,E,5,M,1
121.0,122.5,E,5,M,0
122.5,123.0,E,2,M,0
123.0,124.0,E,2,m,1
124.0,124.5,E,2,m,0
124.5,126.0,E,5,D7,0
126.0,127.0,E,5,D7,3
127.0,127.5,E,5,D7,0
127.5,130.5,E,1,M,0
130.5,131.5,E,4,M,0
131.5,132.0,E,4,M,1
132.0,132.5,E,4,M,0
132.5,133.5,E,4,M,1
133.5,134.0,E,4,m,1
134.0,134.5,E,2,m,0
