0,4.0,E,1,M,0
4.0,5.5,E,5,D7,2
5.5,6.0,E,5,D7,3
6.0,6.5,E,5,D7,2
6.5,8.0,E,5,D7,0
8.0,10.0,E,1,M,0
10.0,10.5,E,5,D7,2
10.5,11.5,E,5,D7,0
11.5,12.0,E,5,M,0
12.0,16.0,E,1,M,0
16.0,18.0,c#,1,m,0
18.0,20.0,c#,5,D7,0
20.0,22.0,c#,1,m,0
22.0,24.0,c#,5,D7,0
24.0,25.0,c#,1,m,0
25.0,25.5,c#,4,m,0
25.5,26.0,c#,4,M,1
26.0,27.0,c#,2,m7,1
27.0,27.5,c#,5,D7,0
27.5,28.0,B,5,M,0
28.0,29.0,B,1,M,0
29.0,29.5,E,7,d7,0
29.5,30.0,E,7/5,d7,0
30.0,31.5,E,2,m,0
31.5,32.0,c#,2,m,1
32.0,35.0,B,1,M,2
35.0,35.5,B,1,M,0
35.5,36.0,B,5,D7,0
36.0,36.5,B,1,M,0
36.5,38.0,B,1,M,1
38.0,38.5,B,7/5,d7,0
38.5,39.5,B,7/5,d7,3
39.5,40.0,B,7/5,d7,0
40.0,44.0,B,1,M,0
44.0,44.5,B,5,M,0
44.5,45.0,B,5,D7,1
45.0,46.0,B,5,M,0
46.0,46.5,B,5,D7,0
46.5,47.0,B,5,M,0
47.0,48.0,B,5,D7,0
48.0,48.5,B,1,M,0
48.5,50.0,B,1,M,1
50.0,50.5,B,7/5,d7,3
50.5,51.0,B,7,d7,3
51.0,52.0,B,7/5,d7,3
52.0,52.5,B,5,M,0
52.5,55.0,B,1,M,0
55.0,56.0,B,5,M,0
56.0,58.5,c#,5,D7,0
58.5,59.0,c#,5/6,D7,0
59.0,60.0,c#,5,D7,0
60.0,62.0,c#,1,m,0
62.0,64.0,c#,5,D7,0
64.0,68.0,c#,1,m,0
68.0,69.5,E,5,m,0
69.5,70.5,E,2,m,0
70.5,71.0,c#,2,m,0
71.0,72.0,E,2,m,0
72.0,73.0,E,5,D7,0
73.0,75.0,E,5,m,0
75.0,78.0,E,5,D7,0
78.0,78.5,E,5,m,0
78.5,80.0,E,1,m,0
80.0,80.5,E,4+,Gr+6,1
80.5,81.5,E,4+,Gr+6,2
81.5,82.0,E,4,D7,1
82.0,87.5,E,5,D7,0
87.5,88.0,E,5,M,0
88.0,89.0,E,5,D7,0
89.0,89.5,E,1,M,2
89.5,92.0,E,1,M,0
92.0,96.0,E,5,D7,0
96.0,98.0,E,1,M,0
98.0,99.5,E,5,D7,0
99.5,100.0,E,5,M,0
100.0,104.0,E,1,M,0
104.0,106.0,E,6,m,0
106.0,106.5,E,5,M,0
106.5,108.0,E,5,D7,0
108.0,108.5,c#,1,m,0
108.5,110.0,E,1,m,0
110.0,112.0,E,5/6,D7,0
112.0,112.5,c#,6,m,0
112.5,113.0,E,6,m,0
113.0,113.5,E,4,m,0
113.5,114.0,E,2/5,m7,1
114.0,115.0,E,7/5,m7,1
115.0,115.5,E,5/5,D7,0
115.5,116.0,E,7/5,D7,0
116.0,117.0,E,5,M,0
117.0,118.0,E,7/6,d7,0
118.0,119.5,E,6,m,0
119.5,120.0,E,1,m,1
120.0,122.0,E,5,M,2
122.0,122.5,E,1,M,2
122.5,123.0,E,5,M,2
123.0,123.5,E,1,M,2
123.5,124.0,E,5/5,D7,0
124.0,124.5,E,5,M,0
124.5,125.0,E,5,M,1
125.0,125.5,E,5,D7,1
125.5,126.0,E,2,D7,1
126.0,126.5,E,4,M,1
126.5,127.0,E,5,D7,2
127.0,127.5,E,2,m,1
127.5,128.0,E,1,M,1
128.0,130.5,E,5,D7,0
130.5,131.0,E,1,M,0
131.0,131.5,E,4,M,0
131.5,132.0,E,1,M,0
132.0,134.5,E,5,D7,0
134.5,135.0,E,1,M,0
135.0,135.5,E,5,D7,0
135.5,136.0,E,1,M,0
136.0,140.0,E,5,D7,0
140.0,141.0,E,1,M,0
141.0,142.0,E,1,M,1
142.0,144.0,E,7/5,d7,0
144.0,146.5,E,1,M,0
146.5,148.0,E,7/5,d7,0
148.0,153.0,E,1,M,0
153.0,154.0,E,5,D7,0
154.0,156.0,E,1,M,0
