0,0.5,g,1,m,0
0.5,2.0,g,4,m,0
2.0,2.5,G,4,m,0
2.5,3.5,g,4,m,0
3.5,6.0,g,5,D7,0
6.0,7.0,g,5,M,0
7.0,8.0,g,1,M,0
8.0,8.5,g,4,m,0
8.5,9.5,g,4,m,1
9.5,10.0,g,5,m,0
10.0,11.5,g,5,M,0
11.5,15.5,g,5,D7,0
15.5,19.0,g,5,M,0
19.0,20.0,g,4,m,0
20.0,21.5,g,4,M,0
21.5,24.5,g,5,M,0
24.5,25.0,g,5,D7,0
25.0,25.5,g,1,m,0
25.5,26.0,g,4,m,0
26.0,27.5,g,4,M,0
27.5,28.0,g,1,M,0
28.0,30.5,g,5,M,0
30.5,33.0,G,5,D7,0
33.0,33.5,G,7,D7,0
33.5,34.5,G,7/5,d7,1
34.5,35.0,G,7/5,d,1
35.0,35.5,G,5/5,M,1
35.5,36.0,G,7/5,M,1
36.0,36.5,G,5/5,M,0
36.5,37.5,G,5/5,D7,1
37.5,38.0,G,5,D7,1
38.0,38.5,G,5/5,D7,1
38.5,39.0,G,5,D7,1
39.0,39.5,G,7/5,D7,1
39.5,41.5,G,7/5,d7,1
41.5,42.0,G,7/5,d,1
42.0,42.5,G,5,D7,1
42.5,43.0,G,5,D7,0
43.0,45.0,f#,5,D7,0
45.0,45.5,f#,5,M,0
45.5,46.5,G,1,M,0
46.5,51.0,F#,1,M,0
51.0,52.0,g,1,M,0
52.0,53.0,G,1,M,0
53.0,53.5,G,5,M,0
53.5,54.5,g,5,M,0
54.5,58.0,g,1,m,0
58.0,58.5,g,5,m,0
58.5,59.0,g,1,m,0
59.0,60.0,G,1,M,0
60.0,60.5,G,5,M,0
60.5,61.5,G,5/5,D7,0
61.5,63.0,g,5/5,D7,0
63.0,63.5,g,5,D7,0
63.5,69.5,G,5,M,0
69.5,70.0,g,5,D7,0
70.0,71.0,g,4,m,0
71.0,72.5,g,1,M,0
72.5,73.5,g,5,D7,0
73.5,74.0,g,5,m,0
74.0,75.5,g,5,M,0
75.5,76.0,g,5,m,0
76.0,76.5,g,1,m,0
76.5,78.5,g,1,M,0
78.5,80.0,g,5,M,0
80.0,81.0,D,4,M,0
81.0,81.5,D,1,M,0
81.5,82.0,C#,5/5,D7,1
82.0,83.5,C#,5/5,D7,0
83.5,84.0,f#,5/5,D7,1
84.0,84.5,f#,5,D7,0
84.5,85.0,f#,5/5,D7,1
85.0,86.0,f#,5,D7,1
86.0,87.0,f#,5/5,D7,1
87.0,87.5,f#,5/5,M,1
87.5,88.0,f#,5/5,D7,1
88.0,88.5,f#,5/5,D7,0
88.5,89.0,f#,5/5,D7,1
89.0,89.5,f#,5,D7,1
89.5,90.0,f#,5/5,D7,1
90.0,93.0,f#,5,D7,1
93.0,96.0,f#,5,D7,0
96.0,96.5,f#,5,M,0
96.5,102.5,F#,1,M,0
102.5,105.5,D,1,M,0
105.5,106.0,D,4,m,0
106.0,109.0,D,1,m,0
109.0,110.0,g,1,m,0
110.0,110.5,D,1,M,0
110.5,111.5,g,1,M,0
111.5,114.5,D,5,D7,0
114.5,117.5,D,1,M,0
117.5,119.0,D,1,m,0
119.0,119.5,D,2,m,0
119.5,120.0,D,7,m,0
120.0,120.5,D,1,m,0
120.5,123.5,D,1,M,0
123.5,125.0,D,1,m,0
125.0,126.0,D,2,m,1
126.0,127.0,D,1,m,1
127.0,128.0,D,1,m,0
128.0,129.0,D,2,m,1
129.0,129.5,D,1,m,1
129.5,132.0,D,1,m,0
132.0,132.5,D,4,m,0
132.5,133.0,D,2,m,0
133.0,133.5,D,2,m,1
133.5,134.0,D,7,d,1
134.0,135.5,D,7,d,0
135.5,147.5,D,1,M,0
