0,0.5,G,1,m,0
0.5,1.5,G,1,M,0
1.5,3.0,G,1,m,0
3.0,4.0,G,1,M,0
4.0,6.0,g,1,m,0
6.0,6.5,c,1,M,0
6.5,7.0,c,1,m,0
7.0,8.0,c,1,M,0
8.0,8.5,E-,1,m,0
8.5,13.0,c,1,m,0
13.0,14.5,c,4,m,0
14.5,15.0,c,6,m,0
15.0,15.5,c,7,D7,0
15.5,16.0,c,7,m,0
16.0,18.0,c,5,D7,0
18.0,21.0,c,1,m,0
21.0,21.5,G,5,m,0
21.5,22.0,c,5,m,0
22.0,22.5,G,5,D7,0
22.5,23.0,G,1,M,0
23.0,24.0,G,5,M,0
24.0,24.5,g,1,m,0
24.5,25.0,g,1,m,1
25.0,25.5,g,1,m,0
25.5,26.0,g,7,d7,0
26.0,26.5,g,1,M,0
26.5,27.0,g,5,M,0
27.0,27.5,a-,6,m,0
27.5,28.0,E-,6,m,0
28.0,29.0,a-,6,m,0
29.0,30.0,a-,4,m,0
30.0,31.5,a-,7,d7,3
31.5,32.0,a-,4,d7,0
32.0,32.5,e-,4,d7,0
32.5,33.0,c,4,d7,0
33.0,33.5,e-,4,d7,0
33.5,34.0,e-,7,d7,0
34.0,35.0,e-,4,d7,0
35.0,35.5,e-,7,d7,0
35.5,36.0,e-,4,d7,1
36.0,36.5,e-,7,d7,1
36.5,37.5,e-,7,d7,2
37.5,38.0,e-,7,d7,1
38.0,39.0,e-,7,d7,2
39.0,40.5,e-,7,d7,1
40.5,41.5,e-,5,M,0
41.5,42.0,e-,5/4,D7,0
42.0,43.0,e-,4,M,0
43.0,43.5,e-,7,d7,0
43.5,44.0,G-,1,M,0
44.0,44.5,G-,1,D7,0
44.5,45.0,G-,1,M,0
45.0,45.5,G-,4,m,0
45.5,46.5,G-,2,m,1
46.5,48.0,e-,2,m,1
48.0,49.0,G-,5,D7,1
49.0,49.5,G-,7/5,D7,1
49.5,50.0,G-,1,m,2
50.0,50.5,G-,1,M,2
50.5,52.5,G-,1,M,0
52.5,54.0,G-,5,D7,0
54.0,62.0,G-,1,M,0
62.0,62.5,G-,1,M,1
62.5,63.0,A-,5,D7,1
63.0,63.5,E-,5,M,0
63.5,67.0,E-,1,M,0
67.0,67.5,e-,1,M,0
67.5,68.0,E-,1,M,0
68.0,70.0,e-,1,M,0
70.0,71.5,e-,5,M,0
71.5,72.0,e-,5,D7,0
72.0,75.5,e-,5,M,0
75.5,77.0,e-,5,m,0
77.0,78.0,e-,5,M,0
78.0,79.0,e-,5,m,0
79.0,80.0,e-,5,M,0
80.0,81.5,c,5,m,0
81.5,82.0,c,4,m,2
82.0,82.5,c,4,m,1
82.5,83.5,c,4,m,0
83.5,84.5,c,1,m,0
84.5,85.5,c,4,m,0
85.5,86.0,c,1,m,0
86.0,88.5,c,5,D7,0
88.5,89.0,c,5,m,0
89.0,89.5,c,1,m,0
89.5,90.0,c,5,m,0
90.0,90.5,c,1,m,2
90.5,95.5,c,1,m,0
95.5,96.0,c,1,m,1
96.0,99.0,c,1,m,0
