-1,0,0,,3,e,i,Exposition,First Subject Group,Theme a
3,2,2,,1,e,V/III,,,
6,3,3,,1,G,V42,,,
9,4,4,,1,G,I,,,
11,4,4,,3,None,None,Exposition,First Subject Group,Theme a
15,6,6,,1,G,V/iii,,,
18,7,7,,1,b,V42,,,
21,8,8,,1,b,i,,,
23,8,8,,3,None,None,Exposition,First Subject Group,Theme b
24,9,9,,1,G,I6,,,
27,10,10,,1,G,ii,,,
30,11,11,,1,G,V7,,,
33,12,12,,1,G,I,,,
36,13,13,,1,e,i,,,
39,14,14,,1,e,VI,,,
45,16,16,,1,e,V,,,
47,16,16,,3,None,None,Exposition,First Subject Group,Theme c
48,17,17,,1,e,i6,,,
51,18,18,,1,e,ii¿65,,,
53,18,18,,3,e,V65/V,,,
54,19,19,,1,e,V7,,,
57,20,20,,1,e,VI,,,
59,20,20,,3,None,None,Exposition,First Subject Group,Theme c
60,21,21,,1,e,i6,,,
62,21,21,,3,e,V6/iv,,,
63,22,22,,1,e,ii¿65,,,
65,22,22,,3,e,V65/V,,,
66,23,23,,1,e,V7,,,
69,24,24,,1,e,i,,,
71,24,24,,3,None,None,Exposition,Transition,Theme d
83,28,28,,3,C,V7,,,
92,31,31,,3,C,V65,,,
93,32,32,,1,C,I,,,
95,32,32,,3,a,V7,Exposition,Transition,Theme d
104,35,35,,3,a,V65,,,
105,36,36,,1,a,i,,,
107,36,36,,3,B-,I,Exposition,Transition,Theme d'
117,40,40,,1,B-,viio/V,,,
119,40,40,,3,b,viio7,,,
131,44,44,,3,b,V65,,,
132,45,45,,1,b,i,Exposition,Transition,Theme e
135,46,46,,1,b,i6,,,
138,47,47,,1,b,V65/iv,,,
139,47,47,,2,b,N6,,,
142,48,48,,2,b,viio6/iv,,,
144,49,49,,1,b,viio65/iv,,,
145,49,49,,2,b,iv6,,,
147,50,50,,1,b,V65/VII,,,
148,50,50,,2,b,V43/V,,,
150,51,51,,1,b,V7/V,,,
156,53,53,,1,b,V7,,,
162,55,55,,1,b,i,Exposition,Second Subject Group,Theme f
174,59,59,,1,b,iv7,,,
177,60,60,,1,b,i64,,,
179,60,60,,3,b,V7,,,
180,61,61,,1,b,i,Exposition,Second Subject Group,Theme f
192,65,65,,1,b,iv7,,,
195,66,66,,1,b,i64,,,
197,66,66,,3,b,V7,,,
198,67,67,,1,b,i,Exposition,Coda,Theme g
201,68,68,,1,b,iv,,,
204,69,69,,1,b,N6,,,
207,70,70,,1,b,V7,,,
210,71,71,,1,b,i,Exposition,Coda,Theme g
213,72,72,,1,b,iv,,,
216,73,73,,1,b,N6,,,
219,74,74,,1,b,V7,,,
225,76,76,,1,b,i,,,
231,78,78,,1,b,V7,,,
234,79,79,,1,b,i,,,
243,82,82,,1,None,None,Development,d1,Theme a'
251,84,84,,3,e,V43,,,
255,86,86,,1,e,i,,,
258,87,87,,1,a,viio43,,,
261,88,88,,1,a,i6,,,
263,88,88,,3,None,None,Development,d1,Theme a'
264,89,89,,1,a,i,,,
267,90,90,,1,E-,viio42/vi,,,
270,91,91,,1,E-,V42,,,
273,92,92,,1,E-,I6,Development,d2,Theme h
276,93,93,,1,E-,viio42/V,,,
279,94,94,,1,E-,viio43/V,,,
282,95,95,,1,E-,viio65/V,,,
285,96,96,,1,E-,viio/V,,,
288,97,97,,1,E-,viio/iii,,,
291,98,98,,1,E-,viio42/iii,,,
294,99,99,,1,C,V7/V,,,
297,100,100,,1,C,V7,,,
326,109,109,,3,None,None,Development,d3,Theme b
327,110,110,,1,C,I,,,
330,111,111,,1,C,ii,,,
333,112,112,,1,C,V7,,,
336,113,113,,1,C,I,,,
338,113,113,,3,F,V42,Development,d3,Theme b
339,114,114,,1,F,I6,,,
341,114,114,,3,F,V6/ii,,,
342,115,115,,1,F,ii,,,
345,116,116,,1,F,V7,,,
348,117,117,,1,F,I,,,
350,117,117,,3,None,None,Development,Re-transition,Theme b
351,118,118,,1,F,vi6,,,
354,119,119,,1,F,V65/vi,,,
357,120,120,,1,a,V65,,,
360,121,121,,1,a,i,Development,Re-transition,Theme i
363,122,122,,1,a,V43,,,
366,123,123,,1,a,i6,,,
369,124,124,,1,a,V65/V,,,
372,125,125,,1,a,i64,,,
375,126,126,,1,e,V43,,,
378,127,127,,1,e,i6,,,
381,128,128,,1,e,ii¿65,,,
384,129,129,,1,e,viio7/V,,,
387,130,130,,1,e,i64,Development,Re-transition,Theme j
428,143,143,,3,e,i,Recapitulation,First Subject Group,Theme a
432,145,145,,1,e,V/III,,,
435,146,146,,1,G,V42,,,
438,147,147,,1,G,I,,,
440,147,147,,3,None,None,Recapitulation,First Subject Group,Theme a
441,148,148,,1,G,V/iii,,,
444,149,149,,1,b,V42,,,
450,151,151,,1,b,i,,,
452,151,151,,3,None,None,Recapitulation,First Subject Group,Theme b
453,152,152,,1,G,I6,,,
456,153,153,,1,G,ii,,,
459,154,154,,1,G,V7,,,
462,155,155,,1,G,I,,,
465,156,156,,1,e,i,,,
468,157,157,,1,e,VI,,,
474,159,159,,1,e,V,,,
476,159,159,,3,None,None,Recapitulation,First Subject Group,Theme c
477,160,160,,1,e,i6,,,
480,161,161,,1,e,ii¿65,,,
482,161,161,,3,e,V65/V,,,
483,162,162,,1,e,V7,,,
486,163,163,,1,e,VI,,,
488,163,163,,3,None,None,Recapitulation,First Subject Group,Theme c
489,164,164,,1,e,i6,,,
491,164,164,,3,e,V6/iv,,,
492,165,165,,1,e,ii¿65,,,
494,165,165,,3,e,V65/V,,,
495,166,166,,1,e,V7,,,
498,167,167,,1,e,i,,,
500,167,167,,3,C,I64,Recapitulation,Transition,Theme d
512,171,171,,3,C,V65,,,
522,175,175,,1,C,I,,,
524,175,175,,3,a,V7,Recapitulation,Transition,Theme d
533,178,178,,3,a,V65,,,
534,179,179,,1,a,i,,,
536,179,179,,3,a,VI,Recapitulation,Transition,Theme d'
545,182,182,,3,a,Ger65,,,
548,183,183,,3,e,viio65,,,
554,185,185,,3,e,V43,,,
561,188,188,,1,e,i6,Recapitulation,Transition,Theme e
564,189,189,,1,e,V6/iv,,,
567,190,190,,1,e,V65/iv,,,
568,190,190,,2,e,N6,,,
571,191,191,,2,e,viio6/iv,,,
573,192,192,,1,e,V43/iv,,,
574,192,192,,2,e,iv,,,
577,193,193,,2,e,viio65/V,,,
579,194,194,,1,e,V7/V,,,
585,196,196,,1,e,V7,,,
591,198,198,,1,e,i,Recapitulation,Second Subject Group,Theme f
603,202,202,,1,e,iv7,,,
606,203,203,,1,e,i64,,,
608,203,203,,3,e,V7,,,
609,204,204,,1,e,i,Recapitulation,Second Subject Group,Theme f
621,208,208,,1,e,iv7,,,
624,209,209,,1,e,i64,,,
626,209,209,,3,e,V7,,,
627,210,210,,1,e,i,Recapitulation,Coda,Theme g
630,211,211,,1,e,iv,,,
633,212,212,,1,e,N6,,,
636,213,213,,1,e,V7,,,
639,214,214,,1,e,i,Recapitulation,Coda,Theme g'
642,215,215,,1,e,iv,,,
645,216,216,,1,e,N6,,,
648,217,217,,1,e,V7,,,
654,219,219,,1,e,i,,,
660,221,221,,1,e,V7,,,
663,222,222,,1,e,i,,,
665,222,222,,3,None,None,Recapitulation,Coda,Theme g'
666,223,223,,1,e,V7,,,
672,225,225,,1,e,i,,,
678,227,227,,1,e,V7,,,
681,228,228,,1,e,i,,,
683,228,228,,3,None,None,Recapitulation,Coda,Theme g'
684,229,229,,1,e,V7,,,
692,231,231,,3,None,None,Recapitulation,Coda,Theme a
693,232,232,,1,e,i,,,
696,233,233,,1,e,V/III,,,
699,234,234,,1,G,V42,,,
702,235,235,,1,G,I,,,
704,235,235,,3,None,None,Recapitulation,Coda,Theme a''
708,237,237,,1,e,viio7,,,
710,237,237,,3,None,None,Recapitulation,Coda,Theme c
711,238,238,,1,e,i6,,,
714,239,239,,1,e,ii¿65,,,
716,239,239,,3,e,V65/V,,,
717,240,240,,1,e,V7,,,
720,241,241,,1,e,VI,,,
722,241,241,,3,None,None,Recapitulation,Coda,Theme c
723,242,242,,1,e,i6,,,
725,242,242,,3,e,V6/iv,,,
726,243,243,,1,e,ii¿65,,,
728,243,243,,3,e,V65/V,,,
729,244,244,,1,e,V7,,,
732,245,245,,1,e,i,,,
