0,4.0,A,1,M,0
4.0,6.0,A,4,M,0
6.0,8.0,A,1,M,0
8.0,12.0,A,5,D7,0
12.0,20.0,A,1,M,0
20.0,22.0,A,4,M,0
22.0,26.0,A,1,M,0
26.0,27.0,A,7/5,d7,1
27.0,28.0,A,7/5,d7,0
28.0,33.0,A,1,M,0
33.0,33.5,A,5,M,0
33.5,34.0,A,5/5,M,0
34.0,36.0,A,5/5,D7,0
36.0,39.5,A,1,M,0
39.5,40.0,A,1/5,M,0
40.0,40.5,A,5/5,D7,2
40.5,44.0,A,5/5,D7,0
44.0,47.5,A,5,M,0
47.5,56.0,A,5,D7,0
56.0,57.5,A,1,M,2
57.5,58.0,A,1,M,0
58.0,60.0,A,5,D7,0
60.0,64.0,A,1,M,0
64.0,66.0,A,2,m,1
66.0,66.5,A,5,M,2
66.5,68.0,A,5,M,0
68.0,70.0,A,1,M,0
70.0,72.0,A,5,D7,0
72.0,76.0,A,1,M,0
76.0,78.0,A,4,M,0
78.0,80.0,A,1,M,0
80.0,84.0,A,5,M,0
84.0,92.0,A,1,M,0
92.0,94.0,A,4,M,0
94.0,96.0,A,1,M,0
96.0,100.0,A,5,M,0
100.0,102.0,A,1,M,0
102.0,104.0,A,5,M,0
104.0,106.0,A,1,M,0
106.0,108.0,A,5,M,0
108.0,112.0,A,1,M,0
