0,1.5,G,1,m,0
1.5,4.0,e,1,m,0
4.0,5.5,G,2,m,0
5.5,6.0,G,2,m,1
6.0,6.5,G,4,m,1
6.5,7.0,G,2,m,1
7.0,7.5,G,5,D7,0
7.5,8.0,G,5,D7,1
8.0,10.0,G,5,D7,0
10.0,13.0,G,1,M,0
13.0,14.5,G,2,m,0
14.5,15.5,G,7/5,D7,1
15.5,16.0,G,5,D7,0
16.0,17.5,G,5,M,0
17.5,18.0,G,1,M,0
18.0,18.5,G,5,M,0
18.5,20.0,G,1,M,0
20.0,20.5,G,1,M,1
20.5,21.0,G,1,M,0
21.0,21.5,G,5/6,D7,0
21.5,22.0,G,5,D7,0
22.0,22.5,G,6,m,0
22.5,24.5,G,1,m,0
24.5,25.0,e,1,m,0
25.0,26.0,G,1,m,0
26.0,27.5,G,2,m,0
27.5,28.0,G,5,D7,0
28.0,30.0,G,5,M,0
30.0,30.5,G,1,M,0
30.5,31.0,G,5,M,0
31.0,33.0,G,1,M,0
33.0,34.0,e,5,D7,0
34.0,37.0,e,1,m,0
37.0,40.0,e,5,D7,0
40.0,43.0,e,1,m,0
43.0,44.0,e,5,D7,1
44.0,46.0,e,5,D7,0
46.0,49.0,G,1,m,0
49.0,50.0,G,5,D7,1
50.0,52.0,G,5,D7,0
52.0,55.0,G,1,M,0
55.0,57.0,G,5,D7,0
57.0,57.5,G,5/5,D7,1
57.5,58.0,G,5,D7,1
58.0,59.0,G,1,M,0
59.0,61.0,G,5,D7,0
61.0,61.5,G,5/6,D7,0
61.5,62.0,e,5/6,D7,1
62.0,64.0,e,5/6,D7,0
64.0,66.5,e,1,m,0
66.5,67.0,e,1,m,1
67.0,67.5,e,5/6,D7,1
67.5,70.0,e,5/6,D7,0
70.0,72.0,G,6,m,0
72.0,72.5,G,1,m,0
72.5,73.0,G,6,m,0
73.0,74.0,G,5,M,1
74.0,76.0,G,5,D7,0
76.0,79.0,G,1,M,0
79.0,79.5,G,5,M,0
79.5,80.0,D,5,D7,0
80.0,81.5,D,5,D7,1
81.5,82.0,D,5,M,1
82.0,84.5,D,1,M,0
84.5,85.0,D,5,D7,0
85.0,85.5,G,5/6,D7,0
85.5,86.5,D,5/2,D7,0
86.5,87.0,e,5/2,D7,0
87.0,88.0,D,5/2,D7,0
88.0,88.5,D,1,m,0
88.5,89.0,e,1,m,0
89.0,90.0,D,6,m,0
90.0,90.5,D,1,m,0
90.5,92.0,D,6,m,0
92.0,93.0,D,1,m,0
93.0,93.5,e,1,m,0
93.5,94.0,e,6,m,0
94.0,95.5,G,2,m,0
95.5,96.5,G,2,m,1
96.5,97.0,G,2,m,0
97.0,97.5,G,5,D7,0
97.5,98.0,G,5,D7,1
98.0,100.0,G,5,D7,0
100.0,103.0,G,1,M,0
103.0,104.0,G,2,m,0
104.0,104.5,D,2,m,0
104.5,105.0,G,7,D7,1
105.0,105.5,D,7,D7,1
105.5,106.0,D,5,D7,1
106.0,106.5,G,5,M,0
106.5,110.0,G,1,M,0
110.0,110.5,G,1,M,1
110.5,111.0,G,1,M,0
111.0,112.0,G,5,D7,0
112.0,113.0,G,6,m,0
113.0,113.5,e,2,m,0
113.5,114.0,e,1,m,0
114.0,117.5,e,2,m,0
117.5,118.0,D,5,D7,0
118.0,118.5,G,5,M,0
118.5,121.0,G,1,M,0
121.0,121.5,e,1,M,0
121.5,123.0,G,1,M,0
123.0,124.0,e,5,D7,0
124.0,127.0,e,1,m,0
127.0,130.0,e,5,D7,0
130.0,132.5,e,1,m,0
132.5,133.0,e,1,m,1
133.0,134.0,e,5,D7,1
134.0,136.0,e,5,D7,0
136.0,137.0,e,1,m,0
137.0,139.0,G,1,m,0
139.0,140.0,G,5,D7,1
140.0,142.0,G,5,D7,0
142.0,142.5,G,1,M,0
142.5,143.0,G,4,M,0
143.0,145.0,G,1,M,0
145.0,145.5,D,5,M,0
145.5,147.5,D,5,D7,0
147.5,148.0,D,5,D7,1
148.0,149.0,G,1,M,0
149.0,151.0,G,5,D7,0
151.0,154.0,e,5,D7,0
154.0,156.5,e,1,m,0
156.5,157.0,e,1,m,1
157.0,157.5,e,5,M,1
157.5,160.0,e,5,D7,0
160.0,160.5,G,6,m,0
160.5,163.0,G,1,m,0
163.0,164.0,G,5,D7,1
164.0,166.0,G,5,D7,0
166.0,168.0,G,4,M,0
168.0,168.5,D,4,M,0
168.5,169.0,D,1,M,0
169.0,169.5,D,5,M,0
169.5,170.5,D,5,D7,0
170.5,171.0,G,5,D7,0
171.0,171.5,G,5/5,D7,0
171.5,172.0,G,5,D7,0
172.0,172.5,G,1,M,0
172.5,174.5,G,5,M,0
174.5,175.0,G,5,D7,0
175.0,178.0,e,5,D7,0
178.0,179.5,e,1,m,0
179.5,180.0,G,1,m,0
