0,0.5,A,1,M,0
0.5,3.0,A,5,M,0
3.0,3.5,A,5,M,1
3.5,6.5,A,1,M,0
6.5,7.5,A,2,m,0
7.5,8.0,A,5,m,0
8.0,8.5,A,1,M,0
8.5,9.0,A,5,M,0
9.0,9.5,A,2,m,0
9.5,10.0,A,7,m,0
10.0,10.5,A,7/5,d7,0
10.5,15.0,A,5,M,0
15.0,15.5,A,5,M,1
15.5,19.5,a,1,m,0
19.5,20.0,a,4,m,0
20.0,20.5,a,1,m,0
20.5,21.0,a,5,M,0
21.0,21.5,a,4,M,0
21.5,22.0,a,4,m,0
22.0,22.5,a,7,M,0
22.5,23.5,a,5,M,0
23.5,24.0,A,1,m,0
24.0,24.5,A,1,M,0
24.5,28.0,A,5,M,0
28.0,30.5,A,5,M,1
30.5,32.5,A,1,M,0
32.5,34.0,A,5/4,D7,0
34.0,35.0,A,5/2,D7,0
35.0,35.5,A,5/5,D7,0
35.5,36.5,A,5/5,d7,0
36.5,37.0,A,5,M,0
37.0,38.0,A,6,m,0
38.0,39.0,A,1,m,0
39.0,39.5,A,1,m,2
39.5,40.0,A,1,M,0
40.0,42.5,A,5,D7,0
42.5,45.5,A,1,M,0
45.5,47.5,A,5,M,0
47.5,48.0,A,5,D7,2
48.0,48.5,A,1,M,1
48.5,49.5,A,5,D7,0
49.5,50.0,A,5,D7,1
50.0,50.5,A,5,D7,3
50.5,51.0,A,1,M,1
51.0,52.0,A,5,D7,2
52.0,53.5,A,1,M,1
53.5,54.0,A,1,M,0
54.0,54.5,A,1,M,1
54.5,57.0,A,1,M,0
