-1,0,0,,3,D,I,Exposition,First Subject Group,Theme a
4,2,2,,1,D,I,,,
6,2,2,,3,D,V,,,
8,3,3,,1,D,I,,,
12,4,4,,1,D,V,,,
15,4,4,,4,D,I6,Exposition,First Subject Group,Theme b
16,5,5,,1,D,V7,,,
24,7,7,,1,D,I,,,
32,9,9,,1,D,ii6,,,
34,9,9,,3,D,V7,,,
36,10,10,,1,D,I,,,
39,10,10,,4,None,None,Exposition,Transition,Theme b'
44,12,12,,1,D,V7,,,
48,13,13,,1,D,I6,,,
52,14,14,,1,D,vi,,,
54,14,14,,3,D,ii6,,,
56,15,15,,1,D,ii,,,
58,15,15,,3,D,V7,,,
60,16,16,,1,D,I,,,
63,16,16,,4,None,None,Exposition,Transition,Theme a'
64,17,17,,1,D,V,,,
68,18,18,,1,D,I,,,
70,18,18,,3,D,V,,,
72,19,19,,1,D,I,,,
76,20,20,,1,D,V,,,
80,21,21,,1,b,i6,,,
82,21,21,,3,b,iv,,,
84,22,22,,1,b,V,,,
87,22,22,,4,None,None,Exposition,Second Subject Group,Theme c
88,23,23,,1,b,i,,,
90,23,23,,3,b,V65,,,
92,24,24,,1,b,i,,,
96,25,25,,1,b,V43,,,
98,25,25,,3,b,i,,,
100,26,26,,1,b,V,,,
103,26,26,,4,None,None,Exposition,Second Subject Group,Theme c
104,27,27,,1,b,i,,,
106,27,27,,3,b,V65,,,
108,28,28,,1,b,i,,,
110,28,28,,3,f+,iv6,,,
112,29,29,,1,f+,i64,,,
114,29,29,,3,f+,V,,,
116,30,30,,1,f+,i,,,
119,30,30,,4,None,None,Exposition,Second Subject Group,Theme d
120,31,31,,1,f+,V7,,,
122,31,31,,3,f+,i,,,
124,32,32,,1,f+,V7,,,
128,33,33,,1,f+,i,,,
130,33,33,,3,f+,viio6,,,
132,34,34,,1,f+,i6,,,
136,35,35,,1,A,V7,Exposition,Second Subject Group,Theme d
138,35,35,,3,A,I,,,
140,36,36,,1,A,V7,,,
144,37,37,,1,A,I,,,
146,37,37,,3,A,viio6,,,
148,38,38,,1,A,I6,,,
148.5,38,38,,1.5,None,None,Exposition,Second Subject Group,Theme e
152,39,39,,1,A,IV,,,
156,40,40,,1,A,ii,,,
164,42,42,,1,A,V7,,,
168,43,43,,1,A,I,,,
172,44,44,,1,A,V65/vi,,,
176,45,45,,1,A,vi,Exposition,Second Subject Group,Theme e'
180,46,46,,1,A,V43/V,,,
184,47,47,,1,A,V,,,
188,48,48,,1,A,V7,,,
190,48,48,,3,A,V42,,,
192,49,49,,1,A,I6,,,
196,50,50,,1,A,IV,,,
198,50,50,,3,A,vii¿7/V,,,
200,51,51,,1,A,I64,,,
204,52,52,,1,A,V,,,
208,53,53,,1,A,I,,,
210,53,53,,3,None,None,Exposition,Second Subject Group,Theme f
212,54,54,,1,A,V7,,,
214,54,54,,3,A,I,,,
216,55,55,,1,A,V,,,
218,55,55,,3,A,I,Exposition,Second Subject Group,Theme f'
220,56,56,,1,A,V7,,,
236,60,60,,1,A,I,,,
238,60,60,,3,a,i,Exposition,Second Subject Group,Theme f
240,61,61,,1,a,V7,,,
242,61,61,,3,a,i,,,
244,62,62,,1,a,V,,,
