0,5.5,F#,5,D7,1
5.5,8.0,b,5,D7,1
8.0,9.5,F#,5,D7,1
9.5,10.0,F#,5,D7,0
10.0,10.5,F#,5,D7,1
10.5,11.5,f#,5,D7,0
11.5,12.0,F#,5,D7,1
12.0,14.5,f#,5,D7,0
14.5,15.0,f#,5,M,0
15.0,15.5,F#,1,M,0
15.5,16.0,F#,1,M,1
16.0,18.5,F#,1,M,0
18.5,19.0,F#,7,d7,0
19.0,21.0,F#,1,M,0
21.0,22.0,F#,7,Gr+6,1
22.0,22.5,F#,1,M,1
22.5,23.0,F#,1,Gr+6,1
23.0,23.5,F#,1,M,1
23.5,24.0,F#,1,Gr+6,2
24.0,26.0,F#,1,M,2
26.0,27.0,F#,1,M,0
27.0,29.0,F#,5,D7,0
29.0,29.5,F#,5/4,D7,0
29.5,30.0,F#,5,D7,0
30.0,30.5,F#,5,D7,3
30.5,32.5,F#,5,D7,0
32.5,33.0,F#,5,M,0
33.0,33.5,B,4,M,0
33.5,34.5,E,4,M,0
34.5,35.0,B,4,M,0
35.0,36.0,B,5,M,0
36.0,36.5,B,5,M,1
36.5,38.0,B,1,M,1
38.0,38.5,B,7,M,0
38.5,39.0,B,7,D7,0
39.0,40.0,B,1,M,1
40.0,42.0,B,1,M,0
42.0,42.5,B,1,m,0
42.5,43.0,B,2,m,1
43.0,43.5,B,4,m,1
43.5,44.0,B,4,m,0
44.0,44.5,B,2,m,0
44.5,45.0,B,5,D7,0
45.0,45.5,B,5,D7,2
45.5,48.0,B,5/5,D7,0
48.0,49.5,B,5,D7,0
49.5,50.5,B,5,M,0
50.5,51.0,B,5,D7,0
51.0,51.5,B,5,D7,1
51.5,52.0,B,5/4,D7,1
52.0,52.5,E,4,M,0
52.5,53.0,E,1,M,0
53.0,54.0,B,7,m,0
54.0,54.5,B,1,m,2
54.5,55.0,B,5,M,1
55.0,55.5,g#,5/2,D7,1
55.5,56.0,g#,1,m,0
56.0,56.5,B,4,M,1
56.5,57.0,F#,5,D7,1
57.0,57.5,B,5,D7,1
57.5,58.0,B,5,M,1
58.0,58.5,B,1,m,1
58.5,59.0,f#,6,m,1
59.0,59.5,F#,5/6,M,1
59.5,60.0,B,5,D7,1
60.0,60.5,b,5,D7,1
60.5,61.0,b,2,m,1
61.0,61.5,F#,7/5,d7,1
61.5,62.5,F#,7/5,d7,0
62.5,63.0,F#,7/5,d7,2
63.0,63.5,F#,1,M,1
63.5,65.0,F#,1,M,2
65.0,65.5,F#,7,D7,2
65.5,66.0,F#,5,D7,2
66.0,67.5,F#,1,M,1
67.5,68.0,F#,1,M,0
68.0,68.5,F#,1,m,0
68.5,69.0,b,5,D7,1
69.0,69.5,F#,7/5,d7,1
69.5,70.0,F#,7,d7,1
70.0,72.0,b,5,D7,1
72.0,72.5,b,1,m,1
72.5,73.5,b,1,m,2
73.5,74.5,b,7,m,0
74.5,75.0,b,5,D7,0
75.0,77.0,B,5,M,0
77.0,78.0,B,5,D7,0
78.0,79.5,B,1,M,0
79.5,80.0,B,5,M,0
80.0,81.0,B-,5,D7,0
81.0,82.0,B-,1,M,0
82.0,83.0,B-,1,m,0
83.0,85.0,B-,1,M,0
85.0,85.5,B-,5,M,0
85.5,87.0,F#,5,D7,0
87.0,90.0,F#,1,M,0
90.0,90.5,F#,7,M,1
90.5,91.0,F#,2,D7,1
91.0,92.0,F#,5,D7,1
92.0,92.5,F#,2,D7,1
92.5,99.5,F#,5,D7,1
99.5,101.5,F#,5,D7,0
101.5,102.0,F#,5,M,0
102.0,103.0,F#,1,M,0
103.0,103.5,F#,5,M,0
103.5,108.0,F#,1,M,0
108.0,108.5,F#,7,Gr+6,1
108.5,109.0,F#,7,M,1
109.0,109.5,F#,1,M,1
109.5,110.0,F#,7,M,1
110.0,112.0,F#,1,M,1
112.0,113.0,F#,1,M,2
113.0,114.0,F#,1,M,0
114.0,114.5,F#,5,D7,0
114.5,116.5,F#,5/4,D7,0
116.5,119.0,F#,5,D7,0
119.0,119.5,F#,7,D7,0
119.5,120.0,F#,5,D7,0
120.0,120.5,A,5,M,0
120.5,123.0,F#,5,M,0
123.0,123.5,F#,7,M,0
123.5,124.0,F#,7,M,1
124.0,125.0,F#,1,M,1
125.0,125.5,F#,7,M,0
125.5,126.0,B,7,D7,0
126.0,127.0,B,1,M,1
127.0,127.5,B,1,M,0
127.5,128.0,b,1,M,0
128.0,128.5,b,7/5,d7,0
128.5,129.0,b,1,M,0
129.0,129.5,b,4,m,0
129.5,130.0,b,2,m,0
130.0,131.5,b,2,D7,0
131.5,132.0,b,5,D7,0
132.0,134.0,F#,5,D7,0
