0,19.0,E-,1,M,0
19.0,19.5,E-,5,M,0
19.5,22.0,E-,1,M,0
22.0,22.5,E-,5,M,0
22.5,24.0,E-,1,M,0
24.0,25.5,E-,5,M,0
25.5,27.0,E-,1,M,0
27.0,28.5,E-,5,M,0
28.5,30.0,E-,1,M,0
30.0,31.5,E-,5,M,0
31.5,33.0,E-,1,M,0
33.0,34.5,E-,5,M,0
34.5,36.0,E-,5,D7,0
36.0,42.0,D-,5,D7,0
42.0,45.5,A-,4,M,0
45.5,47.0,A-,1,M,0
47.0,47.5,A-,4,M,0
47.5,48.0,E-,4,M,0
48.0,51.0,E-,5/5,D7,2
51.0,51.5,E-,4/5,Gr+6,2
51.5,53.5,E-,4,Gr+6,2
53.5,54.0,E-,4,M,2
54.0,60.5,E-,1,M,2
60.5,61.5,E-,1,M,0
61.5,62.0,E-,7/4,d7,0
62.0,62.5,E-,7/2,d7,0
62.5,63.0,E-,5/2,D7,0
63.0,64.5,E-,2,m,0
64.5,65.0,E-,1,D7,2
65.0,65.5,E-,1,M,2
65.5,66.0,E-,5,M,0
66.0,69.0,E-,5,D7,0
69.0,78.0,E-,1,M,0
78.0,78.5,E-,1,m,0
78.5,86.5,e-,1,m,0
86.5,87.0,G-,5,D7,0
87.0,87.5,G-,5,M,0
87.5,88.5,G-,1,M,0
88.5,91.5,D-,1,M,0
91.5,92.0,G-,4,Gr+6,1
92.0,92.5,G-,4,M,1
92.5,93.0,G-,2,M,1
93.0,95.5,G-,5,M,0
95.5,96.0,G-,5,D7,0
96.0,99.0,G-,1,M,0
99.0,101.5,G-,7/5,d7,0
101.5,102.0,D-,7/5,d7,0
102.0,105.0,G-,1,M,0
105.0,106.5,e-,7/5,d7,0
106.5,107.5,G-,7/5,d7,0
107.5,108.0,G-,7,d7,0
108.0,110.5,G-,1,M,0
110.5,114.0,e-,5,D7,0
114.0,117.0,E-,1,M,0
117.0,120.0,E-,5,D7,0
120.0,123.0,E-,1,M,0
123.0,126.0,E-,5,D7,0
126.0,129.0,E-,1,M,0
129.0,132.0,E-,5/5,D7,0
132.0,135.0,E-,5,D7,0
135.0,159.0,E-,1,M,0
159.0,160.5,E-,5,M,0
160.5,162.0,E-,1,M,0
162.0,163.5,E-,5,M,0
163.5,165.0,E-,1,M,0
165.0,166.5,E-,5,M,0
166.5,168.0,E-,1,M,0
168.0,169.5,E-,5,M,0
169.5,170.5,E-,5,D7,0
170.5,177.0,D-,5,D7,0
177.0,180.0,A-,4,M,0
180.0,182.5,A-,1,M,0
182.5,183.0,E-,4,M,0
183.0,186.0,E-,5/5,D7,2
186.0,186.5,E-,4/5,Gr+6,2
186.5,188.5,E-,4,Gr+6,2
188.5,189.0,E-,4,M,2
189.0,195.0,E-,1,M,2
195.0,196.5,E-,1,M,0
196.5,197.0,E-,7/4,d7,0
197.0,197.5,E-,7/2,d7,0
197.5,198.0,E-,5/2,D7,0
198.0,199.5,E-,2,m,0
199.5,200.0,E-,1,D7,2
200.0,200.5,E-,1,M,2
200.5,201.0,E-,5,M,0
201.0,204.0,E-,5,D7,0
204.0,213.0,E-,1,M,0
213.0,213.5,E-,1,m,0
213.5,221.0,e-,1,m,0
221.0,221.5,D-,1,m,0
221.5,222.0,D-,5,D7,0
222.0,223.0,G-,5,M,0
223.0,226.0,G-,1,M,0
226.0,226.5,D-,1,M,0
226.5,227.0,G-,4,M,2
227.0,227.5,G-,4,M,1
227.5,228.0,G-,2,M,1
228.0,230.5,G-,5,M,0
230.5,231.0,G-,5,D7,0
231.0,234.0,G-,1,M,0
234.0,237.0,G-,7,d7,0
237.0,240.0,G-,1,M,0
240.0,242.5,e-,7/5,d7,0
242.5,243.0,E-,7/5,d7,0
243.0,243.5,G-,1,M,0
243.5,245.5,E-,1,M,0
245.5,249.0,E-,5,D7,0
249.0,252.0,E-,1,M,0
252.0,255.0,E-,5,D7,0
255.0,258.0,E-,1,M,0
258.0,261.0,E-,5,D7,0
261.0,264.0,E-,1,M,0
264.0,267.0,E-,5/5,D7,0
267.0,270.0,E-,5,D7,0
270.0,275.5,E-,1,M,0
275.5,276.0,E-,5,M,0
276.0,282.0,E-,1,M,0
