0,6.0,d,1,m,0
6.0,7.5,d,4,m,0
7.5,11.5,d,1,m,0
11.5,12.0,d,2,m,1
12.0,12.5,d,5,D7,0
12.5,13.0,d,5,M,0
13.0,13.5,d,5,D7,0
13.5,14.0,d,5,m,0
14.0,18.0,d,1,m,0
18.0,20.0,d,4,m,0
20.0,23.5,d,1,m,0
23.5,24.0,d,4,m,1
24.0,26.0,d,5,M,0
26.0,27.5,d,5,D7,0
27.5,29.5,g,5,D7,0
29.5,30.0,d,5,D7,0
30.0,30.5,d,1,m,0
30.5,31.0,d,1,m,1
31.0,32.0,d,4,m,1
32.0,33.0,g,7,d7,1
33.0,34.0,B-,7,d7,1
34.0,35.5,g,4,m,1
35.5,36.0,B-,4,m,1
36.0,38.0,B-,1,m,2
38.0,38.5,f,4,m,1
38.5,39.0,f,4,M,1
39.0,39.5,f,4,m,1
39.5,40.0,f,4,M,0
40.0,41.0,c,7,d7,1
41.0,42.0,c,7,d7,0
42.0,42.5,c,7,m,0
42.5,44.0,f,4,m,0
44.0,45.5,c,7,d7,0
45.5,46.0,c,7,d7,2
46.0,48.0,c,1,m,1
48.0,50.0,c,7,d7,1
50.0,51.0,c,1,m,1
51.0,51.5,c,4,m,1
51.5,52.0,c,2,m,1
52.0,56.0,c,5,D7,1
56.0,58.0,c,1,m,0
58.0,59.5,g,1,m,2
59.5,60.0,g,1,m,1
60.0,60.5,g,7/5,d7,1
60.5,62.0,g,7,d7,1
62.0,63.5,g,1,m,1
63.5,64.0,g,1,m,0
64.0,66.0,g,7/5,d7,0
66.0,67.0,g,1,m,0
67.0,68.0,g,1,m,1
68.0,70.0,g,7,d7,1
70.0,71.0,g,7,d7,0
71.0,72.0,g,7,m,0
72.0,74.0,g,7,d7,0
74.0,76.0,d,1,m,0
76.0,78.5,d,7,d,1
78.5,79.0,d,7,m,1
79.0,79.5,d,7,d7,1
79.5,80.0,F,7,d7,1
80.0,81.0,A,5,M,0
81.0,83.0,A,1,M,0
83.0,84.0,D,2,m,0
84.0,86.5,A,1,M,0
86.5,87.5,D,1,M,0
87.5,88.0,D,5,M,0
88.0,90.5,B-,5,D7,0
90.5,91.0,B-,5,M,0
91.0,92.0,B-,1,M,1
92.0,93.5,B-,4,M,0
93.5,94.0,B-,5,D7,0
94.0,95.0,B-,1,M,0
95.0,96.5,B-,4,M,0
96.5,97.0,B-,5,D7,0
97.0,98.0,B-,1,M,0
98.0,100.0,B-,6,m,0
100.0,100.5,B-,5/2,D7,2
100.5,101.5,B-,2,m,0
101.5,102.0,c,2,m,0
102.0,102.5,B-,2,m,0
102.5,103.0,c,5,D7,0
103.0,104.0,c,1,m,0
104.0,105.5,c,2,m,0
105.5,106.0,c,5,D7,0
106.0,107.0,c,1,m,0
107.0,107.5,c,1,m,1
107.5,108.0,c,2,m,1
108.0,109.0,B-,2,m,1
109.0,110.0,B-,5,D7,3
110.0,111.0,B-,5,D7,1
111.0,111.5,B-,5,D7,3
111.5,112.0,B-,1,M,1
112.0,113.5,B-,5,D7,3
113.5,114.0,B-,1,M,0
114.0,114.5,B-,2,m,1
114.5,115.0,B-,5,D7,1
115.0,115.5,B-,5,M,0
115.5,117.0,B-,5,D7,0
117.0,117.5,B-,5,D7,3
117.5,118.0,B-,1,M,1
118.0,119.5,B-,5,D7,3
119.5,120.0,B-,1,M,0
120.0,120.5,B-,5,D7,3
120.5,121.0,B-,5,D7,2
121.0,122.0,B-,5/2,D7,1
122.0,122.5,B-,5,D7,0
122.5,123.0,B-,5,m,0
123.0,124.5,B-,5/2,D7,1
124.5,125.0,B-,5,M,1
125.0,126.0,B-,2,m,0
126.0,126.5,B-,5,D7,0
126.5,127.5,B-,5,D7,1
127.5,128.0,B-,5,D7,2
128.0,129.0,B-,1,M,0
129.0,129.5,B-,4,M,0
129.5,130.0,B-,7,M,1
130.0,131.0,B-,1,M,2
131.0,133.0,B-,5,D7,0
133.0,134.0,B-,1,M,1
134.0,135.0,B-,6,m,0
135.0,135.5,B-,2,m,1
135.5,136.0,B-,5/5,D7,1
136.0,137.0,B-,1,M,2
137.0,139.0,B-,5,D7,0
139.0,140.0,B-,1,M,0
140.0,141.5,B-,4,M,0
141.5,142.0,B-,5,D7,0
142.0,143.0,B-,1,M,0
143.0,144.5,B-,4,M,0
144.5,145.0,B-,5,D7,0
145.0,151.0,B-,1,M,0
