0,0.5,a,5,m,0
0.5,2.5,a,7,d7,0
2.5,4.5,a,1,m,0
4.5,5.0,a,7,d,1
5.0,5.5,a,7,d7,1
5.5,6.5,a,7,d7,0
6.5,8.5,a,1,m,0
8.5,10.0,a,5/5,D7,0
10.0,10.5,a,5,D7,0
10.5,12.5,a,5,M,0
12.5,13.0,a,2,m,1
13.0,13.5,a,5,m,0
13.5,14.5,C,5,D7,0
14.5,16.0,C,1,M,0
16.0,16.5,C,5,M,0
16.5,17.0,C,2,D7,1
17.0,17.5,C,2,m,0
17.5,18.5,C,5,D7,0
18.5,19.5,C,1,M,0
19.5,20.5,a,1,m,0
20.5,21.5,a,5,D7,0
21.5,22.5,a,1,m,0
22.5,23.0,a,5,m,0
23.0,23.5,a,5,M,0
23.5,24.5,a,1,m,0
24.5,25.0,a,2,m,1
25.0,25.5,a,5,M,0
25.5,27.0,a,1,m,0
27.0,27.5,a,4,m,1
27.5,28.5,a,2,m,1
28.5,29.5,a,5,M,0
29.5,30.0,a,5,D7,1
30.0,30.5,a,5,D7,0
30.5,31.0,a,1,m,0
31.0,31.5,a,1,m,1
31.5,32.5,a,2,m,1
32.5,33.5,a,1,m,0
33.5,34.5,a,5/5,D7,0
34.5,36.5,a,5,M,0
36.5,38.5,a,5,D7,0
38.5,39.5,a,1,m,1
39.5,40.5,a,1,m,0
40.5,41.5,a,2,m,1
41.5,42.0,a,2,d,1
42.0,42.5,a,7,d7,1
42.5,44.0,a,1,m,0
44.0,44.5,a,1/5,m,1
44.5,45.0,a,1/5,m,0
45.0,45.5,a,5/5,m,0
45.5,46.5,a,7/5,d7,0
46.5,47.5,a,5,M,0
47.5,48.0,a,5/4,m,0
48.0,48.5,a,5/4,D7,0
48.5,49.5,a,4,M,0
49.5,50.5,a,4,m,0
50.5,51.5,a,1,m,0
51.5,52.0,a,5,M,0
52.0,52.5,a,1,m,0
52.5,53.5,a,2,m,1
53.5,54.5,C,5,D7,0
54.5,55.5,C,1,M,0
55.5,56.5,a,5,M,0
56.5,57.5,a,2,m,1
57.5,58.5,C,5,D7,0
58.5,60.0,C,1,M,0
60.0,60.5,C,1,M,1
60.5,61.0,C,4,M,0
61.0,61.5,a,4,m,0
61.5,62.0,a,4,M,0
62.0,62.5,a,4,M,1
62.5,63.5,a,5,M,1
63.5,64.0,a,5/4,D7,1
64.0,64.5,A,5,D7,1
64.5,65.5,a,4,m,0
65.5,66.0,a,2,m,1
66.0,66.5,a,2,m7,1
66.5,67.0,A,5,M,2
67.0,67.5,A,1,M,2
67.5,68.0,a,5,M,2
68.0,68.5,a,7/5,d7,0
68.5,70.0,A,5,M,0
70.0,70.5,A,5,D7,0
70.5,71.0,a,5,D7,0
71.0,73.0,a,5/4,D7,0
73.0,74.0,d,5,D7,0
74.0,74.5,a,5,D7,0
74.5,75.0,a,4,M,0
75.0,77.5,a,7,d7,0
77.5,78.5,A,7,d7,0
78.5,80.0,A,1,M,0
80.0,80.5,A,5,M,0
80.5,82.0,A,1,M,0
