0,1,1,,1,C,I,,,
4,2,2,,1,C,V,,,
8,3,3,,1,C,V7,Exposition,First Subject Group,Theme a
12,4,4,,1,C,I,,,
16,5,5,,1,C,I,Exposition,First Subject Group,Theme a'
18,5,5,,3,C,V7,,,
20,6,6,,1,C,I,,,
22,6,6,,3,C,V7,,,
24,7,7,,1,C,I,,,
26,7,7,,3,C,ii7,,,
28,8,8,,1,C,V,,,
30,8,8,,3,C,I,,,
32,9,9,,1,None,None,Exposition,First Subject Group,Theme a'
34,9,9,,3,C,V65,,,
36,10,10,,1,C,I,,,
38,10,10,,3,C,V65,,,
40,11,11,,1,C,I,,,
42,11,11,,3,C,vii¿7/V,,,
44,12,12,,1,C,I64,,,
46,12,12,,3,C,V7,,,
48,13,13,,1,C,I,Exposition,Transition,Theme b
60,16,16,,1,C,IV,,,
62,16,16,,3,C,V7,,,
64,17,17,,1,C,I,Exposition,Transition,Theme b'
72,19,19,,1,C,vi,,,
74,19,19,,3,C,V7/ii,,,
76,20,20,,1,C,ii,,,
79,20,20,,4,C,V65/V,,,
80,21,21,,1,C,V7,,,
83,21,21,,4,None,None,Exposition,Transition,Theme c
84,22,22,,1,C,I,,,
86,22,22,,3,C,V65,,,
87,22,22,,4,C,I,,,
88,23,23,,1,C,V7,,,
91,23,23,,4,None,None,Exposition,Transition,Theme c'
92,24,24,,1,C,I,,,
94,24,24,,3,C,V65,,,
95,24,24,,4,C,I,,,
96,25,25,,1,C,V,,,
104,27,27,,1,g,i,Exposition,Second Subject Group,Theme d
108,28,28,,1,g,V42/V,,,
112,29,29,,1,g,V65,,,
116,30,30,,1,g,V42/iv,,,
120,31,31,,1,g,iv6,,,
122,31,31,,3,g,i64,,,
124,32,32,,1,d,V65,,,
128,33,33,,1,d,i,Exposition,Second Subject Group,Theme d
132,34,34,,1,d,V42/V,,,
136,35,35,,1,d,V65,,,
140,36,36,,1,d,V42/iv,,,
144,37,37,,1,d,iv6,,,
146,37,37,,3,d,i64,,,
148,38,38,,1,a,V65,,,
152,39,39,,1,a,i,Exposition,Second Subject Group,Theme e
155,39,39,,4,a,V42,,,
156,40,40,,1,a,i,,,
158,40,40,,3,g,V7,,,
160,41,41,,1,g,i,Exposition,Second Subject Group,Theme e
163,41,41,,4,g,V42,,,
164,42,42,,1,g,i,,,
166,42,42,,3,g,It6,,,
168,43,43,,1,G,V,Exposition,Second Subject Group,Theme e'
171,43,43,,4,G,V42/V,,,
172,44,44,,1,G,V,,,
175,44,44,,4,G,V42/V,,,
176,45,45,,1,G,V,,,
182,46,46,,3,G,V7,,,
184,47,47,,1,G,I,Exposition,Second Subject Group,Theme f
188,48,48,,1,G,I6,,,
192,49,49,,1,G,V42,,,
196,50,50,,1,G,V43,,,
200,51,51,,1,G,I6,Exposition,Second Subject Group,Theme f'
204,52,52,,1,G,vi65,,,
208,53,53,,1,G,V7/V,,,
212,54,54,,1,G,V7,,,
216,55,55,,1,G,I,Exposition,Second Subject Group,Theme f
220,56,56,,1,G,I6,,,
224,57,57,,1,G,V43,,,
228,58,58,,1,G,V42,,,
232,59,59,,1,G,I6,Exposition,Second Subject Group,Theme f''
236,60,60,,1,C,V7,,,
240,61,61,,1,C,I,Exposition,Second Subject Group,Theme b''
248,63,63,,1,G,V42,,,
256,65,65,,1,G,I6,Exposition,Second Subject Group,Theme b'''
264,67,67,,1,G,I,,,
272,69,69,,1,G,I6,,,
273,69,69,,2,G,V43,,,
274,69,69,,3,G,I,,,
275,69,69,,4,G,V6,,,
276,70,70,,1,G,vi,,,
277,70,70,,2,G,iii6,,,
