0,3.0,E,1,M,0
3.0,6.0,E,5,M,0
6.0,10.0,E,1,M,0
10.0,11.5,E,5,M,0
11.5,12.0,E,7,d7,0
12.0,14.0,E,6,m,0
14.0,14.5,E,5,m,0
14.5,15.0,E,5,D7,0
15.0,17.0,E,2,m,0
17.0,17.5,E,5,D7,0
17.5,18.0,E,2,m,0
18.0,23.5,E,5,D7,0
23.5,30.0,E,1,M,0
30.0,31.5,E,5,M,0
31.5,32.0,E,1,M,0
32.0,33.0,E,5,D7,0
33.0,35.0,E,1,M,0
35.0,36.0,E,5,D7,0
36.0,42.0,E,1,M,0
42.0,43.5,E,5,M,0
43.5,44.0,E,1,M,0
44.0,45.0,E,5,D7,0
45.0,48.0,E,1,M,0
48.0,50.0,E,5/5,D7,1
50.0,51.0,E,5,D7,3
51.0,52.0,E,1,M,1
52.0,54.0,E,1,M,0
54.0,55.5,E,4,M,0
55.5,56.0,E,1,M,1
56.0,57.0,E,1,M,0
57.0,60.0,E,5,M,0
60.0,62.0,E,5/5,D7,1
62.0,63.0,E,5,D7,3
63.0,64.0,E,1,M,1
64.0,68.0,E,1,M,0
68.0,68.5,E,5,m,0
68.5,69.0,E,5,D7,0
69.0,73.0,E,1,M,0
73.0,74.0,E,1,m,0
74.0,74.5,E,1,M,0
74.5,75.0,E,1,m,0
75.0,75.5,E,5,M,0
75.5,76.0,E,5,D7,0
76.0,78.0,E,5,M,0
78.0,80.0,E,1,m,0
80.0,81.0,e,1,m,0
81.0,83.5,e,5,M,0
83.5,90.5,e,1,m,0
90.5,91.0,e,5,m,0
91.0,91.5,e,2,m,0
91.5,92.0,e,1,m,0
92.0,93.0,e,5,D7,0
93.0,102.5,e,1,m,0
102.5,103.0,e,5,m,0
103.0,103.5,e,2,m,0
103.5,104.0,e,1,m,0
104.0,105.0,e,5,D7,0
105.0,108.0,e,1,m,0
108.0,109.0,e,5,M,0
109.0,109.5,e,2,m,0
109.5,110.0,e,5,m,0
110.0,111.0,E,5,D7,0
111.0,114.5,E,1,M,0
114.5,115.0,E,4,m,0
115.0,115.5,E,4,M,0
115.5,116.0,E,1,M,1
116.0,117.0,E,1,M,0
117.0,119.5,E,5,M,0
119.5,120.5,E,5,D7,0
120.5,121.0,E,5,M,0
121.0,122.0,E,5,m,0
122.0,123.0,E,5,D7,0
123.0,128.0,E,1,M,0
128.0,128.5,E,2,m,0
128.5,129.0,E,5,D7,0
129.0,132.0,E,1,M,0
132.0,133.5,E,6,M,0
133.5,134.0,E,4,M,0
134.0,134.5,E,7,M,0
134.5,135.0,E,7,d7,0
135.0,138.0,E,5,D7,0
138.0,139.0,E,1,M,0
139.0,139.5,E,6,M,0
139.5,141.0,E,4,M,0
141.0,141.5,E,5,M,0
141.5,142.0,E,7,M,0
142.0,143.0,E,5,M,0
143.0,143.5,E,5,M,1
143.5,144.0,E,5,M,0
144.0,147.0,E,1,M,0
147.0,150.5,E,6,M,0
150.5,151.0,E,6,m,0
151.0,152.5,E,6,m,1
152.5,153.0,E,4,m,1
153.0,153.5,E,2,m,1
153.5,154.0,E,2,m7,0
154.0,155.0,E,2,m7,1
155.0,156.0,E,2,Gr+6,1
156.0,156.5,E,1,m,0
156.5,157.0,E,5,m,0
157.0,158.0,E,1,m,0
158.0,159.5,E,1,M,0
159.5,160.0,E,1,m,0
160.0,161.5,E,5,M,0
161.5,162.0,E,1,M,0
162.0,164.0,E,5,M,0
164.0,164.5,E,5,D7,0
164.5,166.5,E,5,M,0
166.5,167.0,E,5,D7,0
167.0,168.0,E,5,M,0
168.0,173.5,E,5,D7,0
173.5,174.0,E,5,M,0
174.0,180.0,E,1,M,0
180.0,181.5,E,5,D7,0
181.5,182.5,E,5,M,0
182.5,192.0,E,1,M,0
192.0,193.0,E,5,D7,0
193.0,194.5,E,5,M,0
194.5,198.0,E,1,M,0
198.0,200.0,E,5,D7,3
200.0,200.5,E,5,D7,0
200.5,201.0,E,5,D7,1
201.0,204.0,E,1,M,1
204.0,205.0,E,1,M,0
205.0,205.5,E,4,M,0
205.5,206.0,E,1,M,1
206.0,207.0,E,1,M,0
207.0,209.5,E,5,M,0
209.5,210.0,E,5,D7,0
210.0,212.0,E,5,D7,3
212.0,213.0,E,5,D7,0
213.0,215.0,E,1,M,1
215.0,215.5,E,1,M,0
215.5,216.0,E,1,M,1
216.0,218.0,E,1,M,0
218.0,218.5,E,5,D7,2
218.5,219.0,E,5,D7,3
219.0,220.5,E,1,M,1
220.5,224.0,E,1,M,0
224.0,225.0,E,5,D7,0
225.0,226.5,E,1,M,0
226.5,227.0,E,5,M,0
227.0,231.0,E,1,M,0
231.0,234.0,E,5,M,0
234.0,237.5,E,1,M,0
237.5,239.5,E,5,M,0
239.5,240.0,E,7,d7,0
240.0,240.5,E,1,M,0
240.5,241.0,E,7,M,0
241.0,241.5,E,1,M,0
241.5,242.0,E,5,M,0
242.0,242.5,E,1,M,0
242.5,244.0,E,5,D7,0
244.0,246.0,E,1,M,0
