-0.5,0,0,,1.5,None,None,Exposition,First Subject Group,Theme a
0,1,1,,1,A,I,,,
4,3,3,,1,A,ii,,,
8,5,5,,1,A,V7,,,
15.5,8,8,,2.5,None,None,Exposition,First Subject Group,Theme b
16,9,9,,1,A,I,,,
20,11,11,,1,A,V7,,,
22,12,12,,1,A,I,,,
22.5,12,12,,1.5,None,None,Exposition,First Subject Group,Theme b'
24,13,13,,1,A,V42,,,
26,14,14,,1,A,I6,,,
28,15,15,,1,A,V65,,,
30,16,16,,1,A,I,,,
31,16,16,,2,E,V7,,,
32,17,17,,1,E,I,,,
33,17,17,,2,E,V7,,,
34,18,18,,1,E,I,,,
35,18,18,,2,E,V7,,,
36,19,19,,1,E,I,,,
39.5,20,20,,2.5,None,None,Exposition,First Subject Group,Theme a'
40,21,21,,1,A,I,,,
43.5,22,22,,2.5,None,None,Exposition,First Subject Group,Theme b
48,25,25,,1,A,V42,,,
50,26,26,,1,A,I6,,,
50.5,26,26,,1.5,None,None,Exposition,First Subject Group,Theme b''
52,27,27,,1,A,V65,,,
54,28,28,,1,A,I,,,
56,29,29,,1,A,V7,,,
58,30,30,,1,A,I,,,
58.5,30,30,,1.5,A,V6,,,
59,30,30,,2,A,I,,,
59.5,30,30,,2.5,A,IV6,,,
60,31,31,,1,A,I64,,,
61,31,31,,2,A,V7,,,
62,32,32,,1,A,I,Exposition,Transition,Theme c
66,34,34,,1,A,V42,,,
70,36,36,,1,A,I6,Exposition,Transition,Theme c'
74,38,38,,1,B,V65,,,
76,39,39,,1,B,vi6,,,
78,40,40,,1,B,ii6,,,
80,41,41,,1,B,V7,,,
82,42,42,,1,B,I,Exposition,Transition,Theme d
83,42,42,,2,B,V7/IV,,,
84,43,43,,1,B,IV6,,,
85,43,43,,2,B,V42,,,
86,44,44,,1,B,I,,,
87,44,44,,2,B,V7/IV,,,
88,45,45,,1,B,IV6,,,
89,45,45,,2,B,V42,,,
90,46,46,,1,B,I,,,
98,50,50,,1,e,V42,,,
102,52,52,,1,e,i6,,,
106,54,54,,1,e,viio7,,,
112,57,57,,1,e,V65,,,
114,58,58,,1,e,i,Exposition,Second Subject Group,Theme e
118,60,60,,1,e,viio65,,,
121,61,61,,2,G,V65,Exposition,Second Subject Group,Theme e
122,62,62,,1,G,I,,,
126,64,64,,1,G,viio65,,,
129,65,65,,2,B-,V65,Exposition,Second Subject Group,Theme e
130,66,66,,1,B-,I,,,
134,68,68,,1,B-,viio43/vi,,,
