COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Chopin, Frédéric",Études Op.10,1,22,Fr43,A minor
"Chopin, Frédéric",Études Op.10,1,34,Fr43,D minor
"Chopin, Frédéric",Études Op.10,1,60,Ger65,C major
"Chopin, Frédéric",Études Op.10,1,64,Fr43,A minor
"Chopin, Frédéric",Études Op.10,12,26,It6,Bb major
"Chopin, Frédéric",Mazurkas,BI105-2,18,Fr6/III,F# minor
"Chopin, Frédéric",Mazurkas,BI105-2,20,Fr6/V,F# minor
"Chopin, Frédéric",Mazurkas,BI105-2,24,Fr6,F# minor
"Chopin, Frédéric",Mazurkas,BI105-2,26,Fr6/III,F# minor
"Chopin, Frédéric",Mazurkas,BI105-2,28,Fr6/V,F# minor
"Chopin, Frédéric",Mazurkas,BI105-2,50,Fr6/III,F# minor
"Chopin, Frédéric",Mazurkas,BI105-2,52,Fr6/V,F# minor
"Chopin, Frédéric",Mazurkas,BI105-2,56,Fr6,F# minor
"Chopin, Frédéric",Mazurkas,BI105-2,58,Fr6/III,F# minor
"Chopin, Frédéric",Mazurkas,BI105-2,60,Fr6/V,F# minor
"Chopin, Frédéric",Mazurkas,BI105-3,44,Ger6,F minor
"Chopin, Frédéric",Mazurkas,BI134,23,Ger6,A minor
"Chopin, Frédéric",Mazurkas,BI134,31,Ger6,A minor
"Chopin, Frédéric",Mazurkas,BI134,215,Ger6,A minor
"Chopin, Frédéric",Mazurkas,BI134,223,Ger6,A minor
"Chopin, Frédéric",Mazurkas,BI145-3,166,Ger6/bIV,C# minor
"Chopin, Frédéric",Mazurkas,BI145-3,172,It,C# minor
"Chopin, Frédéric",Mazurkas,BI153-1,12,Ger6,B major
"Chopin, Frédéric",Mazurkas,BI153-1,34,Ger6,B major
"Chopin, Frédéric",Mazurkas,BI153-1,44,Ger6,Eb major
"Chopin, Frédéric",Mazurkas,BI153-1,92,Ger6,B major
"Chopin, Frédéric",Mazurkas,BI153-1,154,Ger6,B major
"Chopin, Frédéric",Mazurkas,BI153-1,187,Fr6/vi,B major
"Chopin, Frédéric",Mazurkas,BI153-3,100,Ger6/v,Bb major
"Chopin, Frédéric",Mazurkas,BI153-3,180,Ger6/III,C minor
"Chopin, Frédéric",Mazurkas,BI157-1,8,Fr6/V,A minor
"Chopin, Frédéric",Mazurkas,BI157-1,32,Fr6/V,A minor
"Chopin, Frédéric",Mazurkas,BI157-1,79,It6,G# minor
"Chopin, Frédéric",Mazurkas,BI157-1,86,Fr6/V,G# minor
"Chopin, Frédéric",Mazurkas,BI157-1,110,Fr6/V,A minor
"Chopin, Frédéric",Mazurkas,BI157-2,59,Fr6/vi,Ab major
"Chopin, Frédéric",Mazurkas,BI157-2,84,Ger6/vi,C major
"Chopin, Frédéric",Mazurkas,BI157-2,84,Fr6/vi,C major
"Chopin, Frédéric",Mazurkas,BI157-3,129,Fr6,F# minor
"Chopin, Frédéric",Mazurkas,BI157-3,133,Ger6,F# minor
"Chopin, Frédéric",Mazurkas,BI162-1,23,Fr6/vi,B major
"Chopin, Frédéric",Mazurkas,BI168,14,Fr6/III,F minor
"Chopin, Frédéric",Mazurkas,BI168,39,Ger6,F minor
"Chopin, Frédéric",Mazurkas,BI60-2,19,Fr6,G# major
"Chopin, Frédéric",Mazurkas,BI60-2,20,Fr6,G# major
"Chopin, Frédéric",Mazurkas,BI60-2,23,Fr6,G# major
"Chopin, Frédéric",Mazurkas,BI60-3,60,It6/bVII,A major
"Chopin, Frédéric",Mazurkas,BI61-1,45,Ger6,Bb major
"Chopin, Frédéric",Mazurkas,BI61-1,47,Ger6,Bb major
"Chopin, Frédéric",Mazurkas,BI61-1,48,Ger6,Bb major
"Chopin, Frédéric",Mazurkas,BI61-1,49,Ger6,Bb major
"Chopin, Frédéric",Mazurkas,BI61-1,51,Ger6,Bb major
"Chopin, Frédéric",Mazurkas,BI61-2,17,Ger6,C minor
"Chopin, Frédéric",Mazurkas,BI61-2,19,Ger6,C minor
"Chopin, Frédéric",Mazurkas,BI61-3,64,Fr6/ii,Db major
"Chopin, Frédéric",Mazurkas,BI77-4,110,Ger6,A minor
"Chopin, Frédéric",Mazurkas,BI77-4,111,Ger6,A minor
"Chopin, Frédéric",Mazurkas,BI77-4,118,Ger6,A minor
"Chopin, Frédéric",Mazurkas,BI77-4,119,Ger6,A minor
"Chopin, Frédéric",Mazurkas,BI89-1,48,Fr6,G minor
"Chopin, Frédéric",Mazurkas,BI89-3,19,Fr6/vi,Ab major
"Chopin, Frédéric",Mazurkas,BI89-4,138,Ger6,Bb minor
"Chopin, Frédéric","Preludes, Op.28",20,6,Fr43,C minor
"Chopin, Frédéric","Preludes, Op.28",20,10,Fr43,C minor
"Debussy, Claude","Suite Bergamasque, L.75",4 Passepied,39,Ger6/V,F# minor
"Debussy, Claude","Suite Bergamasque, L.75",4 Passepied,41,Ger6/V,F# minor
"Debussy, Claude","Suite Bergamasque, L.75",4 Passepied,138,Ger6/V,F# minor
"Debussy, Claude","Suite Bergamasque, L.75",4 Passepied,140,Ger6/V,F# minor
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No2,8,It6,Db major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No2,13,Ger6,Db major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No2,14,Ger6,Db major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No3,1,Ger6,Db major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No3,67,Ger6,Db major
"Grieg, Edvard",Lyric Pieces,Op12 No4,28,Fr6,E minor
"Grieg, Edvard",Lyric Pieces,Op12 No4,50,Fr6,E minor
"Grieg, Edvard",Lyric Pieces,Op12 No5,15,Fr6,F# minor
"Grieg, Edvard",Lyric Pieces,Op12 No5,31,Fr6,F# minor
"Grieg, Edvard",Lyric Pieces,Op12 No7,23,It6,E minor
"Grieg, Edvard",Lyric Pieces,Op12 No7,47,It6,E minor
"Grieg, Edvard",Lyric Pieces,Op43 No5,27,Ger6/ii,F major
"Grieg, Edvard",Lyric Pieces,Op43 No5,27,Ger6/ii,F major
"Grieg, Edvard",Lyric Pieces,Op43 No5,28,Fr6,F major
"Grieg, Edvard",Lyric Pieces,Op43 No5,35,Fr6/vi,F major
"Grieg, Edvard",Lyric Pieces,Op43 No6,44,Fr6[add#3]/IV,F# major
"Grieg, Edvard",Lyric Pieces,Op43 No6,44,Fr6/IV,F# major
"Grieg, Edvard",Lyric Pieces,Op47 No1,71,Fr6/iv,E minor
"Grieg, Edvard",Lyric Pieces,Op47 No1,72,Fr6/iv,E minor
"Grieg, Edvard",Lyric Pieces,Op47 No1,141,Fr6/iv,E minor
"Grieg, Edvard",Lyric Pieces,Op47 No1,142,Fr6/iv,E minor
"Grieg, Edvard",Lyric Pieces,Op54 No3,29,Fr6/iv,D minor
"Grieg, Edvard",Lyric Pieces,Op54 No3,152,Fr6/iv,D minor
"Grieg, Edvard",Lyric Pieces,Op57 No1,20,It6,D minor
"Grieg, Edvard",Lyric Pieces,Op57 No1,46,Fr6,D minor
"Grieg, Edvard",Lyric Pieces,Op57 No1,65,Ger6/IV,D major
"Grieg, Edvard",Lyric Pieces,Op57 No1,67,Ger6/IV/VII,D major
"Grieg, Edvard",Lyric Pieces,Op57 No1,83,Ger6/IV,D major
"Grieg, Edvard",Lyric Pieces,Op57 No1,85,Ger6/IV/VII,D major
"Grieg, Edvard",Lyric Pieces,Op57 No1,119,It6,D minor
"Grieg, Edvard",Lyric Pieces,Op57 No1,145,Fr6,D minor
"Grieg, Edvard",Lyric Pieces,Op57 No3,28,Fr6/#iii,A minor
"Grieg, Edvard",Lyric Pieces,Op57 No3,30,Fr6,A minor
"Grieg, Edvard",Lyric Pieces,Op57 No3,57,Fr6/#iii,A minor
"Grieg, Edvard",Lyric Pieces,Op57 No3,59,Fr6,A minor
"Grieg, Edvard",Lyric Pieces,Op57 No5,64,Ger6,C major
"Grieg, Edvard",Lyric Pieces,Op57 No5,65,Ger6,C major
"Grieg, Edvard",Lyric Pieces,Op57 No5,66,Ger6,C major
"Grieg, Edvard",Lyric Pieces,Op57 No5,67,Ger6,C major
"Grieg, Edvard",Lyric Pieces,Op57 No5,116,Ger6,C major
"Grieg, Edvard",Lyric Pieces,Op57 No5,117,Ger6,C major
"Grieg, Edvard",Lyric Pieces,Op57 No5,118,Ger6,C major
"Grieg, Edvard",Lyric Pieces,Op57 No5,119,Ger6,C major
"Grieg, Edvard",Lyric Pieces,Op62 No1,41,Ger6/iv,B minor
"Grieg, Edvard",Lyric Pieces,Op62 No1,42,Ger6/iv,B minor
"Grieg, Edvard",Lyric Pieces,Op62 No1,43,Ger6/iv,B minor
"Grieg, Edvard",Lyric Pieces,Op62 No2,35,Fr6/V,G major
"Grieg, Edvard",Lyric Pieces,Op62 No2,60,Fr6/V,G major
"Grieg, Edvard",Lyric Pieces,Op65 No2,11,Ger6/V,F# minor
"Grieg, Edvard",Lyric Pieces,Op65 No2,11,Fr6/IV,F# minor
"Grieg, Edvard",Lyric Pieces,Op65 No2,19,Ger6/V,F# minor
"Grieg, Edvard",Lyric Pieces,Op65 No2,19,Fr6/IV,F# minor
"Grieg, Edvard",Lyric Pieces,Op65 No3,30,Ger6/iv,B minor
"Grieg, Edvard",Lyric Pieces,Op65 No3,51,Ger6/iv,B minor
"Grieg, Edvard",Lyric Pieces,Op65 No5,24,Ger6/iv,C minor
"Grieg, Edvard",Lyric Pieces,Op65 No5,24,Fr6/iv,C minor
"Grieg, Edvard",Lyric Pieces,Op65 No5,28,Fr6/iv,C minor
"Grieg, Edvard",Lyric Pieces,Op65 No5,31,Ger6,C minor
"Grieg, Edvard",Lyric Pieces,Op65 No5,40,Ger6/iv,C minor
"Grieg, Edvard",Lyric Pieces,Op65 No5,40,Fr6/iv,C minor
"Grieg, Edvard",Lyric Pieces,Op65 No5,44,Fr6/iv,C minor
"Grieg, Edvard",Lyric Pieces,Op65 No5,47,Ger6,C minor
"Grieg, Edvard",Lyric Pieces,Op68 No1,35,It6/vi,C major
"Grieg, Edvard",Lyric Pieces,Op68 No1,55,It6/vi,C major
"Liszt, Franz",Années de pèlerinage,S160 2 Au Lac de Wallenstadt,79,Ger6,Ab major
"Liszt, Franz",Années de pèlerinage,S160 2 Au Lac de Wallenstadt,80,Ger6,Ab major
"Liszt, Franz",Années de pèlerinage,S160 2 Au Lac de Wallenstadt,83,Ger6,Ab major
"Liszt, Franz",Années de pèlerinage,S160 2 Au Lac de Wallenstadt,84,Ger6,Ab major
"Liszt, Franz",Années de pèlerinage,S160 4 Au Bord dUne Source,34,Fr6/IV,Bb major
"Liszt, Franz",Années de pèlerinage,S160 4 Au Bord dUne Source,65,Fr6,Ab major
"Liszt, Franz",Années de pèlerinage,S160 7 Eglogue,76,Ger6,C major
"Liszt, Franz",Années de pèlerinage,S160 7 Eglogue,88,Ger6,C major
"Liszt, Franz",Années de pèlerinage,S160 8 Le Mal du Pays (Heimweh),23,Ger6,G# minor
"Liszt, Franz",Années de pèlerinage,S160 8 Le Mal du Pays (Heimweh),27,Fr6,G# minor
"Liszt, Franz",Années de pèlerinage,S160 8 Le Mal du Pays (Heimweh),50,Ger6,B minor
"Liszt, Franz",Années de pèlerinage,S160 8 Le Mal du Pays (Heimweh),69,Fr6,E minor
"Liszt, Franz",Années de pèlerinage,S160 9 Les Cloches de Geneve (Nocturne),94,Ger6,F minor
"Liszt, Franz",Années de pèlerinage,S160 9 Les Cloches de Geneve (Nocturne),95,Ger6,F minor
"Liszt, Franz",Années de pèlerinage,S162 1 Gondoliera,107,Ger6,F# major
"Liszt, Franz",Années de pèlerinage,S162 1 Gondoliera,109,Ger6,F# major
"Liszt, Franz",Années de pèlerinage,S162 2 Canzone,21,Fr6,Eb minor
"Liszt, Franz",Années de pèlerinage,S162 2 Canzone,56,Ger6,Eb minor
"Liszt, Franz",Années de pèlerinage,S162 2 Canzone,57,Ger6,Eb minor
"Liszt, Franz",Années de pèlerinage,S162 2 Canzone,58,Ger6,Eb minor
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,179,Ger6,G minor
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,305,Ger6,F minor
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,341,Ger6,G major
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,342,Ger6,G major
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,353,Ger6,G major
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,354,Ger6,G major
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,355,Ger6,G major
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,356,Ger6,G major
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,357,Ger6,G major
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,358,Ger6,G major
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,359,Ger6,G major
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,360,Ger6,G major
"Medtner, Nikolai",Tales,Op08 No1,17,It6[add7]/III,C minor
"Medtner, Nikolai",Tales,Op08 No1,46,Fr6/V,F minor
"Medtner, Nikolai",Tales,Op08 No1,48,Fr6/V,F minor
"Medtner, Nikolai",Tales,Op08 No1,51,Fr6,C minor
"Medtner, Nikolai",Tales,Op08 No1,71,Fr6/iv,C minor
"Medtner, Nikolai",Tales,Op08 No1,73,Fr6/iv,C minor
"Medtner, Nikolai",Tales,Op26 No2,37,Ger6,C minor
"Medtner, Nikolai",Tales,Op26 No3,47,Fr6/V,Ab major
"Medtner, Nikolai",Tales,Op26 No3,51,Fr6/V,Ab major
"Medtner, Nikolai",Tales,Op34 No1,34,Fr6/iii,C major
"Medtner, Nikolai",Tales,Op34 No1,189,Ger6,B minor
"Medtner, Nikolai",Tales,Op34 No1,190,Ger6/bv,B minor
"Medtner, Nikolai",Tales,Op34 No1,191,Ger6,B minor
"Medtner, Nikolai",Tales,Op34 No1,192,Ger6/bv,B minor
"Medtner, Nikolai",Tales,Op34 No2,20,Ger6/iv,C major
"Medtner, Nikolai",Tales,Op34 No2,24,Ger6/iv,Eb major
"Medtner, Nikolai",Tales,Op34 No2,44,Fr6,E minor
"Medtner, Nikolai",Tales,Op35 No1,1,Ger6/IV,C major
"Medtner, Nikolai",Tales,Op35 No1,2,Ger6/IV,C major
"Medtner, Nikolai",Tales,Op35 No1,36,Fr6,F# minor
"Medtner, Nikolai",Tales,Op35 No1,37,Fr6,F# minor
"Medtner, Nikolai",Tales,Op35 No1,38,Fr6,F# minor
"Medtner, Nikolai",Tales,Op35 No1,68,Ger6/IV,C major
"Medtner, Nikolai",Tales,Op35 No1,72,Ger6/IV,C major
"Medtner, Nikolai",Tales,Op35 No1,73,Ger6/IV,C major
"Medtner, Nikolai",Tales,Op35 No3,27,Ger6,D minor
"Medtner, Nikolai",Tales,Op35 No3,29,Fr6,D minor
"Medtner, Nikolai",Tales,Op35 No3,34,Fr6,D minor
"Medtner, Nikolai",Tales,Op35 No3,36,Fr6,D minor
"Medtner, Nikolai",Tales,Op35 No3,37,Fr6,D minor
"Medtner, Nikolai",Tales,Op35 No3,38,Fr6,D minor
"Medtner, Nikolai",Tales,Op35 No4,60,Fr6/VII,G minor
"Medtner, Nikolai",Tales,Op35 No4,62,Fr6/VII,G minor
"Medtner, Nikolai",Tales,Op35 No4,64,Fr6,C# minor
"Medtner, Nikolai",Tales,Op35 No4,97,Ger6/VI/iv,C# minor
"Medtner, Nikolai",Tales,Op35 No4,98,Fr6/iv/bIV,C# minor
"Medtner, Nikolai",Tales,Op35 No4,103,Ger6/iv,C# minor
"Medtner, Nikolai",Tales,Op35 No4,114,Ger6,C# minor
"Medtner, Nikolai",Tales,Op42 No1,107,Ger6,F minor
"Medtner, Nikolai",Tales,Op42 No1,108,Ger6,F minor
"Medtner, Nikolai",Tales,Op42 No1,109,Ger6,F minor
"Medtner, Nikolai",Tales,Op42 No1,110,Ger6,F minor
"Medtner, Nikolai",Tales,Op42 No3,125,Fr6/V,Eb major
"Medtner, Nikolai",Tales,Op42 No3,126,Fr6/V,Eb major
"Medtner, Nikolai",Tales,Op42 No3,128,Fr6/IV,Eb major
"Medtner, Nikolai",Tales,Op48 No1,55,Ger6,C major
"Medtner, Nikolai",Tales,Op48 No1,152,Ger6/vi,C major
"Medtner, Nikolai",Tales,Op48 No1,299,Fr6/bII,C major
"Medtner, Nikolai",Tales,Op48 No1,301,It6,C major
"Medtner, Nikolai",Tales,Op48 No1,309,Fr6,C major
"Medtner, Nikolai",Tales,Op48 No1,320,Ger6,C major
"Medtner, Nikolai",Tales,Op48 No1,324,Ger6,C major
"Medtner, Nikolai",Tales,Op48 No1,327,Ger6,C major
"Medtner, Nikolai",Tales,Op48 No1,328,Ger6,C major
"Medtner, Nikolai",Tales,Op48 No1,330,It6,C major
"Medtner, Nikolai",Tales,Op48 No1,331,Fr6,C major
"Medtner, Nikolai",Tales,Op48 No1,333,It6,C major
"Medtner, Nikolai",Tales,Op48 No1,364,Fr6/iv,C minor
"Medtner, Nikolai",Tales,Op48 No1,365,Fr6/bII,C minor
"Medtner, Nikolai",Tales,Op48 No1,430,Ger6/vi,C major
"Medtner, Nikolai",Tales,Op48 No1,511,Ger6,C major
"Medtner, Nikolai",Tales,Op48 No1,517,Ger6,C major
"Medtner, Nikolai",Tales,Op48 No1,538,Ger6/bVII,C major
"Medtner, Nikolai",Tales,Op48 No1,547,Ger6/iv,C major
"Medtner, Nikolai",Tales,Op48 No1,551,Ger6,C major
"Medtner, Nikolai",Tales,Op48 No2,73,Ger6,D minor
"Medtner, Nikolai",Tales,Op48 No2,111,Ger6,C minor
"Medtner, Nikolai",Tales,Op48 No2,116,Ger6/VI,C minor
"Medtner, Nikolai",Tales,Op48 No2,152,Ger6,G minor
"Schumann, Robert","Kinderszenen, Op.15",9,11,Ger6/iv,D minor
"Schumann, Robert","Kinderszenen, Op.15",9,15,Ger6,C major
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,16,Ger6,C major
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,17,Ger6,C major
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,29,Ger6,E minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,31,Ger6,E minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,33,Ger6,E minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,35,Ger6,E minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,36,Ger6,E minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,36,Ger6,E minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,41,Fr6/iv,C minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,42,Fr6/iv,C minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,43,Fr6/iv,C minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,44,Fr6/iv,C minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,46,Ger6,E minor
