0,2.0,D,5,D7,0
2.0,2.5,D,5,D7,1
2.5,3.5,D,5,D7,0
3.5,4.0,D,1,M,1
4.0,4.5,D,1,M,0
4.5,5.0,D,5,M,0
5.0,6.0,D,1,M,0
6.0,6.5,D,5,D7,0
6.5,7.0,D,2,m,1
7.0,7.5,D,5,M,0
7.5,8.0,D,1,M,0
8.0,9.5,D,5,D7,0
9.5,10.0,D,5,D7,1
10.0,11.0,D,5,D7,0
11.0,11.5,D,5,D7,1
11.5,15.5,D,5,D7,0
15.5,16.5,D,1,M,0
16.5,17.0,D,5,D7,0
17.0,18.5,D,1,M,0
18.5,19.5,D,5,D7,0
19.5,21.0,D,5,M,0
21.0,21.5,D,5,D7,0
21.5,22.5,D,1,M,0
22.5,23.0,D,5,M,0
23.0,24.5,D,1,M,0
24.5,25.5,D,5,D7,0
25.5,26.0,D,1,M,0
26.0,30.5,D,5,M,0
30.5,31.0,D,2,m,1
31.0,32.0,D,2,m,0
32.0,33.5,D,5,D7,0
33.5,34.0,D,2,M,0
34.0,35.0,D,2,m,0
35.0,36.5,D,5,D7,0
36.5,38.0,D,1,M,0
38.0,39.5,A,5,D7,3
39.5,41.0,A,1,M,1
41.0,42.5,A,5,M,1
42.5,43.5,A,1,M,0
43.5,44.0,A,5,M,0
44.0,45.5,A,1,M,0
45.5,48.5,A,5,M,0
48.5,49.5,A,1,M,0
49.5,50.0,A,5,M,0
50.0,51.5,A,1,M,0
51.5,54.5,A,5,M,0
54.5,57.5,A,5,D7,0
57.5,58.5,A,1,M,1
58.5,59.0,A,5,M,1
59.0,60.0,A,1,M,1
60.0,60.5,A,5,M,0
60.5,61.5,A,5,D7,3
61.5,62.0,A,1,M,1
62.0,63.0,A,5,D7,1
63.0,63.5,A,5,M,0
63.5,64.5,A,5,D7,1
64.5,65.0,A,5,D7,0
65.0,66.5,A,1,M,1
66.5,67.0,A,2,M,1
67.0,67.5,A,6,M,0
67.5,68.0,A,6,m,0
68.0,68.5,A,2,m7,1
68.5,70.5,D,1,M,0
70.5,71.0,A,5,D7,0
71.0,72.5,A,1,M,0
72.5,73.0,D,5,D7,1
73.0,73.5,D,5,D7,0
73.5,74.0,D,1,M,0
74.0,74.5,A,5,D7,0
74.5,75.0,A,5,M,0
75.0,75.5,A,1,M,0
75.5,76.5,D,1,M,0
76.5,77.5,A,5,M,0
77.5,79.5,A,1,M,0
79.5,81.5,D,1,M,0
81.5,83.5,D,5,M,0
83.5,87.5,D,1,M,0
87.5,88.5,D,5,M,0
88.5,90.5,D,1,M,0
90.5,91.5,D,5,M,0
91.5,93.5,D,1,M,0
93.5,95.0,D,5,M,0
95.0,95.5,D,5,D7,0
95.5,96.5,D,5/2,D7,0
96.5,98.0,D,2,m,1
98.0,99.5,D,7,d7,0
99.5,103.5,D,6,m,0
103.5,104.5,D,1,m,0
104.5,105.5,D,6,m,0
105.5,106.0,D,7/5,d7,1
106.0,106.5,D,7/5,d7,0
106.5,108.0,D,1,m,0
108.0,110.5,D,6,m,0
110.5,111.5,D,1,m,0
111.5,115.0,D,1,M,0
115.0,116.0,D,1,M,1
116.0,121.0,D,1,M,0
121.0,122.0,D,5,M,0
122.0,123.0,D,5,D7,0
123.0,123.5,D,5,M,0
123.5,125.0,D,1,M,0
125.0,126.5,D,5,M,0
126.5,128.0,D,1,M,0
128.0,129.5,D,5,M,0
129.5,131.0,D,1,M,0
131.0,132.5,D,5,M,0
132.5,135.5,D,1,M,0
