0,1.5,G,1,M,0
1.5,2.5,G,5,D7,0
2.5,4.5,G,1,M,0
4.5,5.5,G,5,D7,0
5.5,6.5,G,1,M,0
6.5,7.0,G,5,M,0
7.0,7.5,G,5,D7,0
7.5,8.0,G,5/4,D7,1
8.0,8.5,G,5/4,D7,3
8.5,9.5,G,4,M,1
9.5,10.0,G,1,M,2
10.0,10.5,G,5,M,2
10.5,11.0,G,5,D7,3
11.0,11.5,G,5,D7,0
11.5,12.5,G,1,M,1
12.5,13.5,G,5,M,0
13.5,14.5,G,5/5,D7,0
14.5,15.5,G,5,M,0
15.5,16.5,G,5,D7,0
16.5,17.5,G,1,M,0
17.5,18.5,G,5,D7,0
18.5,20.5,G,1,M,0
20.5,21.5,G,5,D7,0
21.5,22.5,G,1,M,0
22.5,23.0,G,5,M,0
23.0,23.5,G,5,D7,0
23.5,24.0,G,5/4,D7,1
24.0,24.5,G,5/4,D7,3
24.5,25.5,G,4,M,1
25.5,26.0,G,1,M,2
26.0,26.5,G,1,M,0
26.5,27.5,G,2,m,1
27.5,28.0,G,7/5,D7,1
28.0,28.5,G,7/5,d7,0
28.5,30.5,G,5,D7,0
30.5,34.5,G,1,M,0
